Time_ms,Thumb,Index,Middle,Ring,Pinky
0,756,734,775,714,798
10,757,734,775,713,798
20,756,735,774,713,798
30,757,735,774,713,798
40,756,735,774,713,799
50,757,734,774,713,798
60,756,735,774,714,798
70,757,734,774,713,798
80,756,734,774,714,798
90,757,735,774,714,799
100,757,735,774,713,799
110,757,734,774,713,799
120,757,735,775,714,798
130,756,735,774,713,798
140,756,734,774,713,798
150,757,734,774,713,798
160,757,735,774,713,798
170,756,735,774,713,799
180,756,734,774,713,798
190,756,735,774,713,798
200,756,735,774,713,799
210,756,734,774,713,798
220,756,734,774,714,798
230,757,735,774,713,798
240,756,734,774,713,799
250,756,735,774,714,798
260,756,735,774,713,798
270,756,735,774,713,798
280,757,734,774,713,798
290,757,735,774,713,798
300,756,735,774,714,798
310,757,734,774,713,798
320,757,735,774,713,798
330,757,735,774,713,798
340,757,735,774,713,797
350,756,734,774,713,798
360,756,735,774,713,798
370,757,734,774,713,798
380,756,734,774,713,798
390,756,735,773,713,798
400,756,734,774,713,798
410,756,735,774,713,799
420,756,734,774,713,798
430,757,734,774,713,798
440,757,735,774,713,798
450,756,735,774,713,798
460,756,735,774,713,798
470,757,735,774,713,799
480,756,734,774,713,798
490,756,735,774,713,798
500,757,735,774,713,799
510,757,735,774,713,798
520,756,734,774,713,798
530,757,735,775,713,799
540,756,735,774,713,798
550,756,735,774,714,799
560,756,734,773,713,798
570,756,734,774,713,798
580,757,734,774,713,798
590,757,734,774,714,798
600,756,735,774,713,798
610,757,734,774,713,798
620,757,735,774,713,798
630,756,734,774,713,798
640,757,734,774,713,798
650,756,735,774,713,799
660,756,734,774,714,798
670,756,734,774,713,797
680,756,734,774,714,798
690,756,735,774,713,798
700,756,735,774,713,798
710,756,734,774,713,798
720,757,734,774,713,798
730,757,735,774,714,799
740,756,735,774,714,798
750,757,734,774,713,798
760,757,735,774,714,798
770,756,734,774,714,798
780,757,735,774,713,798
790,756,735,774,713,798
800,756,734,774,714,798
810,756,735,774,713,798
820,756,734,775,713,798
830,756,735,774,713,798
840,756,735,773,713,798
850,757,735,774,713,798
860,756,735,774,713,798
870,756,734,774,713,798
880,756,735,774,713,798
890,757,735,775,713,798
900,757,735,774,713,798
910,757,735,774,713,799
920,756,734,774,713,799
930,757,735,774,714,798
940,757,734,774,713,798
950,757,735,774,713,799
960,756,735,774,713,798
970,756,734,774,714,798
980,757,735,774,713,798
990,757,735,774,713,798
1000,756,734,774,713,798
1010,756,735,774,713,798
1020,756,735,774,713,798
1030,757,734,774,714,799
1040,757,735,774,713,799
1050,756,735,774,713,798
1060,756,735,774,714,798
1070,756,734,774,713,798
1080,756,735,774,713,798
1090,756,734,774,713,798
1100,756,735,774,713,798
1110,756,734,774,713,798
1120,757,735,774,713,798
1130,756,734,774,713,798
1140,757,735,774,713,798
1150,756,735,774,713,798
1160,756,734,774,713,798
1170,756,734,774,713,798
1180,757,736,774,713,798
1190,757,734,774,713,798
1200,756,735,774,714,799
1210,756,734,774,713,798
1220,756,734,774,713,798
1230,757,735,774,714,798
1240,756,735,774,713,798
1250,756,735,774,713,798
1260,756,734,774,713,799
1270,757,735,774,714,798
1280,757,734,775,713,798
1290,756,734,774,714,799
1300,756,734,774,713,798
1310,756,734,774,714,798
1320,756,734,774,713,798
1330,757,735,774,713,797
1340,756,735,774,713,798
1350,756,734,774,713,798
1360,756,735,774,713,799
1370,756,734,774,713,798
1380,756,734,774,713,798
1390,756,734,774,713,799
1400,756,734,774,713,798
1410,756,734,774,713,799
1420,756,735,773,713,799
1430,756,735,774,713,799
