Time_ms,Thumb,Index,Middle,Ring,Pinky
0,742,748,768,727,803
10,742,747,769,727,804
20,741,748,768,727,804
30,741,748,769,726,804
40,741,747,768,727,804
50,742,747,768,726,804
60,742,747,768,727,803
70,741,748,768,727,803
80,741,748,768,726,803
90,742,748,769,727,803
100,741,747,768,726,803
110,741,748,768,727,804
120,742,747,768,727,803
130,741,748,768,727,803
140,742,748,768,727,804
150,742,747,768,726,803
160,741,747,769,727,804
170,742,747,768,726,803
180,742,748,768,726,804
190,742,747,768,727,804
200,741,747,767,726,804
210,742,748,768,727,804
220,741,748,768,726,804
230,741,747,768,727,803
240,741,748,768,726,804
250,741,747,768,727,803
260,741,747,769,727,803
270,742,747,768,726,803
280,741,747,769,726,802
290,741,748,768,726,804
300,741,748,768,727,804
310,741,747,768,727,804
320,741,748,768,726,804
330,741,748,768,727,804
340,741,748,768,727,804
350,742,747,768,727,804
360,741,748,769,727,803
370,741,747,768,727,803
380,742,748,768,726,804
390,742,748,768,727,804
400,741,747,768,727,803
410,742,748,768,726,804
420,741,748,768,727,804
430,741,748,768,726,804
440,741,748,768,727,803
450,741,747,768,727,803
460,742,748,768,726,803
470,741,746,768,727,804
480,742,748,768,727,803
490,742,748,768,727,804
500,742,747,768,727,804
510,741,748,768,727,803
520,741,747,768,726,803
530,741,747,768,726,804
540,741,747,768,727,803
550,742,747,768,727,803
560,741,747,768,726,803
570,742,747,768,726,804
580,741,748,768,727,803
590,741,748,768,726,803
600,741,748,768,727,804
610,741,748,768,726,804
620,742,747,768,727,804
630,741,748,768,726,804
640,741,746,769,727,803
650,741,748,768,726,803
660,741,747,768,727,804
670,741,748,768,727,803
680,742,748,768,726,804
690,741,747,768,726,804
700,741,748,769,727,803
710,742,748,768,726,804
720,742,747,769,727,804
730,741,747,768,727,803
740,741,748,769,726,803
750,741,747,768,726,804
760,741,748,768,727,804
770,741,747,768,727,803
780,741,747,768,727,803
790,741,748,768,726,804
800,741,748,768,727,804
810,741,747,769,726,803
820,741,748,768,727,804
830,742,747,768,727,803
840,742,748,768,727,803
850,741,748,769,726,803
860,742,747,768,726,804
870,741,747,768,727,804
880,741,748,768,727,803
890,741,747,768,726,804
900,742,748,768,726,803
910,741,748,768,727,803
920,741,747,768,726,803
930,741,747,769,727,803
940,741,747,769,726,803
950,741,748,768,726,804
960,742,747,768,727,803
970,741,748,768,726,803
980,741,748,768,727,804
990,741,748,768,726,804
1000,741,747,768,726,803
