Time_ms,Thumb,Index,Middle,Ring,Pinky
0,739,735,766,725,807
10,739,735,767,725,807
20,739,735,766,726,808
30,739,735,766,725,808
40,739,735,767,725,807
50,739,735,767,725,807
60,739,734,767,726,806
70,739,735,766,725,809
80,739,736,766,725,808
90,739,736,766,726,808
100,739,736,766,725,808
110,739,735,766,725,807
120,739,735,766,725,807
130,739,735,765,726,807
140,739,735,766,725,808
150,740,735,766,725,808
160,739,735,766,725,807
170,739,735,766,725,808
180,739,736,767,725,808
190,739,736,766,726,808
200,740,735,766,725,808
210,738,735,766,725,808
220,739,735,766,726,807
230,739,735,766,726,807
240,739,735,766,725,807
250,739,735,766,725,807
260,739,734,766,726,808
270,739,735,766,725,807
280,739,735,766,725,807
290,739,736,766,725,807
300,739,736,766,726,807
310,738,735,766,726,807
320,739,735,766,725,807
330,740,735,766,725,807
340,739,735,766,726,808
350,739,735,766,726,807
360,739,735,766,725,807
370,739,735,766,725,808
380,739,735,766,726,807
390,739,735,766,725,807
400,739,736,766,726,807
410,739,736,766,726,807
420,739,736,766,725,807
430,739,735,766,726,807
440,739,735,766,726,808
450,739,735,767,726,808
460,738,735,766,725,808
470,738,735,766,725,808
480,739,735,766,726,808
490,738,735,765,725,807
500,739,736,766,725,807
510,739,735,766,725,807
520,739,735,766,725,808
530,739,735,766,726,807
540,739,734,766,725,806
550,739,735,766,725,807
560,739,735,766,726,807
570,739,736,766,725,807
580,739,735,766,726,808
590,739,735,766,726,808
600,738,735,766,726,807
610,739,735,766,725,807
620,739,736,766,725,807
630,739,735,766,725,809
640,739,736,766,726,807
650,739,735,766,725,807
660,739,735,766,725,807
670,739,735,766,725,807
680,739,735,766,726,807
690,738,736,766,726,807
700,739,736,766,725,807
710,739,735,766,725,808
720,739,736,766,726,807
730,739,735,766,725,807
740,738,736,767,725,807
750,739,735,766,725,807
760,738,735,766,725,807
770,740,736,766,725,808
780,739,735,766,725,808
790,738,735,766,725,807
800,739,736,766,725,808
810,739,735,766,725,808
820,739,734,766,726,807
830,738,735,766,726,807
840,739,735,767,725,807
850,739,735,766,726,807
860,739,735,766,725,807
870,739,735,766,725,808
