Time_ms,Thumb,Index,Middle,Ring,Pinky
0,742,734,771,727,811
10,742,734,770,727,811
20,742,735,771,726,810
30,742,735,770,727,811
40,742,734,770,727,811
50,742,735,770,727,812
60,742,734,770,727,811
70,743,734,770,727,812
80,742,735,771,727,812
90,743,734,770,726,811
100,742,734,770,727,811
110,742,735,770,727,812
120,743,735,771,727,809
130,742,734,770,727,812
140,742,735,770,727,811
150,743,735,770,727,811
160,742,734,770,727,812
170,742,734,770,727,811
180,742,735,770,727,811
190,742,734,770,727,811
200,742,735,770,727,812
210,742,734,770,727,812
220,742,734,770,727,811
230,742,734,771,727,811
240,742,735,771,727,809
250,742,735,770,727,811
260,742,735,770,727,811
270,742,735,770,726,811
280,742,734,771,727,811
290,742,735,770,727,811
300,742,734,770,726,812
310,742,735,770,727,811
320,743,735,770,727,811
330,742,735,770,727,811
340,742,734,770,726,811
350,742,734,771,727,811
360,743,735,770,727,811
370,742,734,770,726,811
380,742,735,770,728,811
390,742,734,771,727,812
400,742,734,770,727,811
410,742,735,770,726,812
420,742,735,770,727,811
430,742,734,771,726,811
440,742,734,770,727,812
450,743,734,770,727,811
460,742,734,771,727,811
470,742,734,770,727,811
480,742,734,770,726,811
490,742,734,770,727,811
500,742,734,770,727,811
510,742,735,771,726,811
520,742,735,770,727,811
530,742,734,770,727,811
540,743,734,771,727,811
550,743,733,770,727,811
560,742,734,770,727,811
570,743,734,770,727,812
580,742,735,770,727,811
590,742,735,770,727,811
600,742,735,770,727,812
610,742,735,771,727,812
620,742,735,770,727,811
630,742,735,770,726,811
640,742,734,770,727,810
650,742,734,770,728,812
660,742,734,770,727,811
670,742,734,771,727,811
680,742,734,770,727,811
690,743,735,771,728,812
700,742,734,770,727,811
710,742,735,770,727,811
720,742,735,770,727,811
730,742,735,770,727,811
740,742,734,770,727,811
750,742,735,770,726,811
760,742,734,771,727,811
770,743,735,770,727,812
780,743,734,770,726,811
790,742,734,770,726,811
800,742,735,770,727,811
810,742,734,770,727,811
820,742,734,770,727,811
830,742,734,770,727,810
840,742,734,770,727,811
850,742,735,769,727,811
860,742,734,770,727,811
870,742,734,770,726,812
880,742,735,770,727,811
890,742,734,770,727,810
900,742,734,770,726,811
910,743,734,770,727,811
920,743,735,770,727,811
930,742,734,770,727,810
940,742,734,770,727,811
950,742,735,770,727,811
960,742,734,770,726,812
970,742,735,770,727,811
980,742,734,770,726,811
990,742,734,770,727,812
1000,742,734,770,727,812
1010,742,735,771,727,811
1020,742,734,770,726,812
1030,742,734,770,727,811
1040,742,734,770,726,811
1050,741,735,770,726,811
1060,742,735,770,727,811
1070,742,734,770,726,811
1080,742,734,771,727,811
1090,742,735,770,727,811
1100,742,734,770,726,811
1110,742,735,770,726,811
1120,742,734,770,727,811
1130,742,734,771,727,811
1140,742,734,770,727,811
1150,742,735,770,727,811
1160,742,735,770,727,811
1170,742,735,770,727,811
1180,742,734,770,726,811
1190,742,734,770,727,811
1200,742,735,770,726,811
1210,742,735,770,727,811
1220,742,735,770,727,810
1230,742,735,770,727,811
1240,742,734,770,727,811
1250,742,735,771,727,811
1260,742,735,770,728,811
1270,742,734,770,726,811
1280,742,734,770,727,811
