Time_ms,Thumb,Index,Middle,Ring,Pinky
0,742,730,754,715,792
10,742,730,754,715,792
20,742,730,754,715,792
30,742,730,754,715,792
40,742,730,754,715,792
50,742,729,754,715,791
60,742,730,754,715,792
70,742,730,754,715,792
80,741,730,754,715,792
90,742,730,754,714,792
100,742,730,754,715,792
110,742,730,754,715,791
120,742,730,754,715,791
130,742,730,754,715,791
140,742,730,754,715,792
150,742,730,754,715,791
160,742,730,754,715,792
170,742,730,754,715,791
180,742,730,754,715,792
190,742,730,754,715,792
200,742,730,754,715,792
210,742,730,754,715,792
220,742,730,754,715,791
230,742,730,754,715,793
240,742,730,754,715,791
250,742,730,754,714,792
260,742,730,754,715,792
270,742,730,754,715,792
280,742,730,754,715,792
290,742,730,754,715,792
300,742,730,754,715,792
310,742,730,754,715,792
320,742,730,754,715,791
330,742,730,754,714,792
340,742,730,754,715,791
350,742,730,754,714,791
360,742,730,754,715,792
370,742,730,754,715,792
380,742,730,754,714,791
390,742,730,754,715,792
400,742,730,754,715,792
410,742,730,754,715,791
420,742,730,754,715,792
430,742,731,754,715,791
440,742,730,754,715,792
450,742,730,754,715,791
460,742,730,754,715,792
470,742,731,754,715,792
480,742,730,754,714,791
490,742,730,754,715,792
500,742,730,754,715,791
510,742,730,755,715,792
520,742,730,754,715,792
530,742,731,754,715,791
540,742,730,754,715,792
550,742,730,754,715,792
560,742,730,754,715,792
570,742,731,754,715,791
580,742,730,754,715,792
590,742,730,754,715,791
600,742,730,754,715,792
610,741,730,754,715,791
620,742,730,754,715,792
630,742,730,754,715,792
640,742,730,754,714,791
650,742,730,754,715,792
660,742,730,754,715,791
670,742,731,754,715,792
680,742,731,754,715,791
690,742,730,754,715,791
700,742,730,754,715,792
710,742,730,754,715,791
720,742,730,754,715,792
730,742,730,754,715,792
740,742,730,754,715,791
750,742,731,754,715,792
760,742,731,754,715,791
770,742,730,754,714,791
780,742,730,754,715,792
790,742,731,754,715,791
800,742,730,754,715,792
810,742,730,754,715,791
820,742,730,754,714,792
830,742,731,755,715,792
840,742,730,754,715,792
850,742,730,755,715,791
860,741,731,754,715,791
870,742,731,754,715,791
880,742,730,754,715,792
890,742,731,754,715,791
900,742,731,754,715,792
910,742,730,754,715,791
920,742,730,754,715,791
930,742,730,754,715,792
940,742,730,754,715,791
950,742,731,754,715,791
960,742,731,754,715,791
970,742,731,754,715,791
980,742,730,754,715,791
990,742,731,754,715,791
1000,742,730,754,715,792
1010,742,731,754,715,791
1020,742,731,754,715,791
1030,742,731,754,715,791
1040,742,731,755,715,791
1050,742,730,754,715,791
1060,742,731,754,715,791
1070,742,731,754,715,792
