Time_ms,Thumb,Index,Middle,Ring,Pinky
0,736,733,773,726,808
10,736,733,773,726,807
20,736,733,773,726,807
30,737,733,773,726,807
40,736,732,773,726,807
50,736,733,774,726,807
60,737,732,774,727,807
70,736,733,773,726,807
80,736,733,773,726,808
90,736,733,774,727,808
100,736,733,773,726,808
110,736,733,773,726,807
120,736,732,773,726,808
130,736,733,773,727,807
140,736,734,773,725,808
150,736,733,774,726,807
160,736,732,773,726,807
170,736,733,773,726,807
180,736,733,773,726,807
190,736,733,774,727,807
200,736,733,773,727,807
210,736,733,773,726,807
220,736,733,774,726,807
230,736,733,773,726,807
240,736,733,773,726,807
250,736,733,773,726,808
260,736,733,773,727,807
270,737,733,773,726,808
280,736,732,773,726,808
290,736,732,774,727,807
300,736,733,773,726,807
310,736,733,773,726,808
320,736,733,774,725,807
330,736,732,774,726,807
340,736,733,773,727,808
350,736,732,774,727,807
360,736,732,773,726,807
370,736,734,774,725,807
380,736,733,772,726,807
390,736,732,773,726,807
400,736,733,774,726,807
410,736,733,774,727,807
420,737,732,773,726,807
430,736,733,773,726,807
440,736,733,773,726,807
450,737,732,774,726,807
460,737,733,773,726,807
470,736,732,774,726,807
480,736,733,773,726,807
490,736,733,774,726,807
500,736,733,773,726,807
510,736,732,773,726,808
520,736,733,773,726,807
530,736,733,774,726,807
540,736,733,773,726,807
550,736,733,773,726,806
560,736,733,774,727,808
570,736,733,773,727,807
580,736,733,773,726,807
590,736,733,773,726,807
600,737,732,773,726,807
610,736,732,774,727,808
620,736,733,774,726,807
630,736,733,773,726,807
640,736,733,773,726,808
650,736,732,774,726,807
660,736,733,773,726,808
670,737,733,774,726,807
680,736,732,773,726,807
690,736,733,773,726,807
700,736,733,773,726,807
710,737,732,773,727,807
720,736,733,773,726,807
730,737,733,773,726,808
740,736,732,773,726,808
750,736,733,773,725,807
760,736,733,773,727,807
770,736,733,773,726,807
780,737,733,773,726,807
790,736,732,773,726,807
800,736,734,773,726,807
810,736,733,773,726,808
820,736,733,773,726,807
830,736,733,772,727,807
840,736,732,773,727,807
850,736,733,773,726,808
860,736,733,773,726,807
870,736,733,773,726,807
880,736,733,774,726,807
890,736,732,773,726,807
900,736,732,773,726,807
910,736,733,773,726,807
920,736,733,774,726,807
930,736,732,773,726,807
940,736,733,773,726,808
950,736,733,774,726,808
960,736,733,773,726,808
970,736,733,773,726,807
980,736,732,773,726,807
990,736,732,773,726,807
1000,736,733,773,726,807
1010,736,733,774,726,807
1020,736,732,774,726,808
1030,736,732,774,726,807
1040,736,733,773,726,807
1050,736,733,773,726,808
1060,736,732,773,726,807
1070,736,732,773,726,807
1080,737,733,773,726,807
1090,736,733,773,726,807
1100,736,733,774,726,807
1110,736,733,773,726,807
1120,736,732,773,726,806
1130,736,732,773,726,808
1140,736,733,773,726,808
1150,736,733,772,726,807
1160,736,732,774,726,808
1170,737,733,773,726,808
1180,736,733,773,726,807
1190,736,733,773,726,807
1200,736,732,773,726,807
1210,736,733,774,727,808
1220,736,733,773,726,807
1230,736,732,773,726,807
1240,736,732,773,727,807
1250,736,732,773,726,807
1260,736,733,773,726,807
1270,736,732,773,726,807
1280,736,733,773,726,807
1290,736,732,773,726,807
1300,736,732,774,726,807
1310,736,733,773,726,807
1320,736,733,773,726,807
1330,736,733,773,726,807
1340,736,733,773,726,807
1350,736,733,773,726,807
1360,736,733,773,726,807
1370,736,732,774,726,808
1380,736,733,773,726,807
1390,736,733,774,726,807
1400,736,732,773,726,807
1410,737,732,773,726,807
1420,736,733,773,726,807
1430,736,733,773,727,807
1440,736,733,774,726,807
1450,736,733,774,726,808
1460,736,732,773,726,808
1470,736,732,773,726,807
1480,736,732,773,726,807
1490,737,732,773,726,807
1500,736,733,773,727,807
1510,736,732,773,726,806
1520,736,733,773,726,807
1530,736,732,773,726,808
1540,736,733,773,726,807
1550,736,732,773,726,808
1560,737,733,772,726,807
1570,737,733,773,726,807
1580,737,732,773,725,807
1590,737,733,772,727,808
1600,738,733,772,726,807
1610,738,732,773,726,806
1620,738,733,772,726,808
1630,739,733,772,726,808
1640,739,734,772,726,807
1650,740,733,772,726,808
1660,740,733,772,726,807
1670,742,733,772,726,807
1680,743,734,771,726,808
1690,744,734,772,726,809
1700,745,734,772,726,807
1710,746,734,772,727,808
1720,748,735,772,727,808
1730,749,736,772,726,809
1740,751,737,772,727,809
1750,752,737,773,727,809
1760,754,739,774,727,810
1770,756,740,774,728,809
1780,757,743,775,728,809
1790,759,744,777,728,810
1800,761,748,778,729,811
1810,762,749,779,729,812
1820,764,753,781,730,813
1830,765,756,783,731,813
1840,767,758,784,731,814
1850,769,762,786,731,815
1860,770,766,789,733,817
1870,771,767,791,733,818
1880,772,770,792,735,821
1890,775,773,793,736,824
1900,776,775,795,738,825
1910,778,777,796,740,827
1920,779,780,798,742,829
1930,781,782,800,744,831
1940,783,784,800,745,833
1950,785,786,802,747,836
1960,787,787,804,750,837
1970,788,790,806,751,839
1980,789,792,808,753,841
1990,791,793,809,755,841
2000,792,795,810,757,844
2010,793,797,812,759,845
2020,795,800,812,760,847
2030,796,801,815,762,848
2040,797,803,816,764,849
2050,798,805,818,766,852
2060,800,805,820,767,853
2070,801,808,819,768,853
2080,802,809,821,770,855
2090,802,811,823,772,856
2100,804,812,824,774,857
2110,805,813,825,775,859
2120,806,815,826,776,861
2130,807,817,828,779,861
2140,807,818,828,779,863
2150,808,818,829,780,863
2160,809,820,830,782,865
2170,809,822,831,782,863
2180,810,822,832,784,865
2190,810,823,833,785,867
2200,810,824,834,785,868
2210,811,824,834,786,869
2220,811,824,836,786,871
2230,811,824,836,787,870
2240,812,824,837,787,870
2250,812,824,837,787,872
2260,812,824,837,787,873
2270,813,824,837,787,873
2280,813,824,837,786,874
2290,814,824,838,787,874
2300,814,825,837,787,875
2310,814,825,837,787,876
2320,815,825,836,787,876
2330,816,826,837,786,877
2340,816,827,837,787,877
2350,818,829,835,786,877
2360,821,830,836,786,879
2370,824,831,835,787,878
2380,824,832,835,787,879
2390,824,832,835,787,880
2400,822,832,835,786,878
2410,823,833,835,786,881
2420,824,832,836,787,880
2430,823,833,835,786,879
2440,823,833,835,786,881
2450,823,833,835,787,882
2460,824,833,834,787,882
2470,824,833,834,786,882
2480,824,833,835,786,882
2490,825,834,834,786,882
2500,826,834,835,786,883
2510,826,834,835,786,881
2520,827,834,835,786,882
2530,828,833,834,786,883
2540,827,833,834,785,883
2550,828,833,835,785,884
2560,828,833,835,786,883
2570,828,833,835,785,882
2580,828,835,834,785,884
2590,828,833,834,785,884
2600,828,834,834,785,884
2610,828,833,834,785,885
2620,829,834,835,785,884
2630,829,833,834,785,886
2640,829,834,834,784,885
2650,829,834,834,784,885
2660,829,834,834,784,885
2670,829,833,834,784,885
2680,829,834,836,784,886
2690,830,833,834,784,885
2700,829,833,834,785,886
2710,830,834,835,784,886
2720,830,834,835,783,884
2730,829,833,835,783,885
2740,830,834,834,783,886
2750,830,833,834,783,886
2760,831,834,835,784,884
2770,830,834,835,783,886
2780,830,834,835,784,886
2790,830,833,834,784,886
2800,831,833,835,783,885
2810,831,834,835,783,887
2820,831,834,834,783,887
2830,831,834,835,783,888
2840,831,834,835,783,889
2850,831,834,835,783,887
2860,831,834,835,783,888
2870,831,833,834,782,887
2880,832,834,834,782,887
2890,831,833,835,782,887
2900,832,833,834,782,887
2910,833,833,834,783,887
2920,831,833,834,782,887
2930,831,833,834,782,887
2940,832,833,834,782,887
2950,832,833,834,782,887
2960,832,834,835,783,887
2970,832,834,834,782,886
2980,832,833,834,782,887
2990,832,834,835,782,887
3000,832,833,833,782,887
3010,832,833,834,782,886
3020,832,833,835,781,885
3030,832,833,835,781,887
3040,832,833,835,782,887
3050,832,833,835,782,888
3060,833,833,834,782,888
3070,832,833,834,782,889
3080,832,833,834,781,889
3090,832,833,834,782,889
3100,832,834,835,781,887
3110,832,833,834,781,889
3120,832,833,834,781,889
3130,832,833,834,781,889
3140,832,833,835,781,889
3150,832,833,834,781,889
3160,832,833,834,781,888
3170,832,833,833,781,888
3180,833,833,834,780,889
3190,832,833,835,781,888
3200,832,833,833,781,890
3210,832,833,834,781,890
3220,832,833,834,781,889
3230,832,833,834,781,889
3240,833,833,833,781,889
3250,832,833,833,781,889
3260,833,833,833,781,888
3270,833,833,833,781,889
3280,833,833,834,780,889
3290,833,833,833,781,889
3300,833,833,833,780,890
3310,833,833,833,780,890
3320,833,833,832,780,890
3330,832,832,834,781,889
