Time_ms,Thumb,Index,Middle,Ring,Pinky
0,739,734,766,727,805
10,738,734,766,726,806
20,739,735,765,727,805
30,739,735,765,726,806
40,739,734,766,726,806
50,739,734,766,726,806
60,739,734,766,727,804
70,739,734,765,726,805
80,738,734,765,727,806
90,738,735,766,726,805
100,739,734,765,726,804
110,739,734,766,726,805
120,739,735,765,727,805
130,739,735,765,726,805
140,738,734,765,726,806
150,739,735,765,726,806
160,739,734,765,726,805
170,738,735,765,726,805
180,738,734,766,726,805
190,739,734,766,727,806
200,739,735,766,726,805
210,738,735,765,726,805
220,739,734,766,727,805
230,739,735,766,726,805
240,738,735,765,726,806
250,739,735,765,726,805
260,739,735,766,727,805
270,739,734,765,726,806
280,739,734,765,726,804
290,739,735,766,726,805
300,738,735,766,726,806
310,739,735,765,727,806
320,739,734,766,727,806
330,739,735,765,726,806
340,738,735,765,726,806
350,739,735,765,726,807
360,739,734,765,726,806
370,739,735,765,726,805
380,738,734,765,726,805
390,739,735,765,726,806
400,738,734,765,726,806
410,738,734,766,727,805
420,738,735,765,726,805
430,739,734,766,726,805
440,739,734,765,726,806
450,738,734,766,727,804
460,738,734,765,726,806
470,738,734,765,726,805
480,739,734,765,726,805
490,739,734,766,727,805
500,739,734,766,726,806
510,739,735,765,726,805
520,738,735,765,726,805
530,738,735,765,726,803
540,738,733,766,726,805
550,738,734,765,726,805
560,738,735,765,727,806
570,739,735,765,727,805
580,738,734,765,727,805
590,738,735,766,726,805
600,738,734,766,726,806
610,739,734,766,726,805
620,738,735,765,726,805
630,738,735,765,727,805
640,738,734,765,727,805
650,739,734,766,726,805
660,739,735,765,726,806
670,738,734,765,726,805
680,738,735,766,726,805
690,739,735,765,726,805
700,739,734,765,726,805
710,738,734,766,726,805
720,738,735,765,726,805
730,738,734,765,727,805
740,739,734,766,726,806
750,738,735,765,727,805
760,738,735,765,726,806
770,738,734,766,727,805
780,738,734,765,726,805
790,738,734,765,726,805
800,738,734,765,727,806
810,738,735,765,726,805
820,738,734,765,726,805
830,739,734,765,726,806
840,739,735,765,726,805
850,738,734,765,726,806
860,738,734,765,726,805
870,738,734,765,726,805
880,739,735,765,726,805
890,738,734,765,725,803
900,738,735,766,726,806
910,738,735,765,727,805
920,738,735,765,726,805
930,738,734,765,726,805
940,738,734,765,726,805
950,739,734,765,726,805
960,739,734,765,726,805
970,738,735,765,726,805
980,738,735,765,726,805
990,738,734,765,726,804
1000,739,735,766,726,805
1010,739,735,765,726,805
1020,738,734,765,726,803
1030,739,735,765,727,806
1040,738,734,765,726,805
1050,738,734,765,726,805
1060,739,735,766,727,806
1070,739,735,766,726,805
1080,738,734,765,726,806
1090,739,735,765,726,805
1100,738,734,766,726,805
1110,738,734,765,726,805
1120,739,734,765,726,805
1130,738,734,765,726,806
1140,738,735,765,726,805
1150,738,735,766,727,805
1160,738,735,766,726,806
1170,738,734,765,726,803
1180,738,734,765,726,805
1190,738,734,765,727,805
1200,738,735,765,726,804
1210,738,735,765,727,806
1220,738,734,766,726,807
1230,739,734,765,726,806
1240,738,734,765,726,805
1250,738,734,766,726,806
1260,738,734,765,727,805
1270,738,734,766,726,805
1280,738,735,765,726,805
1290,738,735,765,727,805
1300,739,735,766,726,805
1310,738,734,765,726,805
1320,738,734,766,726,805
1330,738,734,765,726,805
1340,738,734,765,726,805
1350,738,734,765,726,804
1360,738,735,765,726,805
1370,738,735,765,726,805
1380,739,734,766,726,805
1390,738,734,765,726,805
1400,738,734,765,726,805
1410,738,734,765,726,805
1420,738,734,765,726,805
1430,738,735,765,726,806
1440,739,734,766,726,805
1450,738,734,766,726,806
1460,739,734,766,726,805
1470,739,735,765,726,805
1480,739,734,765,726,804
1490,740,734,766,726,805
1500,740,734,766,726,805
1510,740,735,766,726,805
1520,740,735,765,726,806
1530,740,734,765,726,805
1540,741,734,765,726,805
1550,741,735,766,726,805
1560,741,735,767,726,805
1570,742,735,766,727,805
1580,742,735,766,725,806
1590,743,735,767,727,806
1600,744,736,767,727,806
1610,744,736,768,726,806
1620,746,737,767,726,806
1630,747,737,768,726,806
1640,748,737,768,726,807
1650,749,738,768,726,806
1660,750,739,770,727,806
1670,752,741,770,727,807
1680,753,742,771,728,807
1690,754,744,772,727,807
1700,756,746,774,727,808
1710,757,748,776,728,808
1720,760,751,777,728,809
1730,761,753,779,728,809
1740,763,755,780,729,811
1750,764,759,782,729,811
1760,765,761,784,730,813
1770,767,764,786,730,814
1780,767,767,787,730,815
1790,768,768,788,731,817
1800,769,771,791,732,818
1810,770,774,792,733,821
1820,770,776,794,735,822
1830,771,779,795,737,825
1840,772,781,798,738,828
1850,772,782,799,739,831
1860,773,785,800,742,832
1870,774,788,802,745,834
1880,774,788,803,746,837
1890,775,791,805,749,838
1900,776,793,806,751,840
1910,777,795,808,753,843
1920,777,798,809,756,844
1930,778,800,811,758,845
1940,779,802,813,759,847
1950,780,803,817,759,849
1960,780,805,819,761,850
1970,781,806,819,762,851
1980,782,808,820,763,852
1990,782,810,823,767,854
2000,783,812,824,768,856
2010,784,813,827,770,857
2020,785,815,828,772,858
2030,785,815,828,772,860
2040,786,817,829,775,861
2050,787,817,831,776,861
2060,787,820,832,777,863
2070,787,820,833,778,863
2080,788,820,835,779,864
2090,788,822,833,780,865
2100,789,823,834,781,866
2110,789,824,834,782,866
2120,790,826,834,781,866
2130,790,827,834,782,868
2140,790,828,835,783,867
2150,791,829,835,783,869
2160,792,830,835,783,869
2170,791,829,836,785,871
2180,791,829,836,786,870
2190,792,831,837,787,872
2200,792,831,837,788,873
2210,794,831,837,790,873
2220,793,831,837,791,875
2230,794,831,837,791,874
2240,794,831,837,791,874
2250,794,832,837,792,873
2260,794,832,837,793,875
2270,795,831,837,792,875
2280,795,833,837,793,875
2290,795,830,838,794,876
2300,795,831,837,794,877
2310,796,830,838,794,878
2320,795,830,838,794,879
2330,796,830,838,795,879
2340,796,829,838,794,878
2350,797,830,838,795,878
2360,797,830,838,795,878
2370,797,830,838,795,879
2380,797,830,839,795,879
2390,797,830,838,795,880
2400,797,829,838,794,881
2410,797,830,839,794,881
2420,798,829,838,795,881
2430,799,830,839,794,882
2440,798,829,839,794,881
2450,799,829,839,794,880
2460,799,829,839,794,881
2470,799,829,839,794,882
2480,799,829,839,794,883
2490,799,830,840,794,883
2500,799,830,839,795,883
2510,799,830,840,794,884
2520,799,829,840,794,884
2530,799,830,841,795,884
2540,799,830,841,797,885
2550,799,831,842,799,884
2560,799,831,841,799,886
2570,800,831,841,799,885
2580,799,831,841,798,885
2590,799,831,842,799,885
2600,800,832,842,799,885
2610,800,831,842,797,886
2620,800,831,842,799,886
2630,800,831,841,799,884
2640,800,831,842,798,885
2650,800,830,842,798,885
2660,800,831,841,797,884
2670,800,831,842,797,884
2680,800,830,842,798,884
2690,801,831,842,797,886
2700,800,831,842,797,885
2710,800,830,842,797,884
2720,801,830,843,798,883
2730,801,831,842,797,886
2740,801,831,843,797,884
2750,801,832,843,798,883
2760,800,832,843,798,883
2770,800,832,843,799,884
2780,800,832,843,799,884
2790,801,832,843,798,884
2800,800,832,842,799,885
2810,801,832,842,799,884
2820,801,832,843,799,885
2830,801,831,843,799,884
2840,801,832,843,799,883
2850,800,831,843,799,882
2860,801,832,843,799,884
2870,801,831,843,799,884
2880,801,831,843,799,883
2890,801,831,842,799,884
2900,801,831,842,799,885
2910,801,831,843,799,883
2920,801,831,842,798,884
2930,801,832,843,798,883
2940,802,831,843,799,883
2950,801,831,842,799,882
2960,801,831,843,798,884
2970,801,831,842,799,883
2980,801,831,842,799,883
2990,801,831,843,798,883
3000,802,830,842,799,884
3010,802,830,842,799,883
3020,801,831,842,798,884
3030,801,830,843,799,883
3040,802,830,842,797,883
3050,802,830,842,797,882
3060,802,830,842,798,882
3070,801,830,843,798,883
3080,802,830,842,798,882
3090,802,829,842,799,883
3100,802,830,842,797,885
3110,802,830,841,797,881
3120,802,829,842,797,881
3130,802,830,842,798,884
3140,802,830,842,798,882
3150,802,830,841,798,882
3160,802,829,842,797,883
3170,802,829,842,798,884
3180,802,830,841,797,881
3190,802,829,842,798,882
3200,802,829,842,797,884
3210,802,829,841,797,881
3220,802,829,842,798,882
3230,803,829,841,798,882
3240,802,829,842,798,882
3250,802,829,842,797,884
3260,802,830,842,797,883
3270,802,830,841,798,882
3280,802,829,842,797,884
3290,803,830,841,797,881
3300,803,830,842,798,882
3310,803,830,842,799,882
3320,803,829,842,798,881
3330,802,830,842,798,883
3340,803,829,842,798,883
3350,803,829,841,798,883
3360,803,829,841,797,881
3370,803,829,841,798,881
3380,803,829,841,797,882
3390,803,830,841,798,883
3400,803,829,841,798,879
3410,804,829,842,798,881
3420,803,829,841,798,882
3430,803,828,841,798,882
3440,803,829,841,798,881
3450,803,829,841,798,883
3460,803,830,841,797,880
3470,803,829,842,799,884
3480,803,829,841,798,882
3490,803,829,841,797,881
3500,803,829,841,798,883
3510,803,829,841,798,882
3520,804,829,841,797,882
3530,803,829,841,798,882
3540,803,829,841,797,880
3550,804,829,841,798,881
3560,803,829,841,798,882
3570,803,829,841,798,881
3580,804,829,841,797,880
3590,804,828,841,798,881
3600,803,828,842,798,881
3610,804,829,841,798,882
3620,804,829,841,797,882
3630,804,828,841,798,882
3640,803,828,842,797,884
3650,803,829,841,797,881
3660,804,828,841,798,882
3670,804,828,841,797,881
3680,804,828,842,798,884
3690,803,828,841,799,882
3700,804,829,841,798,882
3710,804,829,841,798,881
3720,803,828,842,798,879
3730,804,829,842,798,883
3740,804,828,841,797,882
3750,803,828,842,797,883
3760,804,828,841,798,879
3770,804,829,841,797,881
3780,804,828,841,798,881
3790,804,828,842,798,880
3800,804,828,841,798,881
3810,805,827,841,798,881
3820,804,827,841,798,881
3830,804,828,841,798,881
3840,804,828,841,797,879
3850,804,828,842,798,882
3860,804,828,842,798,881
3870,804,828,841,797,879
3880,804,827,840,797,881
3890,804,828,841,797,881
3900,804,828,841,798,882
3910,804,828,841,798,882
3920,804,828,841,797,879
3930,804,828,841,797,880
3940,804,828,841,798,881
3950,804,828,841,797,879
3960,804,828,841,798,879
3970,804,828,841,798,880
3980,805,828,841,798,881
3990,805,828,841,797,879
