Time_ms,Thumb,Index,Middle,Ring,Pinky
0,736,733,771,729,790
10,736,734,771,729,790
20,736,733,771,729,790
30,736,733,771,729,790
40,736,733,771,729,789
50,737,734,771,729,789
60,737,733,772,730,789
70,736,733,771,729,790
80,736,732,771,729,789
90,736,733,771,730,790
100,737,733,771,729,790
110,736,733,771,729,788
120,736,732,771,729,789
130,736,734,771,729,790
140,736,733,771,729,789
150,736,734,771,730,789
160,736,733,771,729,790
170,736,733,771,729,790
180,736,733,771,729,790
190,736,733,771,730,790
200,736,733,771,729,790
210,737,733,771,729,790
220,736,734,771,729,790
230,736,733,771,729,790
240,736,732,771,729,789
250,736,733,771,730,790
260,736,733,771,729,790
270,736,733,771,729,790
280,736,733,771,729,790
290,736,733,771,729,789
300,736,734,771,730,790
310,736,733,771,729,789
320,736,733,771,729,788
330,736,733,771,729,789
340,736,733,771,730,790
350,736,733,771,729,790
360,737,734,771,729,790
370,736,733,771,729,790
380,736,733,772,729,790
390,736,733,771,729,790
400,737,733,771,729,789
410,736,734,772,729,790
420,736,733,771,729,788
430,736,733,771,729,790
440,736,732,771,729,788
450,736,733,772,729,790
460,736,733,771,729,790
470,736,733,771,729,789
480,737,734,771,729,789
490,736,733,771,729,790
500,736,733,771,730,789
510,736,734,771,729,790
520,737,733,771,729,788
530,736,733,771,730,790
540,736,733,771,730,790
550,737,733,772,730,790
560,736,733,771,729,788
570,736,733,771,729,789
580,736,734,771,729,790
590,736,733,771,729,789
600,736,733,771,730,788
610,736,733,771,729,790
620,736,732,771,729,789
630,736,733,771,729,789
640,736,733,771,730,790
650,736,733,771,729,789
660,736,733,771,730,790
670,736,734,771,729,790
680,736,733,771,730,789
690,736,733,772,729,790
700,736,733,771,730,790
710,736,733,771,729,788
720,737,733,772,729,789
730,737,733,771,729,790
740,736,733,771,729,790
750,736,733,771,729,789
760,736,733,771,730,789
770,736,733,771,730,790
780,736,733,771,729,789
790,737,733,771,729,789
800,736,733,771,729,790
810,736,732,771,729,790
820,737,733,772,729,790
830,736,733,771,729,790
840,736,733,771,729,790
850,736,733,771,729,789
860,736,733,772,729,789
870,737,733,772,729,790
880,736,734,771,729,790
890,736,733,771,729,788
900,736,732,771,729,789
910,736,733,771,730,790
920,736,732,771,729,790
930,736,733,771,729,790
940,736,733,771,729,790
950,736,733,771,729,789
960,736,733,771,730,789
970,736,733,771,729,790
980,736,733,771,729,790
990,736,733,771,729,788
1000,736,734,772,729,789
1010,736,732,771,730,789
1020,736,733,771,729,790
1030,736,732,771,729,789
1040,736,733,771,729,790
1050,737,734,771,730,789
1060,736,733,771,729,790
1070,736,734,772,729,790
1080,736,733,771,729,790
1090,736,733,771,730,790
1100,736,733,771,729,789
1110,736,733,771,729,790
1120,736,733,771,729,790
1130,737,733,771,729,789
1140,737,732,771,729,790
1150,736,733,771,729,789
1160,736,733,771,729,789
1170,736,733,771,729,789
1180,736,733,771,729,790
1190,736,733,771,730,790
1200,736,733,771,729,789
1210,736,733,771,730,790
1220,736,733,772,729,790
1230,736,733,771,729,790
1240,737,733,771,730,790
1250,736,733,771,729,789
1260,737,733,771,729,790
1270,737,733,771,729,790
1280,737,733,771,729,789
1290,737,732,771,729,790
1300,738,733,770,729,790
1310,738,733,770,730,790
1320,738,733,771,729,790
1330,738,733,771,729,790
1340,738,733,771,728,789
1350,739,733,771,729,790
1360,739,733,771,729,791
1370,740,734,770,729,790
1380,741,733,771,729,790
1390,742,734,770,728,791
1400,744,734,770,729,792
1410,745,734,770,729,791
1420,747,734,770,728,791
1430,748,735,770,728,792
1440,749,735,770,729,792
1450,750,736,771,729,793
1460,753,737,770,729,793
1470,754,738,770,729,794
1480,755,740,771,729,795
1490,757,740,772,730,796
1500,759,743,773,730,798
1510,760,745,774,731,799
1520,763,748,774,731,801
1530,764,750,776,731,802
1540,765,752,778,731,805
1550,767,756,780,732,807
1560,769,759,780,734,809
1570,769,762,782,734,810
1580,771,765,783,735,813
1590,772,767,784,735,814
1600,774,770,786,736,816
1610,776,773,787,737,819
1620,778,776,789,739,820
1630,779,777,791,741,821
1640,781,780,793,742,822
1650,782,782,794,744,824
1660,784,784,796,746,826
1670,786,785,799,749,828
1680,787,787,800,750,829
1690,789,790,803,751,829
1700,790,792,803,753,830
1710,791,794,806,755,832
1720,792,795,808,757,833
1730,794,797,810,758,833
1740,794,799,811,760,835
1750,795,801,814,761,836
1760,797,802,815,763,836
1770,798,803,815,765,837
1780,799,806,818,767,838
1790,801,808,819,769,840
1800,802,809,821,769,839
1810,803,810,823,773,841
1820,804,812,825,773,840
1830,805,813,825,775,841
1840,806,815,826,777,843
1850,807,816,828,777,844
1860,808,817,829,779,845
1870,809,819,830,779,845
1880,809,820,829,781,845
1890,809,821,830,782,846
1900,810,823,830,784,847
1910,810,823,830,786,846
1920,811,824,829,786,845
1930,811,824,829,787,848
1940,811,824,830,787,848
1950,812,823,829,788,847
1960,811,823,829,789,849
1970,812,824,829,791,850
1980,812,823,829,792,850
1990,813,824,829,792,851
2000,814,824,830,792,852
2010,813,824,830,792,851
2020,814,824,830,791,852
2030,815,824,830,790,853
2040,815,825,831,790,852
2050,815,825,831,790,854
2060,816,825,831,789,854
2070,816,826,832,789,855
2080,815,826,831,789,856
2090,816,827,832,789,857
2100,816,827,832,789,859
2110,817,827,832,789,858
2120,817,830,832,788,858
2130,818,830,832,788,861
2140,819,831,832,788,859
2150,820,831,833,788,859
2160,822,835,832,787,860
2170,824,836,833,788,861
2180,825,834,833,789,861
2190,825,835,833,788,862
2200,825,835,833,788,862
2210,826,834,833,788,861
2220,825,835,833,789,861
2230,826,834,834,788,862
2240,827,834,834,789,861
2250,826,834,833,788,861
2260,826,834,834,789,862
2270,827,834,835,787,861
2280,827,834,834,788,862
2290,827,834,834,788,862
2300,827,834,834,789,862
2310,828,833,834,788,862
2320,827,835,834,788,862
2330,828,834,834,788,861
2340,828,834,834,789,861
2350,828,834,834,788,863
2360,828,834,835,789,863
2370,828,835,834,788,863
2380,828,835,835,788,861
2390,828,835,834,788,863
2400,829,834,835,788,863
2410,828,835,835,787,860
2420,828,835,835,787,863
2430,828,834,834,788,862
2440,829,835,834,788,863
2450,829,835,834,788,863
2460,830,835,835,789,863
2470,829,835,835,788,863
2480,829,835,836,788,863
2490,829,836,835,788,861
2500,829,834,835,788,862
2510,829,835,835,788,863
2520,830,835,835,788,860
2530,829,835,835,788,862
2540,829,836,835,788,862
2550,829,834,835,788,863
2560,829,835,835,787,861
2570,830,835,835,788,863
2580,829,836,835,787,861
2590,829,835,835,787,861
2600,829,835,835,788,863
2610,830,835,835,787,863
2620,829,835,836,788,862
2630,830,835,836,788,863
2640,830,835,836,787,862
2650,830,835,836,787,863
2660,830,835,836,787,863
2670,829,835,835,787,861
2680,830,834,836,788,862
2690,830,835,836,788,863
2700,830,835,836,787,864
2710,831,834,836,787,862
2720,830,834,835,787,862
2730,830,835,836,787,862
2740,830,835,836,787,863
2750,830,835,836,787,862
2760,830,834,836,787,864
2770,830,834,836,788,862
2780,831,834,835,788,863
2790,830,834,836,787,862
2800,830,834,836,787,862
2810,830,835,836,788,863
2820,831,835,836,788,861
2830,830,835,836,787,862
2840,831,835,836,788,863
2850,830,835,836,787,862
