Time_ms,Thumb,Index,Middle,Ring,Pinky
0,736,732,755,715,790
10,736,732,755,715,790
20,736,732,755,715,790
30,736,732,755,715,789
40,736,731,755,715,790
50,736,732,755,715,790
60,736,732,754,715,790
70,736,731,755,715,790
80,737,732,755,715,790
90,736,732,755,716,790
100,736,732,755,715,790
110,736,732,755,715,790
120,736,732,755,715,790
130,736,732,754,715,790
140,736,732,755,715,789
150,737,732,755,715,790
160,736,732,754,715,790
170,736,731,755,715,790
180,736,731,755,715,790
190,736,732,754,715,790
200,736,732,755,716,790
210,736,732,755,715,790
220,736,732,755,715,790
230,736,732,755,715,790
240,736,731,755,715,790
250,737,732,755,715,790
260,736,732,755,715,790
270,736,732,755,715,790
280,736,732,755,715,790
290,736,731,755,715,790
300,736,732,755,715,790
310,736,732,755,716,790
320,736,732,755,715,789
330,736,732,755,715,790
340,736,732,755,715,790
350,736,731,755,715,790
360,736,731,755,715,790
370,736,732,754,715,790
380,736,732,755,715,790
390,736,732,755,715,790
400,736,732,755,715,790
410,736,732,754,715,790
420,736,732,755,715,790
430,736,731,755,715,790
440,736,732,755,715,790
450,736,732,755,715,790
460,736,732,755,715,790
470,736,732,755,715,790
480,736,732,755,715,789
490,736,732,755,716,790
500,736,732,755,715,790
510,736,731,755,715,790
520,736,732,755,715,790
530,736,732,755,715,790
540,736,732,755,715,790
550,736,732,754,715,790
560,736,732,755,715,790
570,736,732,754,715,790
580,737,732,755,715,789
590,736,731,755,715,790
600,736,732,755,715,790
610,736,732,755,715,789
620,736,732,755,715,790
630,736,732,755,715,788
640,736,732,755,715,790
650,736,732,755,715,790
660,736,732,754,715,790
670,736,731,755,715,790
680,736,732,755,715,790
690,736,731,755,715,791
700,736,732,755,715,790
710,736,732,755,715,788
720,736,732,755,716,790
730,736,732,754,715,790
740,736,731,755,715,790
750,736,731,755,715,790
760,736,732,755,715,790
770,737,731,755,715,790
780,737,732,755,715,790
790,736,732,755,715,790
800,736,731,754,715,790
810,736,731,755,715,790
820,736,731,755,715,789
830,737,731,755,716,790
840,736,732,754,716,790
850,736,732,755,715,790
860,736,731,755,715,790
870,736,732,755,716,790
880,736,732,755,715,790
890,736,731,755,715,788
900,736,732,755,715,790
910,736,732,755,715,790
920,736,732,755,715,790
930,736,731,755,715,790
940,736,731,755,715,790
950,736,731,755,715,789
960,736,731,755,716,790
970,736,732,754,715,790
980,736,732,755,715,790
990,736,731,755,715,790
1000,736,732,755,715,790
1010,736,731,755,715,790
1020,736,731,755,715,790
1030,736,731,755,715,790
1040,736,732,755,715,790
1050,736,731,755,715,790
1060,736,731,755,716,790
1070,736,732,755,715,790
1080,736,731,755,715,790
1090,737,732,755,715,790
1100,736,732,755,716,790
1110,736,732,755,715,790
1120,736,732,755,716,790
1130,736,732,754,716,790
1140,736,732,755,715,790
1150,736,731,755,716,790
1160,736,731,755,715,790
1170,736,732,755,715,790
1180,736,732,755,715,789
1190,737,732,755,716,790
1200,737,731,755,716,790
1210,737,732,755,716,790
1220,737,731,755,716,790
1230,738,732,755,716,790
1240,738,731,755,716,790
1250,738,731,755,716,790
1260,739,731,755,716,790
1270,739,731,755,716,790
1280,739,731,756,716,790
1290,740,731,755,716,790
1300,741,731,755,716,791
1310,742,731,755,717,791
1320,743,730,756,717,791
1330,745,731,756,717,791
1340,746,732,756,718,792
1350,749,732,756,719,791
1360,751,733,756,720,791
1370,754,734,756,722,791
1380,757,735,757,723,792
1390,760,737,757,724,792
1400,763,739,757,727,793
1410,767,741,758,728,793
1420,771,743,758,729,794
1430,774,746,759,732,796
1440,779,749,760,735,798
1450,783,751,761,736,800
1460,787,753,762,739,803
1470,791,756,763,742,805
1480,794,758,764,743,807
1490,796,760,765,747,810
1500,799,763,767,748,811
1510,802,765,769,750,814
1520,804,767,770,752,818
1530,808,770,771,755,820
1540,810,772,773,756,823
1550,812,774,774,759,825
1560,814,776,775,760,827
1570,816,779,777,762,829
1580,818,781,778,763,831
1590,822,784,781,767,833
1600,825,787,782,769,837
1610,826,789,784,771,838
1620,829,792,785,773,839
1630,832,794,787,775,841
1640,833,797,788,777,842
