Time_ms,Thumb,Index,Middle,Ring,Pinky
0,737,731,753,714,791
10,737,731,753,714,791
20,737,731,752,714,791
30,737,731,753,713,791
40,738,731,752,714,791
50,737,731,752,714,791
60,737,731,752,714,791
70,737,731,752,714,791
80,737,731,753,714,791
90,737,731,752,714,791
100,737,731,752,714,791
110,737,730,752,714,791
120,737,731,753,714,791
130,737,731,752,714,791
140,737,731,753,713,791
150,738,731,753,714,791
160,737,731,752,714,791
170,737,731,753,714,791
180,737,731,753,714,791
190,737,731,752,714,791
200,737,731,753,714,791
210,737,731,752,714,791
220,738,731,753,714,791
230,737,731,752,714,791
240,737,730,753,714,791
250,737,731,753,714,791
260,737,731,752,714,791
270,738,731,752,714,791
280,738,731,752,714,791
290,738,731,753,714,791
300,737,731,753,714,791
310,738,731,753,714,791
320,737,731,753,713,791
330,738,731,753,714,791
340,737,731,753,714,791
350,737,731,752,714,791
360,738,731,752,714,791
370,737,731,752,714,791
380,738,731,753,714,791
390,738,731,753,714,791
400,737,731,752,714,791
410,737,731,752,714,791
420,737,731,753,714,791
430,737,731,753,714,791
440,738,731,753,714,792
450,737,731,753,714,791
460,737,731,753,714,791
470,738,731,753,714,791
480,737,731,753,713,791
490,737,731,753,714,791
500,738,731,752,714,791
510,738,731,753,714,791
520,737,731,753,714,791
530,738,731,753,714,791
540,737,731,753,714,791
550,738,731,753,714,791
560,737,731,752,714,791
570,738,731,752,714,791
580,738,731,753,714,791
590,737,731,753,714,791
600,737,731,752,714,791
610,738,731,753,714,791
620,737,731,753,714,791
630,738,731,753,714,791
640,737,731,753,714,791
650,737,731,753,714,791
660,738,731,752,714,791
670,737,731,752,714,791
680,737,731,753,714,790
690,737,731,753,714,791
700,737,731,752,714,791
710,737,731,752,713,792
720,738,730,753,714,791
730,738,731,752,714,791
740,737,731,752,714,791
750,737,731,753,714,791
760,737,731,752,714,791
770,737,731,753,714,791
780,737,730,752,714,791
790,738,731,753,714,791
800,737,731,752,714,791
810,737,731,753,714,791
820,737,731,752,713,791
830,737,731,752,714,791
840,737,731,752,714,791
850,737,731,753,714,791
860,737,731,753,714,791
870,737,731,752,714,791
880,737,731,752,714,791
890,737,731,752,713,792
900,737,731,753,714,791
910,737,731,753,714,791
920,737,731,753,714,791
930,738,731,752,714,790
940,737,731,752,714,791
950,737,731,752,714,791
960,737,731,752,714,791
970,737,731,752,714,791
980,738,730,752,714,791
990,737,731,752,714,791
1000,737,731,753,714,791
1010,738,731,752,714,791
1020,737,731,753,713,791
1030,737,730,753,713,791
1040,737,731,753,714,791
1050,737,731,753,714,791
1060,738,731,752,714,791
1070,738,731,752,714,791
1080,737,730,753,714,791
1090,737,731,752,714,791
1100,738,731,753,714,791
1110,737,731,753,714,791
1120,737,731,753,714,791
1130,738,730,753,713,791
1140,737,731,752,714,791
1150,737,731,752,714,791
1160,737,730,753,714,791
1170,737,731,753,713,791
1180,737,731,753,714,791
1190,738,731,753,714,791
1200,738,731,753,714,791
1210,738,731,753,714,791
1220,739,730,754,714,791
1230,739,731,753,715,791
1240,740,730,753,714,792
1250,741,730,754,714,791
1260,742,731,753,714,791
1270,742,730,753,714,791
1280,743,731,753,714,791
1290,743,730,754,715,791
1300,744,731,754,715,791
1310,745,731,754,715,792
1320,746,731,754,715,791
1330,747,730,754,716,791
1340,748,730,753,716,791
1350,751,731,753,717,791
1360,753,732,754,717,791
1370,755,734,754,718,791
1380,758,735,755,719,792
1390,762,738,755,720,793
1400,765,740,756,722,793
1410,769,742,756,724,794
1420,772,744,757,725,794
1430,776,747,757,728,795
1440,780,750,758,730,795
1450,783,752,759,731,796
1460,787,755,760,734,798
1470,791,758,762,736,799
1480,794,760,763,738,800
1490,797,764,764,740,802
1500,801,766,766,742,804
1510,804,769,767,743,806
1520,807,772,768,746,809
