Time_ms,Thumb,Index,Middle,Ring,Pinky
0,738,744,766,725,802
10,738,745,766,726,802
20,737,745,765,726,803
30,738,744,766,726,803
40,738,745,766,725,802
50,738,744,765,725,803
60,738,744,766,725,802
70,738,744,766,726,803
80,738,745,766,726,803
90,738,745,766,725,802
100,738,744,766,725,804
110,737,744,766,726,802
120,738,745,766,725,803
130,738,745,766,726,803
140,738,744,766,726,803
150,738,744,766,725,802
160,738,744,766,725,802
170,738,745,766,725,802
180,738,745,766,725,802
190,738,744,766,725,804
200,738,745,766,725,803
210,738,745,766,725,803
220,738,744,766,725,803
230,738,745,766,725,802
240,738,745,765,725,803
250,738,744,766,726,801
260,738,744,766,725,803
270,737,745,766,725,803
280,738,745,766,725,805
290,738,744,766,725,802
300,737,745,766,726,803
310,738,745,765,725,803
320,738,744,766,725,803
330,737,745,766,725,803
340,738,745,765,726,804
350,738,744,766,725,802
360,738,745,766,725,803
370,738,745,766,725,803
380,737,745,766,725,803
390,738,744,766,725,803
400,738,745,766,725,804
410,738,745,766,726,802
420,738,745,766,725,803
430,738,744,766,725,803
440,737,745,766,726,802
450,738,744,766,725,801
460,737,745,766,726,803
470,738,744,766,725,802
480,738,745,765,725,803
490,738,745,766,726,803
500,738,745,766,726,803
510,738,745,766,725,802
520,737,745,766,726,802
530,738,744,765,725,800
540,738,744,766,726,802
550,738,745,766,725,803
560,738,745,766,725,802
570,737,745,766,725,803
580,738,745,766,725,802
590,738,745,766,725,802
600,737,745,766,726,803
610,738,745,765,725,803
620,737,744,766,725,802
630,738,745,766,726,802
640,738,743,766,726,803
650,737,744,766,725,802
660,738,744,766,725,802
670,738,745,766,726,802
680,738,744,766,725,803
690,739,745,766,725,803
700,738,744,766,726,802
710,738,744,766,726,802
720,737,744,766,725,803
730,738,744,766,725,802
740,738,745,765,725,803
750,738,745,765,725,802
760,738,745,766,725,803
770,737,745,766,725,803
780,737,744,766,725,803
790,738,745,765,726,802
800,738,745,765,725,803
810,738,744,766,725,803
820,737,744,766,725,804
830,738,744,766,725,802
840,738,745,766,726,802
850,738,745,766,725,802
860,738,744,766,725,802
870,738,744,766,725,803
880,738,745,766,725,803
890,738,744,766,725,805
900,738,745,766,725,803
910,738,745,765,725,803
920,738,744,766,726,801
930,737,743,766,726,802
940,738,744,766,726,802
950,738,745,766,725,803
960,738,745,766,725,803
970,737,744,766,725,803
980,738,745,766,725,802
990,738,745,766,725,805
1000,737,745,766,725,803
1010,737,744,766,726,802
1020,738,743,765,725,801
1030,738,744,766,726,803
1040,738,744,765,725,803
1050,738,745,766,726,803
1060,738,744,766,725,802
1070,738,745,765,726,803
1080,738,744,766,726,803
1090,738,744,766,726,802
1100,737,744,766,725,801
1110,738,745,766,726,803
1120,738,744,765,725,802
1130,738,744,766,725,802
1140,738,745,766,725,803
1150,738,745,766,725,803
1160,737,745,766,725,803
1170,738,745,766,725,805
1180,738,745,766,726,803
1190,737,744,766,726,803
1200,738,745,766,725,804
1210,738,744,765,726,802
1220,738,744,766,725,805
1230,738,745,766,725,802
1240,737,745,766,725,803
1250,737,744,765,725,803
1260,738,745,765,725,803
1270,738,744,766,725,802
1280,738,744,766,726,803
1290,738,745,766,725,803
1300,737,744,766,725,802
1310,738,743,766,726,803
1320,738,745,766,725,803
1330,739,745,766,726,802
1340,738,745,765,725,803
1350,738,744,766,725,805
1360,739,744,766,726,803
1370,739,745,765,725,802
1380,738,744,766,725,803
1390,738,745,766,726,803
1400,739,744,766,726,803
1410,739,744,767,725,803
1420,739,746,767,725,803
1430,739,745,766,726,803
1440,739,745,767,725,803
1450,740,745,767,725,803
1460,740,745,767,725,803
1470,741,746,767,726,803
1480,741,746,768,725,804
1490,742,747,769,726,804
1500,742,745,770,725,803
1510,743,747,770,726,804
1520,744,747,770,727,804
1530,745,748,771,726,804
1540,747,748,772,727,804
1550,746,748,772,726,805
1560,748,749,773,726,804
