Time_ms,Thumb,Index,Middle,Ring,Pinky
0,742,748,770,728,805
10,742,748,770,727,805
20,743,748,770,727,806
30,742,749,770,727,805
40,742,748,770,727,805
50,743,748,770,727,806
60,743,748,770,727,805
70,742,748,770,727,805
80,742,748,770,727,805
90,743,749,770,728,806
100,743,748,771,727,805
110,742,748,770,727,806
120,743,748,770,727,806
130,742,749,771,727,805
140,742,749,770,726,805
150,742,748,771,727,806
160,742,747,770,727,805
170,742,749,770,727,806
180,743,750,770,727,806
190,742,748,770,727,806
200,742,749,770,727,805
210,742,748,770,727,805
220,742,748,770,727,805
230,743,748,770,727,805
240,742,748,770,727,806
250,742,748,770,728,805
260,742,749,770,727,805
270,743,748,770,727,805
280,742,748,770,727,805
290,743,748,770,727,805
300,743,748,770,727,805
310,743,748,769,727,805
320,742,748,770,727,805
330,742,749,770,727,805
340,742,748,769,727,805
350,742,748,770,727,805
360,742,749,770,727,805
370,742,748,770,727,805
380,742,748,770,727,805
390,742,748,770,727,805
400,742,749,770,727,805
410,743,749,770,727,805
420,742,747,770,726,805
430,743,748,770,727,805
440,742,749,770,727,805
450,742,747,770,727,806
460,742,749,770,727,805
470,742,748,770,727,806
480,742,748,770,727,805
490,742,748,770,727,805
500,742,748,770,727,805
510,742,748,770,727,805
520,742,748,770,726,805
530,742,748,770,727,805
540,742,749,771,727,805
550,742,748,770,727,804
560,742,748,770,726,806
570,743,748,770,727,806
580,742,748,771,727,805
590,742,748,770,727,805
600,742,748,770,728,805
610,742,749,770,727,805
620,742,749,770,727,805
630,742,749,770,727,806
640,742,748,770,727,805
650,742,748,770,727,806
660,742,748,770,727,805
670,742,749,770,727,805
680,743,748,770,727,805
690,742,748,770,726,805
700,742,748,770,727,805
710,743,748,770,727,805
720,742,748,770,727,805
730,743,749,770,728,805
740,742,748,770,727,805
750,742,748,770,727,805
760,742,748,770,727,805
770,743,748,770,726,805
780,742,748,770,728,805
790,742,749,770,727,805
800,742,748,770,727,806
810,742,749,770,727,805
820,742,749,770,726,805
830,742,749,769,727,805
840,742,747,770,727,805
850,742,748,770,727,806
860,742,748,770,727,806
870,742,748,770,726,805
880,742,748,770,727,805
890,742,748,770,727,805
900,742,749,770,727,804
910,742,748,770,727,805
920,742,749,770,727,805
930,743,748,770,727,805
940,742,748,769,727,805
950,742,748,770,727,806
960,742,748,770,727,806
970,742,748,770,726,805
980,742,748,770,727,805
990,743,748,770,727,806
1000,742,748,770,727,805
1010,743,748,770,728,806
1020,742,748,770,727,806
1030,742,748,770,727,805
1040,742,749,770,727,805
1050,742,748,770,727,805
1060,742,748,770,727,805
1070,742,748,770,727,806
1080,743,749,770,726,805
1090,742,748,770,727,805
1100,742,748,770,727,805
1110,742,748,770,727,806
1120,742,749,769,727,805
1130,742,747,770,728,805
1140,742,749,770,727,805
1150,742,748,770,727,805
1160,743,748,770,727,805
1170,742,748,770,727,805
1180,743,748,770,727,805
1190,743,748,770,727,805
1200,742,749,770,727,805
1210,742,748,770,727,805
1220,742,748,770,727,805
1230,742,747,770,726,806
1240,742,748,770,727,806
1250,742,748,770,727,805
1260,742,747,770,727,805
1270,742,748,770,727,805
1280,742,748,770,726,804
1290,742,749,770,727,805
1300,742,748,770,727,805
1310,742,748,769,726,806
1320,742,749,770,727,805
1330,742,748,769,727,806
1340,742,748,770,727,805
1350,742,748,770,727,805
1360,742,748,770,727,805
1370,742,748,770,727,805
1380,742,748,771,726,803
1390,743,748,770,727,805
1400,743,748,770,728,805
1410,742,748,770,727,806
1420,742,748,770,727,805
1430,742,747,770,726,805
1440,742,749,770,727,805
1450,742,747,770,727,805
1460,742,749,770,727,805
1470,742,748,770,727,805
1480,742,748,770,726,805
1490,742,748,770,727,805
1500,742,749,770,727,805
1510,742,747,770,727,805
1520,742,748,770,727,805
1530,743,748,770,727,806
1540,742,748,770,727,805
1550,743,748,770,727,805
1560,743,748,770,727,805
1570,744,748,770,727,806
1580,743,748,770,727,805
1590,743,749,770,727,805
1600,744,749,770,727,806
1610,744,748,770,727,805
1620,745,750,770,727,806
1630,745,748,770,727,806
1640,746,749,771,728,805
1650,747,750,771,727,806
1660,748,748,771,727,804
1670,750,750,771,728,806
1680,752,750,771,727,806
1690,753,750,772,727,806
1700,756,750,772,727,806
1710,758,751,772,727,806
1720,760,751,772,727,806
1730,763,751,774,727,808
1740,766,752,774,727,807
1750,768,753,774,727,807
1760,772,753,776,728,808
1770,775,753,777,728,808
1780,779,754,777,728,808
1790,782,755,779,728,809
1800,786,755,780,729,810
1810,789,757,781,729,811
1820,793,757,783,730,811
1830,796,758,784,730,813
1840,798,759,785,730,813
1850,800,760,787,731,815
1860,802,760,789,731,813
1870,805,762,791,732,815
1880,807,762,792,733,820
1890,808,763,794,734,820
1900,811,765,796,735,822
1910,813,766,797,736,824
1920,815,767,798,738,826
1930,817,769,800,739,828
1940,819,770,802,741,833
1950,819,772,803,743,833
1960,822,774,804,745,834
1970,824,775,806,746,838
1980,825,777,808,749,838
1990,827,778,809,751,839
2000,828,779,811,753,841
2010,830,781,812,755,843
2020,831,783,813,756,844
2030,832,785,815,758,846
2040,833,786,816,760,849
2050,834,788,818,762,848
2060,834,790,819,765,849
2070,836,792,822,765,853
2080,837,793,822,767,851
2090,838,795,824,769,853
2100,840,796,825,771,854
2110,839,798,826,773,856
2120,840,800,827,774,857
2130,841,801,829,776,859
2140,842,803,830,777,860
2150,842,804,831,778,858
2160,843,805,833,780,861
2170,843,807,834,782,862
2180,844,808,835,783,863
2190,845,810,836,784,863
2200,846,810,837,785,864
2210,846,811,838,787,865
2220,846,812,839,787,864
2230,847,813,840,789,866
2240,848,814,838,787,868
2250,848,814,839,788,867
2260,848,814,839,787,869
2270,850,815,840,787,869
2280,849,816,840,788,869
2290,849,816,839,787,871
2300,850,817,840,787,871
2310,851,818,839,788,872
2320,851,818,839,789,871
2330,852,819,840,789,872
2340,852,820,840,790,873
2350,851,822,841,791,873
2360,852,822,841,792,874
2370,852,822,841,793,875
2380,852,823,842,793,874
2390,853,823,842,793,874
2400,854,824,842,794,875
2410,853,823,842,793,877
2420,854,824,842,794,876
2430,854,825,842,794,876
2440,854,825,843,794,876
2450,854,825,843,795,876
2460,854,825,842,795,876
2470,855,825,842,795,879
2480,855,825,842,795,880
2490,854,826,843,796,880
2500,855,826,842,795,880
2510,855,826,843,796,880
2520,854,827,842,797,881
2530,854,826,842,798,880
2540,854,828,842,797,883
2550,854,827,843,798,879
2560,855,827,843,798,881
2570,854,827,842,798,882
2580,855,826,842,799,882
2590,855,827,842,798,882
2600,855,826,843,798,883
2610,855,826,842,798,884
2620,855,826,842,798,884
2630,855,826,842,799,883
2640,856,830,843,798,882
2650,856,829,843,799,882
2660,856,830,842,799,883
2670,856,830,843,798,883
2680,855,831,843,799,884
2690,856,832,843,799,884
2700,856,831,843,799,884
2710,857,831,843,799,884
2720,855,832,843,799,883
2730,856,832,843,798,884
2740,856,833,843,799,882
2750,855,833,843,798,883
2760,856,834,843,799,882
2770,856,835,843,798,882
2780,857,836,844,799,882
2790,856,835,843,798,881
2800,856,835,843,798,882
2810,856,836,843,798,882
2820,857,837,843,797,881
2830,857,837,843,797,881
2840,856,837,842,798,881
2850,857,836,844,797,881
2860,857,837,842,798,881
2870,857,837,843,797,881
2880,857,836,843,797,881
2890,857,835,842,797,880
2900,857,836,844,796,881
2910,857,836,843,796,880
2920,857,836,843,797,880
2930,856,836,843,796,880
2940,856,836,843,797,881
2950,857,836,843,796,880
2960,856,836,844,796,879
2970,857,836,843,796,880
2980,857,835,843,796,879
2990,856,835,842,796,879
3000,856,836,843,795,880
3010,856,835,843,796,879
3020,857,835,843,795,879
3030,856,835,843,795,879
3040,857,836,843,796,879
3050,856,835,842,796,879
3060,856,835,843,796,879
3070,856,835,843,796,879
3080,856,835,843,795,879
3090,856,835,844,796,879
3100,856,835,844,794,879
3110,856,835,843,795,879
3120,855,834,842,796,879
3130,856,835,844,796,879
3140,855,835,843,796,879
3150,856,833,843,795,879
3160,856,834,843,796,879
3170,856,834,844,795,879
3180,856,835,843,795,879
3190,855,834,843,795,879
3200,856,834,843,795,879
3210,856,834,843,795,879
3220,856,834,842,795,879
3230,856,834,843,795,878
3240,856,834,843,795,878
3250,856,834,843,795,878
3260,856,834,843,795,879
3270,856,834,842,795,879
3280,856,834,843,795,879
