Time_ms,Thumb,Index,Middle,Ring,Pinky
0,740,750,767,726,805
10,740,749,766,726,806
20,740,750,766,726,805
30,740,750,766,727,805
40,741,749,766,727,806
50,740,750,767,726,805
60,740,749,766,727,805
70,740,750,766,726,805
80,740,750,766,727,805
90,740,750,766,727,806
100,740,750,767,726,805
110,740,749,766,727,805
120,740,751,766,727,806
130,740,749,766,726,806
140,740,750,766,726,807
150,740,750,766,726,805
160,739,749,766,727,805
170,741,749,766,726,806
180,741,750,767,727,806
190,740,750,767,727,805
200,741,750,766,726,806
210,740,749,766,727,805
220,740,750,766,726,806
230,740,750,766,726,805
240,740,750,766,725,808
250,740,750,766,727,805
260,740,749,766,727,805
270,740,750,766,726,806
280,740,750,766,727,807
290,740,750,766,726,805
300,739,750,766,726,805
310,740,750,767,727,805
320,740,749,767,726,806
330,740,750,766,728,805
340,740,750,767,727,805
350,740,750,766,727,805
360,740,750,766,726,805
370,740,750,766,726,805
380,739,750,767,727,805
390,740,750,766,727,805
400,740,751,766,726,807
410,740,750,767,727,805
420,740,750,766,726,806
430,740,750,766,726,805
440,740,750,766,727,806
450,740,750,766,727,805
460,740,750,766,726,805
470,740,750,766,726,806
480,739,750,766,727,806
490,739,750,766,726,805
500,740,750,766,726,807
510,740,750,766,727,806
520,740,749,767,727,805
530,740,750,766,726,805
540,740,749,767,726,805
550,739,750,766,727,805
560,739,750,766,727,805
570,740,749,767,726,805
580,740,750,766,727,806
590,740,750,766,726,805
600,740,749,766,726,805
610,740,750,767,727,805
620,740,750,766,726,805
630,740,750,766,726,807
640,739,750,766,727,805
650,740,750,767,727,805
660,741,750,766,727,806
670,740,750,766,727,806
680,740,750,767,726,805
690,740,750,767,727,805
700,740,750,766,726,805
710,741,749,766,726,805
720,740,750,766,726,806
730,740,749,766,726,805
740,739,750,766,727,805
750,740,750,766,727,806
760,739,750,766,727,805
770,740,750,766,727,805
780,740,750,766,726,807
790,740,750,766,726,805
800,740,750,766,727,805
810,740,749,766,727,805
820,740,750,766,726,805
830,740,749,766,727,805
840,740,750,767,727,805
850,740,750,766,727,805
860,740,750,766,727,805
870,739,751,766,727,805
880,740,749,766,728,805
890,740,750,766,726,805
900,739,750,766,727,805
910,740,750,766,727,805
920,739,749,766,727,805
930,740,748,766,727,805
940,740,750,767,727,806
950,740,750,766,726,806
960,739,750,767,727,805
970,740,750,767,727,805
980,740,749,766,726,805
990,739,749,766,726,805
1000,740,750,766,727,806
1010,740,750,766,726,805
1020,740,750,766,726,805
1030,740,750,766,727,804
1040,739,750,766,726,805
1050,740,751,766,727,805
1060,740,749,766,726,805
1070,740,750,766,726,806
1080,740,749,766,726,806
1090,740,750,766,726,806
1100,739,750,766,726,805
1110,740,751,766,727,807
1120,740,749,766,727,804
1130,739,749,766,726,806
1140,741,750,766,727,806
1150,739,749,766,726,805
1160,740,750,766,726,805
