Time_ms,Thumb,Middle,Pinky
0,737,768,811
10,736,768,810
20,736,768,810
30,736,768,810
40,736,768,810
50,736,769,809
60,736,769,810
70,736,768,811
80,736,769,810
90,736,768,811
100,737,768,810
110,736,769,810
120,736,768,810
130,736,769,811
140,736,769,810
150,736,768,810
160,736,769,811
170,736,768,810
180,737,768,810
190,736,769,810
200,736,769,811
210,736,768,811
220,735,768,811
230,736,769,811
240,736,768,810
250,736,769,811
260,736,770,810
270,736,769,810
280,736,769,809
290,736,769,810
300,736,768,810
310,736,768,810
320,736,769,808
330,736,769,811
340,735,769,810
350,736,769,811
360,736,769,811
370,736,769,810
380,736,769,810
390,736,769,811
400,737,768,810
410,736,768,810
420,736,770,810
430,736,769,810
440,736,769,810
450,736,769,810
460,736,769,810
470,736,769,810
480,736,768,810
490,736,769,810
500,736,768,811
510,736,769,810
520,736,769,810
530,736,768,811
540,737,769,810
550,736,769,810
560,736,769,810
570,736,769,811
580,736,768,811
590,736,768,810
600,736,769,810
610,736,769,810
620,736,768,810
630,736,768,811
640,736,769,810
650,736,769,810
660,736,769,810
670,736,769,810
680,736,769,810
690,736,769,811
700,736,769,810
710,736,770,810
720,736,769,811
730,736,769,810
740,736,769,809
750,737,769,810
760,736,768,811
770,736,769,810
780,736,770,810
790,736,769,810
800,736,768,811
810,736,769,809
820,736,769,810
830,736,768,810
840,736,769,810
850,737,768,810
860,736,769,810
870,736,769,810
880,736,769,810
890,736,769,811
900,736,768,810
910,736,769,811
920,736,769,811
930,736,769,810
940,736,769,810
950,736,769,810
960,736,769,811
970,736,768,810
980,736,770,811
990,736,769,811
1000,736,769,810
1010,736,768,811
1020,736,769,810
1030,736,769,810
1040,736,769,810
1050,736,768,810
1060,736,770,811
1070,736,769,810
1080,736,768,810
1090,736,769,811
1100,736,769,810
1110,736,768,810
1120,736,769,810
1130,736,769,810
1140,736,769,810
1150,736,769,810
1160,736,770,810
1170,736,768,810
1180,736,768,810
1190,736,768,810
1200,736,768,810
1210,736,769,810
1220,736,768,810
1230,736,769,810
1240,736,768,810
1250,736,769,811
1260,736,768,811
1270,736,768,810
1280,736,769,810
1290,736,768,810
1300,736,768,810
1310,736,769,810
1320,736,770,810
1330,736,769,810
1340,737,768,810
1350,736,768,810
1360,735,768,810
1370,736,768,810
1380,736,769,810
1390,737,768,810
1400,736,769,810
1410,736,769,810
1420,736,768,810
1430,736,768,810
1440,736,768,811
1450,736,768,810
1460,736,768,811
1470,736,768,811
1480,737,768,810
1490,735,769,809
1500,736,769,810
1510,736,768,810
1520,736,770,810
1530,736,769,810
1540,736,768,811
1550,736,769,808
1560,736,768,811
1570,737,768,810
1580,738,769,810
1590,737,769,811
1600,737,769,811
1610,738,768,811
1620,738,769,810
1630,737,769,811
1640,738,768,811
1650,739,768,811
1660,740,768,811
1670,742,768,811
1680,742,768,811
1690,743,768,811
1700,744,768,811
1710,745,768,812
1720,747,768,811
1730,748,768,811
1740,749,769,812
1750,752,769,812
1760,753,771,812
1770,755,771,812
1780,756,772,812
1790,758,774,813
1800,759,775,813
1810,762,777,813
1820,763,779,814
1830,764,780,815
1840,766,782,816
1850,767,783,817
1860,769,786,818
1870,771,787,820
1880,772,788,821
1890,774,790,823
1900,775,792,825
1910,777,794,828
1920,779,795,829
1930,780,796,831
1940,782,798,833
1950,783,800,835
1960,785,801,837
1970,786,803,839
1980,788,805,841
1990,789,806,842
2000,791,808,843
2010,792,810,845
2020,794,811,847
2030,794,812,849
2040,795,814,850
2050,797,816,851
2060,798,817,852
2070,799,819,854
2080,801,820,855
2090,802,822,856
2100,803,824,857
2110,805,825,857
2120,806,825,858
2130,807,828,861
2140,808,828,862
2150,808,829,862
2160,809,831,863
2170,810,831,865
2180,810,832,866
2190,811,833,866
2200,811,833,868
2210,811,834,869
2220,811,836,869
2230,812,837,870
2240,812,837,871
2250,812,838,872
2260,813,838,873
2270,813,838,873
2280,814,838,874
2290,814,838,875
2300,815,838,875
2310,816,838,875
2320,815,837,876
2330,816,837,877
2340,816,837,877
2350,818,837,878
2360,820,836,877
