Time_ms,Thumb,Middle,Pinky
0,736,765,802
10,736,765,802
20,736,766,802
30,736,766,803
40,736,765,803
50,736,765,802
60,736,765,803
70,736,765,803
80,736,765,803
90,736,765,802
100,736,765,801
110,736,765,803
120,736,765,803
130,736,765,803
140,736,765,803
150,736,765,802
160,736,765,802
170,735,764,803
180,736,765,802
190,736,765,802
200,736,765,803
210,736,765,803
220,736,765,803
230,736,765,802
240,736,765,803
250,736,765,803
260,736,765,803
270,736,765,802
280,735,765,801
290,736,765,803
300,736,765,802
310,735,765,803
320,736,765,802
330,737,766,802
340,735,765,803
350,736,765,803
360,736,765,803
370,736,765,803
380,736,765,803
390,736,765,803
400,736,765,803
410,736,766,803
420,736,765,803
430,736,766,802
440,736,766,802
450,736,765,803
460,735,765,802
470,736,765,802
480,736,765,803
490,736,765,802
500,736,765,803
510,736,765,802
520,737,765,803
530,736,765,800
540,736,765,802
550,736,766,803
560,736,765,803
570,736,765,802
580,736,765,804
590,736,765,803
600,736,765,802
610,736,765,804
620,736,765,803
630,736,765,803
640,736,766,803
650,736,765,803
660,736,765,803
670,736,765,803
680,736,765,802
690,735,765,803
700,736,765,803
710,736,766,803
720,736,765,803
730,736,765,803
740,736,765,803
750,736,765,803
760,736,765,803
770,736,765,803
780,736,765,803
790,737,765,803
800,736,765,803
810,736,765,802
820,736,765,803
830,736,765,802
840,736,764,802
850,737,765,803
860,735,765,803
870,736,765,803
880,736,765,802
890,736,766,805
900,736,765,803
910,736,765,803
920,736,765,803
930,736,765,802
940,736,765,803
950,737,765,803
960,736,765,803
970,735,765,803
980,737,765,802
990,736,766,804
1000,736,765,803
1010,737,765,803
1020,736,765,801
1030,735,765,802
1040,736,765,803
1050,736,765,802
1060,736,765,802
1070,736,765,803
1080,736,766,803
1090,736,765,803
1100,736,765,803
1110,737,765,803
1120,736,765,803
1130,736,766,803
1140,736,765,802
1150,736,765,802
1160,736,765,803
1170,737,765,800
1180,736,765,802
1190,735,766,803
1200,737,765,802
1210,736,766,802
1220,736,765,801
1230,736,766,803
1240,736,766,803
1250,736,765,803
1260,736,765,802
1270,736,765,803
1280,736,765,802
1290,736,765,803
1300,736,765,802
1310,736,765,802
1320,736,765,802
1330,736,765,802
1340,736,766,803
1350,736,765,801
1360,736,765,803
1370,736,765,803
1380,736,766,803
1390,736,765,803
1400,736,765,803
1410,736,765,803
1420,736,765,803
1430,737,765,804
1440,737,766,803
1450,737,766,803
1460,737,766,803
1470,738,766,803
1480,739,766,804
1490,740,766,803
1500,740,766,803
1510,742,767,804
1520,743,767,803
1530,744,768,804
1540,745,768,804
1550,746,770,803
1560,747,770,805
1570,749,772,804
1580,750,772,805
1590,751,774,804
1600,753,775,805
1610,755,778,806
1620,757,779,806
1630,758,781,807
1640,760,783,808
1650,762,784,808
1660,763,785,809
1670,765,787,810
1680,766,789,812
1690,767,790,813
1700,768,793,815
1710,769,794,817
1720,769,796,819
1730,771,798,822
1740,771,800,825
1750,772,801,827
1760,773,803,829
1770,774,804,831
1780,775,807,834
1790,775,808,836
1800,777,810,838
1810,777,810,840
1820,778,812,843
1830,779,814,844
1840,779,816,846
1850,780,818,847
1860,780,819,849
1870,781,822,850
1880,782,824,852
1890,782,824,853
1900,782,827,854
1910,783,828,856
1920,783,830,857
1930,784,831,857
1940,785,832,860
1950,785,833,861
1960,786,834,861
1970,787,836,863
1980,787,835,863
1990,787,836,865
2000,789,836,865
2010,789,836,866
2020,789,838,868
2030,789,837,868
2040,790,837,869
2050,790,837,869
2060,791,837,870
2070,791,839,870
2080,791,838,871
2090,793,838,872
2100,792,839,872
2110,792,839,872
2120,793,839,872
2130,793,839,875
2140,794,840,874
2150,794,840,875
2160,794,840,876
2170,794,841,876
2180,795,841,877
2190,795,841,877
2200,795,841,877
2210,796,841,877
2220,796,841,877
2230,796,841,878
2240,796,842,879
2250,796,842,879
2260,796,842,879
2270,796,843,881
2280,797,843,881
2290,798,843,881
2300,797,843,881
2310,798,844,882
2320,798,844,881
2330,797,844,882
2340,798,844,882
2350,798,844,883
2360,798,845,882
2370,799,845,883
2380,799,845,883
2390,800,846,884
2400,799,845,884
2410,799,846,885
2420,800,845,885
2430,800,846,887
2440,800,847,885
2450,800,846,886
2460,801,846,886
2470,801,846,886
2480,801,846,886
2490,801,846,888
2500,801,847,886
2510,801,847,887
2520,802,847,887
2530,801,847,888
2540,802,847,887
2550,801,848,887
2560,803,847,888
2570,803,847,888
2580,803,847,889
2590,802,847,888
2600,802,847,889
2610,803,848,889
2620,803,848,888
2630,803,847,889
2640,803,848,889
2650,803,848,889
2660,803,848,889
2670,803,848,890
2680,803,848,889
2690,803,848,890
2700,803,848,890
2710,804,848,890
2720,804,849,888
2730,803,848,891
2740,804,849,889
2750,804,849,890
2760,804,849,890
2770,804,848,890
2780,805,848,889
2790,804,849,890
2800,804,849,887
2810,804,849,888
2820,804,849,887
2830,805,849,889
2840,804,849,890
2850,804,848,889
2860,805,849,888
2870,806,849,887
2880,805,848,887
2890,805,849,888
2900,806,849,886
2910,805,849,887
2920,805,849,887
2930,805,849,887
2940,805,850,887
2950,805,849,885
2960,805,849,888
2970,806,849,885
2980,806,849,887
2990,805,849,888
3000,806,849,885
3010,806,849,887
3020,806,849,887
3030,806,849,887
3040,806,849,886
3050,806,849,887
3060,806,849,887
3070,806,849,885
3080,806,849,885
3090,806,849,887
3100,807,849,884
3110,807,850,887
3120,807,849,886
3130,807,849,887
3140,807,849,888
3150,806,849,886
3160,807,849,886
3170,807,849,886
3180,807,849,884
3190,807,849,884
3200,807,849,886
3210,807,849,885
3220,807,850,886
3230,807,849,885
3240,808,849,884
3250,808,849,885
3260,807,849,884
3270,807,849,885
3280,808,849,884
3290,808,849,884
3300,808,850,884
3310,808,849,883
3320,808,849,885
3330,808,850,885
3340,808,850,885
3350,808,849,886
3360,808,850,885
3370,808,849,885
3380,808,849,884
3390,808,850,885
3400,809,850,884
3410,808,849,884
3420,808,850,885
3430,808,850,885
3440,808,849,885
3450,809,849,884
3460,808,850,885
3470,809,849,885
3480,809,850,885
3490,808,849,883
3500,809,849,885
3510,808,849,885
3520,809,849,884
3530,809,849,884
3540,809,849,884
3550,809,849,885
3560,810,849,884
3570,809,849,883
3580,809,849,884
3590,809,849,884
3600,809,849,882
3610,809,849,883
3620,809,850,885
3630,809,849,884
3640,809,849,884
3650,809,849,883
3660,809,849,883
3670,809,849,884
3680,809,849,883
3690,809,849,883
3700,809,850,884
3710,810,849,882
3720,809,849,883
3730,810,849,884
3740,809,849,885
3750,809,849,882
3760,810,849,884
3770,810,849,884
3780,809,849,883
3790,810,849,882
3800,810,849,884
3810,809,849,884
3820,810,849,885
3830,810,849,883
3840,810,849,883
3850,810,849,884
3860,810,849,883
3870,811,849,881
3880,810,849,883
3890,810,849,884
3900,810,849,883
3910,811,849,883
3920,810,849,884
3930,810,849,883
3940,810,849,884
3950,810,850,883
3960,810,849,881
3970,810,850,883
3980,810,849,883
3990,810,849,881
