Time_ms,Thumb,Middle,Pinky
0,717,731,766
10,715,729,764
20,716,730,766
30,716,730,766
40,715,730,765
50,715,729,763
60,714,728,763
70,713,727,762
80,712,726,761
90,712,726,761
100,712,725,760
110,712,726,761
120,713,727,762
130,713,726,762
140,713,727,762
150,711,725,759
160,710,723,759
170,708,722,756
180,704,719,755
190,704,718,753
200,704,718,752
210,704,718,752
220,705,718,753
230,717,731,767
240,718,732,767
250,718,732,767
260,719,732,768
270,719,732,768
280,719,733,768
290,722,736,773
300,722,736,772
310,722,736,772
320,722,737,772
330,722,737,773
340,723,737,773
350,723,737,772
360,723,737,772
370,723,737,773
380,723,737,772
390,723,737,773
400,722,736,772
410,723,736,772
420,722,737,772
430,722,737,772
440,722,737,772
450,723,737,772
460,722,737,772
470,722,736,773
480,722,736,772
490,722,736,771
500,722,736,772
510,721,735,770
520,720,734,770
530,719,733,768
540,718,732,767
550,719,733,768
560,721,736,772
570,722,737,772
580,723,737,772
590,723,737,773
600,723,738,773
610,724,738,773
620,723,738,773
630,724,737,774
640,724,738,774
650,723,738,773
660,723,737,773
670,722,736,772
680,722,736,773
690,721,736,771
700,722,736,771
710,722,736,773
720,722,736,771
730,722,736,772
740,722,736,772
750,722,736,772
760,722,736,773
770,722,736,772
780,723,737,772
790,723,737,773
800,724,738,774
810,725,739,775
820,725,740,775
830,725,740,775
840,726,740,775
850,726,740,775
860,726,740,776
870,726,740,776
880,726,740,776
890,726,740,776
900,726,741,776
910,726,740,776
920,726,740,776
930,726,740,776
940,726,740,776
950,727,741,776
960,726,741,776
970,727,740,776
980,726,740,776
990,726,740,776
1000,726,740,775
1010,726,740,776
1020,726,740,776
1030,726,740,776
1040,725,740,775
1050,725,739,775
1060,725,739,775
1070,725,739,773
1080,725,739,774
1090,725,739,774
1100,725,739,774
1110,725,739,775
1120,725,739,774
1130,725,739,773
1140,725,739,775
1150,726,740,776
1160,727,740,775
1170,716,729,764
1180,717,729,765
1190,718,730,765
1200,718,730,765
1210,720,732,767
1220,709,720,754
1230,720,730,761
1240,730,742,777
1250,715,722,769
1260,687,682,709
1270,693,703,720
1280,685,687,713
1290,736,741,776
1300,731,732,767
1310,688,700,778
1320,717,707,771
1330,740,739,774
1340,751,743,776
1350,741,739,776
1360,765,750,787
1370,769,752,788
1380,773,753,790
1390,777,754,791
1400,779,754,792
1410,784,755,789
1420,784,754,797
1430,789,758,799
1440,794,760,802
1450,795,761,804
1460,798,763,807
1470,796,760,809
1480,802,763,809
1490,805,763,806
1500,756,747,781
1510,775,739,808
1520,805,764,803
1530,805,762,813
1540,782,767,818
1550,808,748,781
1560,748,716,751
1570,817,771,821
1580,827,783,829
1590,791,740,797
1600,804,775,825
1610,832,769,837
1620,833,766,831
1630,840,788,838
1640,782,751,793
1650,797,745,841
1660,772,727,776
1670,732,666,722
1680,847,769,725
1690,834,781,835
1700,814,737,807
1710,812,761,812
1720,830,753,821
1730,797,783,835
1740,855,799,853
1750,853,798,854
1760,795,745,797
1770,854,798,851
1780,812,750,794
1790,844,799,843
1800,807,756,810
1810,856,800,855
1820,782,734,785
1830,816,802,855
1840,855,802,861
1850,853,798,854
1860,823,771,823
1870,850,795,849
1880,858,803,861
1890,853,798,855
1900,856,802,856
1910,819,764,813
1920,864,809,864
1930,863,807,865
1940,861,806,863
1950,801,761,777
1960,858,804,858
1970,856,805,865
1980,811,761,814
1990,804,743,825
2000,784,808,865
2010,842,792,822
2020,863,798,867
2030,860,792,817
2040,857,800,836
2050,817,756,802
2060,861,807,857
2070,827,732,812
2080,813,764,818
2090,827,776,831
2100,859,807,865
2110,842,791,847
2120,860,809,866
2130,819,772,829
2140,822,773,829
2150,797,764,822
2160,820,772,829
2170,807,760,815
2180,815,764,811
2190,822,775,840
2200,791,684,752
2210,806,805,875
2220,852,793,863
2230,867,814,871
2240,817,745,782
2250,807,750,785
2260,780,735,789
2270,858,795,844
2280,858,809,860
2290,834,792,869
2300,864,816,875
2310,864,816,877
2320,863,816,874
2330,855,803,855
2340,852,806,863
2350,853,809,864
2360,865,817,858
2370,815,772,831
2380,855,808,867
2390,843,802,847
2400,864,820,875
2410,816,792,846
2420,865,814,874
2430,833,788,841
2440,858,821,879
2450,857,812,869
2460,862,817,875
2470,862,816,873
2480,829,782,834
2490,865,819,875
2500,865,819,872
2510,865,819,877
2520,865,820,877
2530,828,784,839
2540,865,820,877
2550,866,821,878
2560,867,822,879
2570,867,821,879
2580,866,821,879
2590,818,776,831
2600,827,784,839
2610,853,796,814
2620,824,782,838
2630,824,783,837
2640,825,782,837
2650,856,812,869
2660,793,762,829
2670,831,790,846
2680,831,788,845
2690,813,766,874
2700,866,815,868
2710,843,807,807
2720,866,822,879
2730,869,825,883
2740,815,775,832
2750,866,822,880
2760,868,824,882
2770,868,824,882
2780,868,824,881
2790,869,825,882
2800,868,825,882
2810,869,825,882
2820,868,825,882
2830,868,825,882
2840,867,823,881
2850,868,825,882
2860,868,825,882
2870,868,825,881
2880,868,825,882
2890,867,824,881
2900,868,825,881
2910,869,825,881
2920,868,825,882
2930,867,824,881
2940,867,824,882
2950,867,824,881
2960,866,823,881
2970,865,823,880
2980,865,822,878
2990,826,786,843
3000,824,784,838
3010,802,763,816
3020,797,758,810
3030,867,824,882
3040,867,825,882
3050,867,825,880
3060,867,824,881
3070,866,824,880
3080,860,818,874
3090,837,795,805
3100,798,758,811
3110,826,785,840
3120,823,783,838
3130,786,741,790
3140,794,722,763
3150,830,787,838
3160,864,822,880
3170,859,817,874
3180,848,804,844
3190,865,824,880
3200,865,823,880
3210,862,821,877
3220,865,823,879
3230,864,823,879
3240,866,825,881
3250,863,820,876
3260,866,824,880
3270,859,816,859
3280,864,823,879
3290,864,823,880
3300,862,821,876
3310,837,784,834
3320,820,779,832
3330,856,816,875
3340,861,818,873
3350,860,818,874
3360,813,821,877
3370,863,822,879
3380,854,812,866
3390,841,801,857
3400,827,783,842
3410,816,788,875
3420,858,817,874
3430,857,815,870
3440,854,814,870
3450,855,814,871
3460,852,812,869
3470,852,811,868
3480,851,811,867
3490,858,817,872
3500,848,807,863
3510,844,804,859
3520,865,824,880
3530,865,824,881
3540,865,824,881
3550,864,823,880
3560,865,824,881
3570,865,824,880
3580,865,825,881
3590,864,823,879
3600,861,820,876
3610,829,793,852
3620,833,795,849
3630,815,774,825
3640,855,812,867
3650,844,804,859
3660,813,767,815
3670,862,821,877
3680,854,814,869
3690,858,816,871
3700,845,803,856
3710,865,824,880
3720,864,824,880
3730,864,823,879
3740,859,819,873
3750,860,820,876
3760,833,794,849
3770,838,799,852
3780,839,799,853
3790,818,779,832
3800,806,766,800
3810,782,745,871
3820,850,808,867
3830,850,811,867
3840,855,814,870
3850,855,816,871
3860,855,815,871
3870,858,818,874
3880,861,821,877
3890,863,823,879
3900,863,823,879
3910,863,823,879
3920,862,822,877
3930,860,819,875
3940,860,820,875
3950,859,819,873
3960,856,817,872
3970,856,816,872
3980,858,818,873
3990,847,806,860
