Time_ms,Thumb,Middle,Pinky
0,742,767,806
10,743,767,806
20,742,766,805
30,742,767,805
40,742,767,805
50,742,766,806
60,743,767,806
70,742,766,805
80,742,766,805
90,743,767,805
100,742,767,805
110,743,767,805
120,742,766,806
130,742,767,805
140,742,766,805
150,743,766,805
160,743,767,805
170,742,767,806
180,742,767,806
190,742,766,806
200,742,767,805
210,742,767,806
220,742,766,806
230,742,767,805
240,742,766,806
250,742,767,804
260,742,766,806
270,742,767,806
280,742,767,805
290,743,766,806
300,742,766,805
310,742,766,806
320,743,767,805
330,742,766,805
340,742,766,805
350,742,767,806
360,742,767,806
370,742,767,806
380,742,767,805
390,742,767,806
400,743,767,806
410,742,767,805
420,742,766,805
430,742,767,806
440,742,767,805
450,743,767,806
460,742,767,805
470,742,766,805
480,742,766,806
490,742,766,806
500,742,766,807
510,742,767,805
520,742,767,805
530,742,767,805
540,742,766,807
550,742,766,808
560,743,767,806
570,742,767,806
580,742,766,805
590,742,766,806
600,742,767,805
610,742,766,805
620,742,766,805
630,742,766,806
640,742,766,806
650,743,766,805
660,742,767,806
670,742,767,805
680,742,767,805
690,742,767,805
700,742,766,805
710,742,767,805
720,742,766,805
730,742,767,806
740,742,767,805
750,742,766,805
760,742,767,805
770,742,766,805
780,742,767,806
790,742,767,805
800,742,766,805
810,743,767,806
820,742,767,805
830,742,766,805
840,742,767,805
850,741,766,805
860,742,766,805
870,742,766,805
880,742,767,805
890,743,767,805
900,742,767,805
910,742,767,806
920,741,767,806
930,742,766,805
940,742,766,805
950,743,767,805
960,742,766,805
970,742,767,806
980,741,766,805
990,742,766,805
1000,742,767,806
1010,742,767,805
1020,742,767,806
1030,742,766,805
1040,742,766,805
1050,742,767,805
1060,742,767,805
1070,742,767,805
1080,742,767,805
1090,742,766,806
1100,742,766,805
1110,742,766,807
1120,742,767,805
1130,742,766,805
1140,742,767,806
1150,742,766,805
1160,741,766,807
1170,742,767,806
1180,742,766,805
1190,742,766,805
1200,741,766,805
1210,741,766,806
1220,741,766,805
1230,742,766,805
1240,742,767,805
1250,742,767,806
1260,742,767,805
1270,742,766,805
1280,742,766,806
1290,742,766,805
1300,742,767,805
1310,742,767,805
1320,742,766,805
1330,742,766,805
1340,742,766,805
1350,742,767,805
1360,741,766,805
1370,742,766,805
1380,742,766,806
1390,741,767,805
1400,742,767,805
1410,742,767,805
1420,742,766,805
1430,741,766,806
1440,741,766,805
1450,742,766,807
1460,742,767,805
1470,742,766,805
1480,742,766,805
1490,741,767,805
1500,742,767,805
1510,742,767,805
1520,741,766,805
1530,742,767,805
1540,742,766,805
1550,742,767,806
1560,742,767,805
1570,742,766,805
1580,742,766,805
1590,741,767,805
1600,741,767,805
1610,741,766,805
1620,741,766,805
1630,741,767,805
1640,741,766,805
1650,742,766,806
1660,742,766,805
1670,742,766,805
1680,742,767,805
1690,742,768,805
1700,742,767,805
1710,742,767,806
1720,742,767,806
1730,743,767,805
1740,743,767,805
1750,743,767,805
1760,744,768,806
1770,744,768,805
1780,743,768,805
1790,745,768,805
1800,746,769,805
1810,746,769,806
1820,747,769,806
1830,748,770,807
1840,749,771,806
1850,750,771,806
1860,751,772,806
1870,752,773,806
1880,753,773,807
1890,754,774,807
1900,756,776,807
1910,757,777,808
1920,759,778,809
1930,761,780,809
1940,763,781,809
1950,766,783,810
1960,767,785,811
1970,768,786,812
1980,769,788,813
1990,772,790,814
2000,773,792,814
2010,774,794,816
2020,776,796,817
2030,777,797,819
2040,779,799,820
2050,781,801,822
2060,782,802,823
2070,784,804,826
2080,786,806,826
2090,787,807,829
2100,790,808,831
2110,792,810,832
2120,792,812,833
2130,794,813,835
2140,796,814,837
2150,797,816,839
2160,797,817,841
2170,800,818,843
2180,801,819,844
2190,802,821,845
2200,802,823,843
2210,803,824,846
2220,805,824,847
2230,806,826,849
2240,807,827,847
2250,809,828,848
2260,810,829,849
2270,809,831,849
2280,810,832,851
2290,810,832,851
2300,811,834,852
2310,812,836,853
2320,813,837,853
2330,813,838,853
2340,814,838,855
2350,815,839,852
2360,815,841,855
2370,816,841,856
2380,817,842,859
2390,817,843,858
2400,817,843,859
2410,818,844,858
2420,818,844,859
2430,820,845,857
2440,820,845,860
2450,820,845,860
2460,820,846,860
2470,822,847,861
2480,821,847,862
2490,822,848,862
2500,822,848,862
2510,823,849,861
2520,823,849,863
2530,823,850,863
2540,824,849,863
2550,824,850,864
2560,824,851,864
2570,825,851,864
2580,825,851,864
2590,825,852,865
2600,825,853,864
2610,826,852,865
2620,826,853,865
2630,827,854,864
2640,826,854,865
2650,827,853,864
2660,827,854,864
2670,827,855,865
2680,828,854,865
2690,828,854,865
2700,829,856,867
2710,828,855,865
2720,829,855,864
2730,829,856,867
2740,829,856,865
2750,829,856,864
2760,830,857,865
2770,830,857,866
2780,830,857,866
2790,831,858,867
2800,830,857,866
2810,831,858,868
2820,831,859,865
2830,831,858,867
2840,831,858,867
2850,831,859,867
2860,832,859,868
2870,832,860,867
2880,833,860,868
2890,832,860,868
2900,833,860,869
2910,833,860,869
2920,833,861,869
2930,833,861,869
2940,834,861,869
2950,834,861,868
2960,834,861,870
2970,834,861,868
2980,834,861,871
2990,835,862,871
3000,835,862,871
3010,834,862,872
3020,835,862,871
3030,836,863,871
3040,836,863,872
3050,835,863,872
3060,836,863,873
3070,836,863,873
3080,836,863,873
3090,836,864,873
3100,836,864,874
3110,836,864,874
3120,837,864,874
3130,836,864,874
3140,836,865,875
3150,837,865,875
3160,836,864,875
3170,836,865,875
3180,836,865,874
3190,837,865,876
3200,836,865,877
3210,836,866,876
3220,836,866,875
3230,836,865,876
3240,836,866,876
3250,836,866,878
3260,836,868,877
3270,837,866,877
3280,837,868,877
3290,837,868,877
3300,836,867,877
3310,836,867,877
3320,837,867,877
3330,837,868,877
3340,837,867,877
3350,836,867,877
3360,837,868,878
3370,836,868,877
3380,836,868,877
3390,836,868,877
3400,836,868,878
3410,837,868,877
3420,837,868,877
3430,836,868,878
