Time_ms,Thumb,Middle,Pinky
0,736,753,791
10,737,752,791
20,737,752,791
30,737,753,791
40,737,753,791
50,737,753,791
60,736,752,792
70,737,753,791
80,737,753,791
90,737,752,791
100,737,752,791
110,737,753,791
120,737,753,791
130,737,752,791
140,737,753,791
150,736,753,791
160,737,752,791
170,737,752,791
180,737,753,791
190,737,752,791
200,737,752,791
210,737,753,791
220,737,753,791
230,736,752,792
240,737,752,791
250,737,753,791
260,737,752,791
270,737,752,791
280,737,752,791
290,737,753,791
300,736,753,791
310,737,752,791
320,737,752,793
330,737,752,791
340,736,753,791
350,737,753,791
360,737,752,791
370,737,752,791
380,737,753,791
390,737,752,791
400,737,753,791
410,736,752,791
420,737,752,793
430,737,753,791
440,737,753,791
450,737,753,791
460,737,753,791
470,737,753,791
480,736,753,791
490,737,753,791
500,737,752,791
510,737,752,791
520,737,752,791
530,736,753,791
540,736,752,791
550,737,752,791
560,737,753,791
570,737,753,791
580,737,752,791
590,736,753,791
600,737,752,791
610,737,752,792
620,737,753,791
630,736,753,791
640,736,753,791
650,737,753,791
660,737,752,791
670,737,752,791
680,737,752,791
690,736,752,791
700,737,753,791
710,737,753,791
720,736,753,791
730,737,753,791
740,737,752,791
750,737,753,791
760,736,752,791
770,736,752,791
780,737,752,791
790,737,752,791
800,737,752,791
810,737,753,791
820,737,753,791
830,737,752,791
840,737,752,791
850,737,753,791
860,736,753,791
870,737,752,791
880,736,752,791
890,737,753,791
900,736,753,791
910,736,752,791
920,736,753,790
930,737,752,791
940,737,752,791
950,737,753,791
960,737,752,791
970,736,752,791
980,736,752,791
990,737,753,791
1000,737,753,791
1010,736,753,791
1020,737,753,791
1030,737,752,791
1040,737,752,791
1050,736,753,791
1060,737,753,791
1070,736,752,791
1080,737,753,791
1090,736,752,791
1100,737,753,791
1110,737,752,791
1120,736,752,791
1130,737,752,791
1140,737,752,791
1150,736,753,791
1160,737,753,791
1170,737,752,791
1180,737,753,791
1190,737,753,791
1200,737,753,791
1210,738,753,792
1220,738,753,791
1230,738,753,791
1240,739,753,791
1250,739,753,792
1260,740,753,791
1270,740,753,791
1280,740,753,791
1290,741,753,791
1300,743,753,791
1310,742,752,791
1320,745,752,790
1330,746,751,787
1340,746,750,788
1350,750,752,790
1360,753,753,791
1370,756,753,791
1380,757,753,791
1390,761,753,790
1400,766,754,791
1410,769,754,792
1420,774,755,792
1430,778,757,794
1440,782,758,795
1450,785,760,796
1460,789,760,797
1470,792,762,799
1480,796,764,801
1490,799,765,803
1500,802,765,805
1510,804,766,808
1520,807,767,808
1530,810,769,810
1540,811,770,813
1550,814,771,813
1560,817,773,816
1570,821,773,817
1580,822,776,820
1590,826,778,823
1600,828,775,821
1610,822,770,814
1620,832,780,825
1630,825,780,828
1640,831,774,824
1650,836,783,827
1660,827,761,826
1670,822,770,811
1680,843,782,830
1690,844,785,834
1700,790,774,838
1710,842,789,838
1720,843,783,836
1730,850,794,847
1740,838,784,827
1750,822,762,815
1760,846,786,835
1770,846,789,841
