Time_ms,Thumb,Middle,Pinky
0,744,768,805
10,743,768,805
20,744,768,805
30,744,768,805
40,743,768,805
50,743,768,805
60,744,768,805
70,743,767,805
80,744,768,804
90,744,768,805
100,744,768,805
110,743,768,805
120,743,768,805
130,743,768,805
140,743,769,805
150,744,767,805
160,743,769,804
170,744,768,805
180,743,768,804
190,744,768,805
200,743,767,805
210,743,768,805
220,744,768,804
230,743,768,805
240,744,768,805
250,744,768,804
260,743,768,805
270,743,768,805
280,743,768,805
290,743,768,805
300,743,767,805
310,743,768,805
320,744,768,805
330,743,767,804
340,743,768,805
350,744,768,805
360,743,768,806
370,743,768,805
380,744,767,805
390,743,768,805
400,743,768,805
410,743,768,805
420,743,768,805
430,743,769,805
440,743,768,804
450,744,768,805
460,744,768,804
470,743,768,805
480,744,767,805
490,743,768,804
500,743,768,804
510,744,767,805
520,743,768,805
530,743,768,805
540,743,768,805
550,743,768,804
560,743,768,805
570,743,768,805
580,743,767,804
590,743,768,805
600,743,768,805
610,743,768,804
620,744,768,805
630,743,768,805
640,743,767,806
650,743,769,805
660,743,768,804
670,743,768,805
680,743,768,805
690,743,768,804
700,743,768,805
710,743,768,805
720,743,768,805
730,743,768,804
740,743,768,804
750,743,768,805
760,743,768,805
770,743,768,805
780,743,768,804
790,743,768,805
800,743,768,805
810,743,768,805
820,743,768,804
830,744,769,805
840,743,768,804
850,742,768,805
860,743,768,805
870,743,768,804
880,743,768,805
890,744,768,805
900,743,768,804
910,743,768,804
920,744,768,804
930,743,768,804
940,743,768,804
950,743,768,805
960,743,768,805
970,743,767,805
980,743,768,805
990,743,768,805
1000,743,768,805
1010,743,768,805
1020,742,769,803
1030,743,768,805
1040,743,768,804
1050,743,768,804
1060,743,768,805
1070,743,767,804
1080,743,768,805
1090,743,768,805
1100,743,768,805
1110,743,768,804
1120,743,768,805
1130,742,768,805
1140,743,768,804
1150,742,767,804
1160,743,767,805
1170,744,768,804
1180,743,769,805
1190,742,767,805
1200,743,768,804
1210,743,768,805
1220,742,768,805
1230,743,768,804
1240,742,768,805
1250,743,768,805
1260,743,768,804
1270,743,768,804
1280,743,768,805
1290,744,768,805
1300,743,768,805
1310,743,768,804
1320,743,769,804
1330,744,768,804
1340,743,768,804
1350,743,768,804
1360,742,768,804
1370,743,768,805
1380,742,768,805
1390,743,768,805
1400,743,768,804
1410,743,768,804
1420,743,768,804
1430,743,768,805
1440,743,768,805
1450,743,768,804
1460,742,768,805
1470,743,768,805
1480,744,768,805
1490,742,768,804
1500,743,768,805
1510,743,768,804
1520,743,768,804
1530,743,768,805
1540,742,767,804
1550,742,768,805
1560,743,768,805
1570,743,767,805
1580,742,767,804
1590,742,768,805
1600,742,768,805
1610,743,768,804
1620,743,768,804
1630,742,768,805
1640,742,768,804
1650,742,768,805
1660,742,768,804
1670,742,768,804
1680,742,768,804
1690,743,768,804
1700,743,768,804
1710,742,768,804
1720,742,768,804
1730,742,767,805
1740,743,768,804
1750,742,768,805
1760,743,768,804
1770,743,768,804
1780,743,768,804
1790,743,768,805
1800,742,767,805
1810,742,768,805
1820,742,768,804
1830,743,768,804
1840,742,768,804
1850,743,768,804
1860,743,768,804
1870,743,768,805
1880,743,768,804
1890,743,768,805
1900,743,769,805
1910,743,768,805
1920,743,769,804
1930,744,768,805
1940,744,770,805
1950,744,769,804
1960,745,768,805
1970,746,770,805
1980,745,770,805
1990,747,770,805
2000,747,770,806
2010,748,770,805
2020,749,770,806
2030,750,771,806
2040,752,772,806
2050,753,772,806
2060,755,772,807
2070,757,774,808
2080,759,774,807
2090,761,774,807
2100,764,776,807
2110,766,776,808
2120,768,778,808
2130,771,779,808
2140,774,780,810
2150,776,781,810
2160,779,782,810
2170,782,784,812
2180,784,784,812
2190,787,785,814
2200,788,787,814
2210,790,787,815
2220,793,789,817
2230,793,790,817
2240,796,791,819
2250,797,792,820
2260,798,793,821
2270,799,793,823
2280,801,795,822
2290,802,796,825
2300,803,796,828
2310,805,798,828
2320,806,799,830
2330,807,799,829
2340,809,801,831
2350,810,802,834
2360,811,802,835
2370,813,804,837
2380,814,807,838
2390,815,808,839
2400,816,809,841
2410,818,810,842
2420,819,811,842
2430,820,812,844
2440,821,814,845
2450,822,815,845
2460,823,816,847
2470,824,818,848
2480,825,818,849
2490,825,819,847
2500,826,821,852
2510,827,822,852
2520,828,823,853
2530,829,824,854
2540,829,825,855
2550,829,825,856
2560,831,827,857
2570,831,827,858
2580,831,828,859
2590,832,828,859
2600,832,830,860
2610,834,830,861
2620,833,831,860
2630,834,832,861
2640,835,833,863
2650,835,834,863
2660,835,834,864
2670,836,834,864
2680,836,836,865
2690,837,837,865
2700,837,836,869
2710,838,838,867
2720,838,838,867
2730,837,837,868
2740,838,838,869
2750,839,839,868
2760,839,838,868
2770,839,838,870
2780,840,838,869
2790,840,839,869
2800,841,839,868
2810,841,839,870
