Time_ms,Thumb,Middle,Pinky
0,735,755,789
10,735,755,788
20,735,755,789
30,735,755,789
40,735,755,789
50,735,755,789
60,735,755,788
70,735,755,789
80,735,755,789
90,735,754,789
100,735,754,789
110,735,755,788
120,735,755,789
130,735,755,789
140,735,755,789
150,735,755,789
160,735,754,789
170,735,755,789
180,735,755,789
190,735,754,789
200,735,754,789
210,735,755,788
220,735,755,789
230,735,754,789
240,735,755,789
250,735,755,789
260,735,755,789
270,735,754,789
280,735,754,789
290,735,755,789
300,735,755,789
310,735,755,789
320,735,755,788
330,735,755,789
340,735,755,789
350,735,755,789
360,735,755,789
370,735,754,789
380,735,755,789
390,735,755,789
400,735,754,789
410,735,755,789
420,735,755,789
430,735,755,789
440,735,755,789
450,735,755,789
460,735,755,789
470,735,755,789
480,735,755,788
490,735,755,789
500,735,754,789
510,735,755,789
520,735,755,789
530,735,755,789
540,735,755,789
550,735,755,789
560,735,754,789
570,735,754,789
580,735,755,789
590,735,755,789
600,735,754,789
610,735,755,788
620,735,755,789
630,735,755,789
640,735,755,789
650,735,755,789
660,735,754,789
670,735,755,789
680,735,755,789
690,735,755,789
700,735,755,789
710,735,755,789
720,735,755,789
730,735,754,789
740,735,755,789
750,735,755,789
760,735,754,789
770,735,755,789
780,735,755,789
790,735,755,789
800,735,755,789
810,735,755,789
820,735,755,789
830,735,755,789
840,735,754,789
850,735,755,789
860,735,755,789
870,736,755,789
880,735,755,790
890,735,755,788
900,735,755,789
910,735,755,789
920,735,755,789
930,735,755,789
940,735,754,789
950,735,755,788
960,735,755,789
970,735,754,789
980,735,755,789
990,735,755,789
1000,735,755,789
1010,735,755,789
1020,735,755,789
1030,735,754,789
1040,735,755,789
1050,736,755,788
1060,736,755,789
1070,735,754,789
1080,735,755,788
1090,735,755,789
1100,735,755,789
1110,735,755,789
1120,735,755,789
1130,735,754,789
1140,735,755,789
1150,735,755,789
1160,735,755,789
1170,735,755,789
1180,735,754,789
1190,735,755,789
1200,735,755,789
1210,735,755,789
1220,735,755,789
1230,735,754,789
1240,735,755,789
1250,735,755,789
1260,735,755,789
1270,735,755,789
1280,735,755,789
1290,735,755,789
1300,735,754,789
1310,735,755,789
1320,736,755,789
1330,736,755,790
1340,736,755,789
1350,736,755,790
1360,736,755,790
1370,736,755,790
1380,737,755,789
1390,737,755,788
1400,737,756,790
1410,738,755,790
1420,738,755,789
1430,739,756,790
1440,741,755,790
1450,742,756,790
1460,744,756,791
1470,746,756,791
1480,748,756,791
1490,751,757,792
1500,754,757,791
1510,757,757,792
1520,761,757,793
1530,764,758,793
1540,768,758,795
1550,772,759,796
1560,776,760,797
1570,780,761,799
1580,785,762,802
1590,788,763,804
1600,791,764,807
1610,794,766,809
1620,797,767,812
1630,799,768,815
1640,802,770,817
1650,804,771,819
1660,806,772,823
1670,809,774,825
1680,812,776,827
1690,814,777,829
1700,817,779,829
1710,819,781,831
1720,821,782,835
1730,823,783,836
1740,826,785,836
1750,828,786,841
1760,831,788,841
1770,833,789,842
1780,835,791,844
1790,837,792,845
1800,839,793,847
1810,840,795,847
1820,842,796,851
1830,844,798,851
1840,846,798,852
1850,847,800,853
1860,849,801,854
1870,850,802,856
1880,852,803,857
1890,853,804,858
1900,854,805,859
1910,856,806,861
1920,856,807,861
1930,858,807,862
1940,859,809,863
1950,859,809,862
1960,860,810,864
1970,861,811,865
1980,862,811,867
1990,863,813,867
2000,864,813,868
2010,865,814,869
2020,866,814,870
2030,866,815,870
2040,867,816,872
2050,867,816,871
2060,867,817,872
2070,868,817,873
2080,868,818,874
2090,869,819,872
2100,869,819,875
2110,869,819,875
2120,869,820,875
2130,870,821,876
2140,870,820,876
2150,871,821,876
2160,871,822,877
2170,871,822,877
2180,872,823,877
2190,872,824,877
2200,872,824,877
2210,872,824,877
2220,872,825,876
2230,872,825,875
2240,872,826,874
2250,872,826,875
2260,872,826,875
2270,872,827,875
2280,871,826,876
2290,871,826,876
2300,871,825,874
2310,871,825,876
2320,870,825,876
2330,870,825,876
