Time_ms,Thumb,Middle,Pinky
0,740,754,792
10,740,754,792
20,741,754,792
30,740,754,792
40,740,754,792
50,740,755,792
60,740,754,792
70,740,754,792
80,740,754,792
90,740,754,792
100,740,754,792
110,740,754,792
120,740,754,792
130,740,754,792
140,740,754,792
150,740,754,792
160,740,754,792
170,740,754,792
180,740,754,792
190,740,754,792
200,740,755,792
210,740,754,792
220,740,754,792
230,740,754,792
240,740,754,792
250,740,754,792
260,740,754,792
270,740,754,792
280,740,754,792
290,740,754,792
300,740,754,792
310,740,754,792
320,740,754,792
330,741,755,792
340,740,754,792
350,740,754,791
360,741,754,791
370,740,754,792
380,740,754,792
390,740,754,792
400,740,754,792
410,740,754,792
420,740,754,791
430,740,754,792
440,740,754,792
450,740,754,792
460,740,755,792
470,740,754,792
480,740,754,791
490,740,754,792
500,740,754,792
510,740,754,792
520,741,754,792
530,740,754,792
540,740,754,792
550,740,754,792
560,740,754,792
570,740,754,792
580,740,754,792
590,740,754,792
600,740,754,792
610,740,754,792
620,740,754,792
630,740,754,791
640,740,754,792
650,740,754,792
660,740,754,792
670,740,754,792
680,740,754,792
690,740,754,792
700,740,754,792
710,740,754,792
720,740,754,792
730,740,754,792
740,740,754,792
750,740,754,792
760,740,754,792
770,740,754,792
780,740,754,792
790,740,754,792
800,740,754,792
810,740,754,792
820,740,754,792
830,740,754,791
840,740,754,792
850,740,754,792
860,740,754,792
870,740,754,791
880,740,754,792
890,740,754,792
900,740,754,792
910,740,754,792
920,740,754,792
930,740,754,792
940,740,754,792
950,740,754,792
960,740,754,792
970,740,754,792
980,740,754,792
990,740,754,792
1000,740,754,792
1010,740,754,792
1020,740,754,792
1030,741,754,792
1040,740,754,792
1050,740,754,792
1060,740,754,791
1070,740,754,792
1080,740,754,792
1090,740,754,792
1100,740,754,792
1110,740,754,792
1120,741,754,792
1130,741,755,790
1140,741,754,792
1150,741,754,792
1160,742,754,792
1170,743,755,792
1180,743,755,792
1190,744,755,792
1200,745,755,792
1210,745,755,792
1220,746,755,792
1230,746,755,792
1240,747,755,792
1250,749,756,792
1260,750,755,792
1270,751,755,792
1280,753,755,792
1290,755,756,792
1300,758,756,793
1310,760,756,793
1320,763,756,793
1330,767,756,794
1340,770,757,794
1350,773,758,794
1360,777,758,794
1370,781,759,796
1380,785,760,797
1390,788,762,798
1400,791,762,800
1410,795,764,802
1420,798,765,804
1430,801,766,806
1440,805,767,808
1450,807,769,809
1460,810,770,813
1470,814,772,816
1480,816,773,818
1490,819,775,820
1500,822,776,823
1510,824,778,823
1520,826,779,825
1530,829,781,827
1540,831,782,831
1550,834,783,833
1560,836,785,833
1570,837,787,835
1580,840,787,837
1590,843,789,839
1600,843,789,839
1610,846,791,841
1620,847,792,843
1630,849,793,845
1640,850,794,847
1650,853,795,847
1660,854,796,849
1670,855,797,846
