Time_ms,Thumb,Middle,Pinky
0,727,745,778
10,728,744,780
20,728,745,781
30,728,745,779
40,728,745,781
50,728,746,780
60,728,745,781
70,728,746,781
80,728,745,781
90,728,745,781
100,728,745,781
110,728,745,779
120,728,745,781
130,728,745,780
140,728,745,779
150,728,745,780
160,728,745,780
170,727,745,780
180,727,745,780
190,727,744,780
200,727,744,779
210,727,744,779
220,727,744,779
230,727,744,779
240,727,744,779
250,726,744,779
260,726,743,779
270,726,743,779
280,726,743,779
290,726,743,779
300,726,744,779
310,726,743,779
320,726,743,778
330,726,744,779
340,726,743,778
350,726,743,778
360,726,743,778
370,726,743,778
380,726,743,779
390,726,743,778
400,726,743,778
410,725,743,778
420,725,743,778
430,725,743,778
440,726,743,778
450,725,743,778
460,725,742,778
470,725,743,777
480,725,742,778
490,725,742,778
500,725,743,778
510,725,743,778
520,725,742,778
530,725,743,777
540,726,742,778
550,725,743,777
560,725,742,779
570,725,743,778
580,725,742,778
590,725,742,778
600,725,742,779
610,725,743,778
620,725,743,778
630,725,742,778
640,726,743,778
650,726,743,778
660,726,743,779
670,726,744,779
680,727,744,779
690,727,744,779
700,727,744,779
710,727,744,779
720,727,744,779
730,727,744,779
740,727,744,779
750,727,744,779
760,727,744,779
770,727,744,779
780,727,744,779
790,727,744,780
800,727,744,779
810,727,744,779
820,726,744,779
830,727,744,779
840,727,744,780
850,728,744,780
860,728,745,780
870,727,744,780
880,727,744,780
890,728,745,778
900,727,745,780
910,727,744,780
920,727,745,780
930,728,745,780
940,728,745,780
950,727,745,779
960,727,744,780
970,727,744,779
980,727,744,780
990,727,744,780
1000,727,744,779
1010,726,744,779
1020,727,744,779
1030,726,744,779
1040,726,744,779
1050,726,743,778
1060,726,743,778
1070,726,743,778
1080,726,743,778
1090,726,743,778
1100,726,743,778
1110,726,743,778
1120,725,743,777
1130,726,743,778
1140,726,743,778
1150,726,743,778
1160,726,743,778
1170,725,743,778
1180,726,743,778
1190,725,743,778
1200,726,748,784
1210,731,748,784
1220,731,749,784
1230,731,748,784
1240,731,749,784
1250,731,749,783
1260,733,750,785
1270,731,750,785
1280,733,750,785
1290,732,749,784
1300,734,751,786
1310,737,753,789
1320,738,754,789
1330,739,754,790
1340,739,754,790
1350,740,755,790
1360,740,755,790
1370,741,755,791
1380,742,755,791
1390,744,755,791
1400,745,755,791
1410,746,755,791
1420,748,756,792
1430,751,756,791
1440,754,756,791
1450,756,756,792
1460,760,757,792
1470,763,757,793
1480,767,758,794
1490,771,759,795
1500,775,759,796
1510,779,761,799
1520,782,761,801
1530,786,762,803
1540,790,764,805
1550,793,765,808
1560,796,766,810
1570,799,768,813
1580,802,769,816
1590,805,771,818
1600,807,772,823
1610,811,774,824
1620,813,775,826
1630,815,777,829
1640,818,778,829
1650,820,780,832
1660,822,781,835
1670,824,783,837
1680,827,784,838
1690,829,786,840
1700,831,787,842
1710,833,788,843
1720,835,790,844
1730,837,791,844
1740,839,793,847
1750,841,794,849
1760,843,795,849
1770,845,796,850
1780,846,798,852
1790,848,798,853
1800,849,799,853
1810,851,801,856
1820,851,801,856
1830,853,802,859
1840,854,803,859
1850,856,804,859
1860,857,805,861
1870,858,806,862
1880,859,807,863
1890,860,808,864
1900,860,808,864
1910,860,807,863
1920,857,803,862
1930,859,807,863
1940,856,806,863
1950,856,800,852
1960,851,800,858
1970,860,807,862
1980,836,784,838
1990,835,801,821
2000,860,807,863
2010,862,809,863
2020,860,807,862
2030,854,808,866
2040,848,808,863
2050,869,817,872
2060,870,817,873
2070,870,818,872
2080,870,818,873
2090,870,819,872
2100,870,820,873
2110,870,820,874
2120,870,821,874
2130,869,821,872
2140,869,822,874
2150,869,822,873
2160,869,822,874
2170,869,822,874
2180,869,823,875
2190,869,822,875
2200,869,822,876
2210,869,822,877
2220,869,822,876
2230,869,822,876
2240,869,823,876
2250,869,822,876
2260,869,822,876
2270,869,822,876
2280,869,822,877
2290,869,823,877
2300,869,822,876
2310,869,823,877
2320,869,823,877
2330,870,823,877
2340,869,824,877
2350,869,823,877
2360,869,824,877
2370,870,824,878
2380,870,824,878
2390,870,824,878
2400,870,824,878
2410,871,824,878
2420,871,824,878
2430,871,824,878
2440,871,824,878
2450,871,824,878
2460,871,824,878
2470,871,824,878
2480,871,824,878
2490,871,824,879
2500,871,824,878
2510,871,824,878
2520,871,824,879
2530,870,825,879
2540,871,824,879
2550,871,824,879
2560,871,824,879
2570,871,826,879
2580,871,825,879
2590,871,825,879
2600,872,826,879
2610,872,825,879
2620,872,826,878
2630,872,826,879
2640,872,825,879
2650,872,826,879
2660,872,826,879
2670,872,826,879
2680,871,826,879
2690,872,825,879
2700,872,825,879
2710,871,826,879
2720,871,826,881
2730,872,825,879
2740,872,825,877
2750,871,825,879
2760,871,825,879
2770,871,825,878
2780,871,825,879
2790,871,825,879
2800,871,825,879
2810,871,825,879
2820,871,824,879
2830,871,825,879
2840,871,825,880
2850,871,825,879
2860,871,825,879
2870,871,824,880
2880,871,824,879
2890,871,825,880
2900,871,824,879
2910,871,827,880
2920,871,826,879
2930,872,826,880
2940,872,826,879
2950,872,826,879
2960,872,826,879
2970,872,826,880
2980,872,826,881
2990,872,826,880
3000,872,826,880
3010,872,826,879
3020,872,825,879
3030,872,825,880
3040,872,825,879
3050,871,826,879
3060,871,825,880
3070,872,825,879
3080,872,825,879
3090,872,825,880
3100,872,825,880
3110,871,825,879
3120,871,825,880
3130,871,825,880
3140,872,825,880
3150,871,825,880
3160,871,825,880
3170,871,825,880
3180,871,825,880
3190,871,825,879
3200,871,825,880
3210,871,825,880
3220,871,825,880
3230,871,825,880
3240,872,825,879
3250,871,825,880
3260,871,824,880
3270,872,825,880
3280,871,825,880
3290,871,825,879
3300,871,825,880
3310,871,825,880
3320,871,825,880
3330,871,825,880
3340,871,825,880
3350,871,824,880
3360,871,824,880
3370,871,825,879
3380,871,824,880
3390,871,824,880
3400,871,824,881
3410,871,824,880
3420,871,824,880
3430,871,824,880
3440,871,824,880
3450,871,824,880
3460,871,825,880
3470,871,824,880
3480,871,825,880
3490,870,824,880
3500,871,824,880
3510,871,825,880
3520,871,825,880
3530,871,825,880
3540,871,824,880
3550,871,825,879
3560,871,825,880
3570,871,825,880
3580,871,825,880
3590,871,825,880
3600,871,824,880
3610,871,825,880
3620,871,825,878
3630,871,825,880
3640,870,825,880
3650,871,824,880
3660,871,825,880
3670,870,825,880
3680,870,825,880
3690,871,825,880
3700,870,825,880
3710,871,824,880
3720,870,825,880
3730,870,825,878
3740,870,825,880
3750,871,824,880
3760,870,825,880
3770,870,824,880
3780,870,825,880
3790,870,824,879
3800,870,825,880
3810,870,824,880
3820,870,824,880
3830,870,824,880
3840,870,824,880
3850,870,824,880
3860,870,825,880
3870,870,824,879
3880,870,824,879
3890,870,824,880
3900,870,824,880
3910,869,824,880
3920,870,824,880
3930,870,824,880
3940,870,824,880
3950,870,824,880
3960,869,824,880
3970,869,824,880
3980,869,824,880
3990,869,824,880
