Time_ms,Thumb,Middle,Pinky
0,736,753,790
10,737,753,790
20,737,754,790
30,736,753,790
40,736,753,790
50,736,754,790
60,736,753,790
70,736,754,790
80,737,753,790
90,737,753,790
100,737,753,790
110,737,754,790
120,737,754,790
130,736,753,790
140,737,754,790
150,737,753,789
160,736,753,790
170,737,754,790
180,736,754,790
190,737,753,790
200,736,753,790
210,736,753,790
220,737,754,790
230,737,753,790
240,737,754,790
250,737,753,790
260,736,753,790
270,736,753,790
280,737,753,790
290,737,754,790
300,737,753,790
310,737,753,790
320,736,754,790
330,737,753,790
340,737,754,790
350,736,754,790
360,737,753,790
370,737,754,790
380,736,753,790
390,737,753,790
400,736,754,790
410,736,753,790
420,737,754,790
430,736,754,790
440,737,753,790
450,737,754,790
460,737,753,790
470,737,753,790
480,737,754,790
490,737,754,790
500,737,753,790
510,737,754,790
520,736,753,790
530,736,753,790
540,737,754,790
550,737,753,789
560,737,753,790
570,736,753,790
580,736,753,790
590,736,754,790
600,737,753,790
610,737,753,790
620,737,753,790
630,737,754,790
640,736,754,790
650,736,754,790
660,736,753,790
670,736,753,790
680,737,754,790
690,737,754,790
700,736,753,790
710,737,753,790
720,737,753,790
730,737,753,790
740,736,753,790
750,737,754,789
760,737,753,790
770,736,754,790
780,736,753,789
790,736,753,790
800,737,753,790
810,736,753,790
820,736,754,790
830,736,753,790
840,736,753,790
850,737,753,790
860,737,754,790
870,736,753,790
880,736,753,790
890,736,754,790
900,737,754,790
910,737,753,790
920,737,754,790
930,736,753,790
940,736,753,790
950,736,754,789
960,737,754,790
970,736,753,790
980,737,754,790
990,736,754,790
1000,736,754,790
1010,736,754,790
1020,737,754,790
1030,737,754,790
1040,737,753,790
1050,736,753,790
1060,736,753,790
1070,737,754,790
1080,736,753,790
1090,737,753,790
1100,737,754,790
1110,737,754,790
1120,736,754,790
1130,737,753,790
1140,737,753,790
1150,736,754,790
1160,736,754,790
1170,736,753,790
1180,737,754,790
1190,737,753,790
1200,737,754,790
1210,737,754,790
1220,737,753,790
1230,737,753,790
1240,737,754,790
1250,737,754,790
1260,738,754,791
1270,738,754,790
1280,738,754,790
1290,739,754,790
1300,740,754,790
1310,741,754,791
1320,743,755,791
1330,744,755,791
1340,747,755,791
1350,749,755,791
1360,751,755,791
1370,755,755,791
1380,758,755,791
1390,761,755,791
1400,765,755,791
1410,768,756,791
1420,772,756,791
1430,776,757,792
1440,780,757,792
1450,784,758,793
1460,788,759,794
1470,791,760,795
1480,795,761,796
1490,798,762,798
1500,801,763,798
1510,804,765,800
1520,807,766,804
1530,810,768,806
1540,812,769,807
1550,815,770,811
1560,817,771,813
1570,819,773,815
1580,822,774,817
1590,825,776,819
1600,825,776,822
1610,830,779,823
1620,832,780,825
1630,834,781,828
1640,832,782,828
1650,837,781,826
1660,839,783,829
1670,839,783,829
1680,838,779,826
1690,836,782,828
1700,841,787,833
1710,847,788,835
1720,849,789,838
1730,852,791,841
1740,850,792,841
1750,853,792,843
1760,856,794,844
1770,852,784,823
1780,846,793,824
1790,855,796,836
1800,861,798,848
1810,855,792,844
1820,856,797,849
1830,863,803,855
1840,863,803,855
1850,864,804,857
1860,865,805,857
