Time_ms,Thumb,Middle,Pinky
0,737,781,790
10,737,781,791
20,737,782,791
30,736,782,793
40,736,781,791
50,736,781,792
60,737,782,791
70,736,781,791
80,737,782,791
90,736,782,791
100,736,781,791
110,736,782,793
120,736,781,790
130,736,781,790
140,736,781,789
150,736,781,791
160,736,781,790
170,736,781,791
180,737,781,791
190,737,782,791
200,736,781,791
210,737,782,793
220,736,782,791
230,736,781,791
240,736,781,790
250,736,781,791
260,737,781,792
270,736,781,791
280,737,781,791
290,736,781,790
300,737,781,791
310,736,782,791
320,737,782,793
330,737,781,791
340,736,782,790
350,737,781,791
360,736,782,790
370,736,781,791
380,736,782,791
390,737,781,791
400,737,781,791
410,736,781,791
420,737,781,789
430,736,781,790
440,737,781,791
450,736,782,790
460,736,781,791
470,736,781,791
480,737,781,791
490,737,781,791
500,736,781,789
510,736,782,791
520,737,780,791
530,736,781,791
540,737,781,790
550,736,781,790
560,737,781,789
570,736,781,790
580,736,781,791
590,737,781,791
600,736,781,790
610,736,781,790
620,736,781,791
630,737,781,791
640,737,781,792
650,737,782,790
660,737,781,791
670,736,781,791
680,736,781,791
690,736,781,790
700,736,781,790
710,736,782,791
720,737,781,791
730,736,781,791
740,737,781,791
750,736,781,791
760,737,781,790
770,736,781,791
780,736,781,790
790,736,781,791
800,736,781,791
810,736,782,790
820,737,782,792
830,736,782,790
840,736,781,791
850,737,781,791
860,736,781,791
870,737,782,791
880,737,781,791
890,737,781,791
900,736,782,791
910,737,782,791
920,736,781,791
930,736,781,791
940,736,781,791
950,736,781,789
960,736,781,790
970,736,780,790
980,737,781,791
990,736,781,790
1000,737,782,789
1010,737,781,791
1020,736,781,790
1030,736,781,789
1040,737,781,790
1050,736,781,791
1060,736,781,791
1070,736,782,791
1080,737,781,791
1090,736,781,791
1100,736,781,790
1110,737,782,790
1120,736,781,791
1130,737,781,789
1140,736,781,790
1150,736,781,791
1160,736,781,790
1170,736,782,791
1180,736,781,790
1190,736,781,790
1200,736,781,791
1210,736,781,790
1220,736,781,790
1230,736,781,790
1240,736,781,790
1250,736,781,791
1260,736,781,790
1270,736,781,791
1280,737,781,791
