Time_ms,Thumb,Middle,Pinky
0,748,773,812
10,748,774,812
20,748,773,812
30,748,773,812
40,747,774,812
50,748,773,812
60,748,773,812
70,748,774,812
80,748,773,812
90,747,773,812
100,747,773,812
110,748,774,812
120,748,773,812
130,747,773,812
140,748,773,812
150,748,773,812
160,748,773,812
170,747,773,812
180,748,774,812
190,747,773,812
200,748,773,813
210,747,773,813
220,747,773,812
230,747,773,812
240,747,774,812
250,747,774,812
260,748,773,812
270,748,773,811
280,748,773,812
290,748,774,812
300,747,773,812
310,747,774,813
320,747,774,812
330,748,773,812
340,747,772,812
350,747,774,812
360,747,773,812
370,747,773,812
380,748,773,812
390,748,773,812
400,747,774,812
410,747,774,812
420,747,773,812
430,748,774,812
440,747,773,813
450,747,774,812
460,747,773,812
470,747,774,812
480,747,773,812
490,747,773,812
500,748,773,812
510,747,773,812
520,747,773,812
530,747,773,811
540,747,774,811
550,747,773,811
560,747,773,812
570,747,774,812
580,747,773,812
590,747,773,812
600,747,773,812
610,747,773,812
620,747,773,812
630,747,774,812
640,747,773,812
650,748,773,812
660,747,773,812
670,747,773,812
680,748,773,812
690,747,773,812
700,747,773,812
710,747,773,812
720,747,773,812
730,748,773,812
740,747,773,812
750,747,773,812
760,747,773,812
770,747,773,812
780,747,773,811
790,747,773,812
800,747,773,812
810,748,773,811
820,747,773,813
830,747,772,811
840,747,773,812
850,747,774,812
860,747,773,811
870,747,773,812
880,747,773,812
890,747,774,812
900,747,772,812
910,748,773,812
920,747,773,813
930,747,773,811
940,747,773,812
950,747,773,812
960,747,774,812
970,747,773,812
980,747,773,812
990,748,773,812
1000,747,773,812
1010,747,773,812
1020,747,773,812
1030,747,773,811
1040,747,772,812
1050,747,773,812
1060,747,774,812
1070,747,773,812
1080,747,773,812
1090,747,773,811
1100,747,773,811
1110,747,773,812
1120,747,774,812
1130,747,773,812
1140,747,773,811
1150,747,773,812
1160,747,773,812
1170,747,773,812
1180,746,773,811
1190,747,772,812
1200,747,773,812
1210,747,773,812
1220,747,773,812
1230,747,773,811
1240,747,773,812
1250,747,772,812
1260,747,772,811
1270,747,773,812
1280,747,773,812
1290,747,773,812
1300,747,773,813
1310,747,773,811
1320,747,773,811
1330,747,773,812
1340,747,773,812
1350,747,773,811
1360,747,773,811
1370,748,774,812
1380,747,774,811
1390,746,774,811
1400,747,773,812
1410,747,773,811
1420,747,773,811
1430,747,773,812
1440,746,773,812
1450,746,774,811
1460,747,773,812
1470,747,773,812
1480,747,773,811
1490,748,773,812
1500,744,770,810
1510,744,771,810
1520,744,771,809
1530,745,770,809
1540,744,770,810
1550,744,771,807
1560,744,771,809
1570,744,771,810
1580,744,771,809
1590,744,770,809
1600,744,771,810
1610,744,771,809
1620,745,771,810
1630,745,770,810
1640,745,771,809
1650,745,771,809
1660,745,771,810
1670,745,771,810
1680,745,771,809
1690,746,771,810
1700,746,771,810
1710,747,771,809
1720,747,771,809
1730,747,772,809
1740,749,772,810
1750,750,772,810
1760,751,773,810
1770,752,773,811
1780,754,773,811
1790,756,774,810
1800,758,774,811
1810,761,776,811
1820,764,775,811
1830,768,776,811
1840,772,778,811
1850,776,778,811
1860,779,779,811
1870,783,782,811
1880,786,783,812
1890,790,785,813
1900,793,787,813
1910,796,788,815
1920,798,790,816
1930,801,792,817
1940,804,794,819
1950,807,797,821
1960,810,800,824
1970,812,802,825
1980,815,803,827
1990,816,805,829
2000,819,807,833
2010,822,810,836
2020,821,810,837
2030,825,812,840
2040,826,814,841
2050,827,814,843
2060,828,815,844
2070,830,816,845
2080,830,818,847
2090,831,818,848
2100,832,820,850
2110,833,823,852
2120,833,823,852
2130,835,825,854
2140,835,826,858
2150,837,828,857
2160,837,830,859
2170,838,831,860
2180,839,832,860
2190,840,833,861
2200,840,835,861
2210,842,835,862
2220,842,836,864
2230,843,839,866
2240,843,839,865
2250,844,841,867
2260,845,842,869
2270,847,842,869
2280,847,844,871
2290,848,845,871
2300,848,846,873
2310,849,847,873
2320,849,848,874
2330,849,848,874
2340,850,849,875
2350,850,850,876
2360,851,852,877
2370,855,856,881
2380,860,859,884
2390,851,853,879
2400,853,855,879
2410,854,855,880
2420,856,857,882
2430,856,856,884
2440,854,855,881
2450,856,857,882
2460,857,857,883
2470,858,858,884
2480,856,855,883
2490,854,854,883
2500,855,855,882
2510,857,855,885
2520,858,858,887
2530,858,856,885
2540,856,855,885
2550,860,859,890
2560,862,861,890
2570,866,863,894
2580,867,865,892
2590,860,859,890
2600,864,863,893
2610,860,859,888
2620,873,876,901
2630,865,864,895
2640,863,862,892
2650,861,860,890
2660,865,863,893
2670,860,859,890
2680,858,857,887
2690,859,858,890
2700,860,858,889
2710,857,855,885
2720,856,855,887
2730,855,855,886
2740,855,854,886
2750,855,855,886
2760,856,855,885
2770,855,855,885
2780,855,854,885
2790,856,855,884
2800,855,854,885
2810,855,854,885
2820,856,854,885
2830,854,854,885
2840,854,853,885
2850,854,854,885
2860,855,855,885
2870,855,855,884
2880,856,856,888
2890,859,860,890
2900,862,862,892
2910,860,860,890
2920,862,861,890
2930,858,858,887
2940,856,857,887
2950,856,856,886
2960,857,858,889
2970,863,864,893
2980,865,864,894
2990,857,857,888
3000,858,858,888
3010,861,861,891
3020,864,865,891
3030,858,859,888
3040,858,858,888
3050,858,859,889
3060,861,861,890
3070,863,863,892
3080,859,861,889
3090,858,857,888
3100,858,859,887
3110,861,863,890
3120,863,865,890
3130,859,860,889
3140,861,861,888
3150,863,862,891
3160,862,862,892
3170,864,864,892
3180,862,863,892
3190,858,858,888
3200,859,859,887
3210,861,862,890
3220,860,862,893
3230,855,856,886
3240,855,856,887
3250,855,855,885
3260,854,855,885
3270,854,855,883
3280,855,855,885
3290,854,855,885
3300,854,854,885
3310,854,856,884
3320,854,856,886
3330,854,856,884
3340,854,856,885
3350,854,856,885
3360,854,855,885
3370,855,856,886
3380,856,857,886
3390,857,858,887
3400,861,862,890
3410,861,861,890
3420,860,861,890
3430,859,860,889
3440,858,860,888
3450,858,859,887
3460,860,861,889
3470,862,862,893
3480,858,858,887
3490,855,856,885
3500,855,855,883
3510,855,856,886
3520,856,857,886
3530,855,856,887
3540,855,855,884
3550,855,857,885
3560,855,855,886
3570,855,856,888
3580,855,856,886
3590,854,855,886
3600,855,856,885
3610,854,855,886
3620,854,855,885
3630,854,855,885
3640,853,855,885
3650,854,855,883
3660,854,855,884
3670,854,855,885
3680,855,856,887
3690,855,856,886
3700,855,855,885
3710,855,856,886
3720,855,856,886
3730,855,855,885
3740,854,855,885
3750,854,854,885
3760,853,854,884
3770,853,856,887
3780,854,856,885
3790,854,856,885
3800,855,857,886
3810,855,857,886
3820,856,859,887
3830,856,858,887
3840,857,858,887
3850,858,860,889
3860,861,864,892
3870,863,864,892
3880,863,864,892
3890,863,865,892
3900,862,863,889
3910,857,859,887
3920,857,858,888
3930,857,859,888
3940,857,859,889
3950,857,859,885
3960,857,859,887
3970,857,859,888
3980,858,859,887
3990,859,861,890
