Time_ms,Thumb,Middle,Pinky
0,736,754,790
10,736,755,790
20,736,754,791
30,736,754,790
40,736,754,790
50,736,755,790
60,736,754,790
70,736,755,790
80,736,755,790
90,736,754,790
100,736,754,791
110,736,755,790
120,736,755,790
130,736,754,790
140,736,755,789
150,736,755,790
160,736,754,790
170,736,755,790
180,736,755,790
190,736,755,790
200,736,754,790
210,736,754,790
220,736,755,790
230,736,754,790
240,736,754,790
250,736,755,790
260,736,754,790
270,736,754,790
280,736,754,790
290,736,755,790
300,736,755,790
310,736,754,790
320,736,754,790
330,736,755,790
340,736,755,790
350,736,754,790
360,736,754,790
370,736,754,790
380,736,754,790
390,736,755,790
400,736,754,790
410,736,754,791
420,736,755,790
430,736,755,790
440,736,755,790
450,736,755,790
460,736,755,790
470,736,754,790
480,736,754,790
490,736,755,790
500,736,755,790
510,736,754,790
520,736,754,790
530,736,754,790
540,736,754,790
550,736,754,790
560,736,754,790
570,736,754,790
580,736,755,789
590,736,755,790
600,736,755,790
610,736,755,789
620,736,755,790
630,736,754,790
640,736,755,790
650,736,755,790
660,736,754,790
670,736,754,790
680,736,755,790
690,736,754,790
700,736,754,790
710,736,755,789
720,736,755,790
730,736,754,790
740,736,754,790
750,736,755,790
760,736,754,790
770,736,754,790
780,736,754,790
790,736,754,790
800,736,754,790
810,736,755,790
820,736,755,790
830,736,754,790
840,736,754,790
850,735,755,790
860,736,755,790
870,736,754,790
880,736,754,790
890,736,755,789
900,736,755,790
910,736,755,790
920,736,754,790
930,736,754,790
940,736,754,790
950,736,755,790
960,736,755,790
970,736,754,790
980,736,755,790
990,736,755,790
1000,736,755,790
1010,736,755,790
1020,736,755,790
1030,736,755,789
1040,736,754,790
1050,736,755,790
1060,736,754,790
1070,736,754,790
1080,736,755,790
1090,736,754,790
1100,736,755,790
1110,736,755,790
1120,736,755,790
1130,736,754,790
1140,736,755,791
1150,736,755,790
1160,736,754,790
1170,736,754,790
1180,736,755,789
1190,736,755,790
1200,736,754,790
1210,736,755,790
1220,736,755,790
1230,736,754,790
1240,736,755,789
1250,736,755,790
1260,736,754,790
1270,736,755,790
1280,736,755,789
1290,737,755,790
1300,737,755,790
1310,737,755,790
1320,738,755,791
1330,738,755,791
1340,739,755,791
1350,739,756,791
1360,740,755,791
1370,741,755,791
1380,742,756,791
1390,743,755,791
1400,746,756,792
1410,748,756,792
