Time_ms,Thumb,Middle,Pinky
0,746,772,811
10,745,772,811
20,745,773,811
30,745,772,812
40,745,772,811
50,745,772,811
60,746,773,811
70,745,772,811
80,746,772,812
90,745,772,811
100,745,771,812
110,745,772,812
120,746,772,811
130,746,772,811
140,745,772,812
150,746,772,810
160,745,772,812
170,746,773,811
180,745,772,813
190,746,772,811
200,745,772,811
210,745,772,813
220,746,772,811
230,746,772,811
240,746,772,811
250,746,772,810
260,745,771,811
270,745,772,811
280,745,772,812
290,745,773,811
300,745,771,811
310,746,772,813
320,745,772,812
330,745,771,811
340,745,772,811
350,745,772,810
360,746,772,811
370,745,772,811
380,745,771,811
390,745,771,811
400,745,772,811
410,745,771,811
420,745,772,811
430,745,772,812
440,745,772,811
450,745,772,811
460,745,772,811
470,745,772,811
480,745,772,811
490,745,772,812
500,745,772,811
510,745,771,811
520,745,772,811
530,745,772,811
540,745,772,811
550,745,772,811
560,745,772,811
570,745,771,811
580,745,772,810
590,745,772,813
600,746,772,811
610,745,772,812
620,745,772,813
630,746,773,811
640,745,772,811
650,746,772,811
660,745,772,812
670,745,772,811
680,745,772,812
690,746,772,811
700,746,772,812
710,745,772,811
720,745,772,811
730,746,772,810
740,746,772,811
750,746,772,811
760,746,772,811
770,745,772,811
780,745,772,813
790,745,772,812
800,746,772,811
810,746,772,811
820,745,772,811
830,746,772,811
840,745,773,811
850,745,772,811
860,746,772,811
870,746,773,811
880,745,772,812
890,746,772,812
900,746,772,813
910,746,772,811
920,746,772,811
930,746,772,811
940,746,772,811
950,745,772,811
960,745,772,811
970,746,772,812
980,746,772,811
990,746,773,811
1000,746,773,811
1010,746,773,812
1020,745,773,811
1030,746,772,811
1040,746,772,813
1050,746,773,811
1060,746,773,812
1070,746,772,811
1080,746,772,813
1090,746,772,812
1100,745,772,811
1110,745,773,811
1120,746,772,811
1130,745,772,811
1140,746,772,812
1150,746,772,812
1160,745,772,811
1170,746,772,812
1180,746,772,812
1190,746,772,813
1200,746,773,812
1210,746,772,812
1220,745,773,811
1230,746,772,812
1240,746,772,812
1250,745,772,812
1260,746,772,811
1270,746,772,812
1280,746,773,812
1290,745,773,811
1300,747,773,812
1310,745,773,810
1320,746,772,811
1330,746,773,812
1340,746,772,812
1350,746,773,811
1360,746,772,812
1370,746,772,811
1380,746,773,812
1390,746,773,811
1400,746,773,812
1410,746,773,812
1420,746,772,814
1430,746,773,812
1440,746,772,812
1450,746,774,812
1460,746,773,811
1470,746,773,811
1480,746,773,812
1490,746,773,811
1500,746,773,812
1510,746,774,811
1520,747,774,812
1530,747,773,811
1540,746,773,811
1550,747,773,812
1560,748,774,812
1570,748,773,812
1580,750,773,812
1590,750,774,812
1600,751,775,812
1610,753,775,812
1620,754,776,813
1630,757,775,812
1640,758,776,813
1650,761,778,813
1660,764,778,813
1670,767,778,813
1680,771,779,814
1690,774,780,814
1700,779,782,814
1710,786,788,819
1720,796,794,824
1730,802,799,825
1740,802,797,824
1750,799,793,820
1760,798,791,817
1770,800,790,817
1780,801,792,817
1790,803,795,819
1800,806,796,820
1810,809,798,823
1820,810,800,824
1830,814,802,827
1840,815,805,831
1850,821,812,839
1860,820,807,833
1870,822,810,837
1880,827,815,842
1890,831,820,848
1900,824,812,841
