Time_ms,Thumb,Middle,Pinky
0,757,772,796
10,757,773,796
20,757,774,796
30,758,772,797
40,758,772,796
50,757,772,795
60,757,772,797
70,757,773,796
80,757,773,796
90,757,772,796
100,757,773,796
110,757,773,796
120,757,773,796
130,757,773,796
140,757,773,797
150,757,773,797
160,757,772,796
170,757,773,797
180,757,772,797
190,757,772,797
200,757,773,796
210,757,773,796
220,757,773,797
230,757,772,797
240,757,772,796
250,757,772,796
260,757,772,796
270,757,773,797
280,757,773,797
290,757,773,796
300,757,773,796
310,757,772,797
320,757,773,796
330,757,773,796
340,758,773,796
350,758,773,796
360,757,773,796
370,757,773,796
380,757,773,796
390,757,773,796
400,757,772,796
410,757,773,796
420,757,772,796
430,757,773,797
440,758,772,796
450,757,772,796
460,757,772,796
470,757,772,796
480,757,773,796
490,757,773,796
500,757,773,797
510,757,774,796
520,757,772,796
530,757,772,795
540,757,773,796
550,757,772,796
560,757,773,796
570,757,772,797
580,757,773,796
590,757,773,796
600,757,773,797
610,757,773,796
620,757,772,795
630,757,772,796
640,757,773,797
650,758,772,796
660,757,773,797
670,757,772,796
680,757,773,797
690,757,773,796
700,757,772,797
710,757,773,797
720,757,773,797
730,757,772,796
740,757,772,796
750,757,773,797
760,757,772,796
770,757,773,796
780,757,772,797
790,757,772,796
800,757,773,796
810,757,773,797
820,757,772,797
830,758,773,796
840,757,772,797
850,758,773,796
860,757,773,796
870,757,773,796
880,757,772,797
890,757,772,796
900,757,773,796
910,757,773,797
920,757,773,796
930,758,772,796
940,757,772,796
950,757,772,797
960,757,772,796
970,757,774,797
980,757,772,797
990,757,773,796
1000,757,773,796
1010,757,772,797
1020,757,773,796
1030,757,772,796
1040,757,773,796
1050,757,773,796
1060,757,773,797
1070,757,773,796
1080,757,772,796
1090,757,773,796
1100,757,773,796
1110,758,773,796
1120,757,772,796
1130,757,772,796
1140,757,772,796
1150,757,772,796
1160,757,772,797
1170,758,772,797
1180,756,772,797
1190,757,772,797
1200,756,772,796
1210,756,772,797
1220,757,772,796
1230,756,772,797
1240,756,772,797
1250,756,772,797
1260,756,772,798
1270,755,772,797
1280,755,772,798
1290,755,772,797
1300,755,771,798
1310,754,771,798
1320,753,771,797
1330,753,770,799
1340,754,770,799
1350,753,770,799
1360,754,770,799
1370,754,770,800
1380,755,771,799
1390,756,770,801
1400,758,771,802
1410,760,771,802
1420,763,771,802
1430,766,771,804
1440,770,772,806
1450,774,773,808
1460,777,774,810
1470,780,775,813
1480,782,776,815
1490,784,778,816
1500,787,779,820
1510,789,782,822
1520,791,783,824
1530,793,786,826
1540,795,788,830
1550,797,790,832
1560,799,792,834
1570,801,794,837
1580,803,797,839
1590,804,799,840
1600,805,801,841
1610,807,803,844
1620,808,805,846
1630,810,807,848
1640,811,810,849
1650,812,812,851
1660,813,813,852
1670,814,814,853
1680,816,814,854
1690,817,816,856
1700,819,814,857
1710,819,816,859
1720,821,816,859
1730,822,815,860
1740,823,816,861
1750,824,816,864
1760,825,818,863
1770,826,819,864
1780,827,819,865
1790,828,819,866
1800,829,820,868
1810,829,820,867
1820,829,820,868
1830,831,820,868
1840,830,821,868
1850,830,820,868
1860,831,821,868
1870,832,821,867
1880,833,821,869
1890,833,821,869
1900,833,821,870
1910,834,822,871
1920,835,822,870
1930,835,822,870
1940,836,823,870
1950,836,823,871
1960,837,822,870
1970,837,823,870
1980,837,823,872
1990,838,823,871
2000,839,823,871
2010,839,824,871
2020,838,824,871
2030,839,825,872
2040,840,825,871
2050,839,825,872
2060,840,825,872
2070,840,825,872
2080,840,825,873
2090,840,825,871
2100,842,825,872
2110,841,825,873
2120,841,826,875
2130,842,826,876
2140,843,827,874
2150,842,826,873
2160,843,827,874
2170,842,827,873
2180,843,827,874
2190,843,826,874
2200,843,827,875
2210,843,827,873
2220,843,828,875
2230,843,827,873
2240,844,828,873
2250,844,827,874
2260,844,828,874
2270,844,828,874
2280,844,827,874
2290,844,828,874
2300,844,828,874
2310,845,828,875
2320,845,827,874
2330,844,828,874
2340,845,828,875
2350,845,827,874
2360,845,828,874
2370,844,829,875
2380,845,828,874
2390,844,828,875
2400,844,828,875
2410,845,829,875
2420,846,828,875
2430,845,828,875
2440,845,829,875
2450,845,828,875
2460,845,828,876
2470,845,829,875
2480,845,829,873
2490,845,828,875
2500,845,828,875
2510,845,829,873
2520,846,829,875
2530,845,828,875
2540,845,829,875
2550,845,829,876
2560,845,829,873
2570,845,829,873
2580,846,829,876
2590,845,829,874
2600,845,829,873
2610,846,829,876
2620,846,829,875
2630,846,829,876
2640,846,830,875
2650,845,830,875
2660,846,829,874
2670,845,829,874
2680,845,829,876
2690,846,829,874
2700,846,829,874
2710,845,829,875
2720,846,830,875
2730,845,829,876
2740,845,830,875
2750,846,829,876
2760,846,829,876
2770,846,829,873
2780,845,829,874
2790,846,829,876
2800,845,829,876
2810,845,830,875
2820,846,830,876
2830,846,829,876
2840,846,830,876
2850,845,830,875
2860,846,829,876
2870,846,830,876
2880,845,830,875
2890,845,829,877
2900,846,829,876
2910,846,830,876
2920,845,829,876
2930,846,829,876
2940,846,830,876
2950,845,830,876
2960,846,830,876
2970,846,830,876
2980,845,830,876
2990,845,830,876
3000,845,830,876
3010,845,831,876
3020,846,830,875
3030,845,829,876
3040,846,830,876
3050,845,830,876
3060,845,829,874
3070,846,830,876
3080,845,831,874
3090,845,830,875
3100,845,830,875
3110,846,830,875
3120,845,830,876
3130,846,830,875
3140,846,830,876
3150,845,830,876
3160,846,830,876
3170,845,830,875
3180,846,830,876
3190,846,831,876
3200,846,830,876
3210,846,830,876
3220,846,831,875
3230,846,830,876
3240,846,830,876
3250,845,831,876
3260,846,830,876
3270,846,830,876
3280,846,830,876
3290,846,830,876
3300,845,830,876
3310,846,831,873
3320,846,830,876
3330,845,830,876
3340,845,830,876
3350,846,830,876
3360,845,830,876
3370,845,831,875
3380,846,830,876
3390,846,830,876
3400,846,830,875
3410,846,831,874
3420,846,830,876
3430,846,830,876
3440,845,830,876
3450,846,830,875
3460,846,830,876
3470,846,830,875
3480,846,830,876
3490,846,830,876
3500,846,830,876
3510,846,830,875
3520,846,830,876
3530,846,830,876
3540,846,830,876
3550,846,830,876
3560,846,830,876
3570,845,831,875
3580,846,830,875
3590,846,831,876
3600,845,830,876
3610,846,831,876
3620,846,830,876
3630,846,830,875
3640,846,830,876
3650,845,831,873
3660,845,831,875
3670,845,831,874
3680,845,831,875
3690,846,830,876
3700,845,830,876
3710,845,830,875
3720,846,830,875
3730,846,831,873
3740,845,831,875
3750,846,830,875
3760,845,830,876
3770,846,831,876
3780,846,830,875
3790,846,830,875
3800,846,830,876
3810,845,830,876
3820,845,830,876
3830,846,830,876
3840,846,830,876
3850,845,830,875
3860,845,830,875
3870,845,830,875
3880,845,830,875
3890,845,830,875
3900,846,831,875
3910,845,830,876
3920,845,830,875
3930,846,831,875
3940,845,831,873
3950,845,831,875
3960,846,830,875
3970,845,830,875
3980,845,831,873
3990,845,830,875
