Time_ms,Thumb,Middle,Pinky
0,755,772,795
10,755,772,795
20,756,772,796
30,755,772,796
40,755,772,796
50,755,772,794
60,755,773,795
70,755,772,795
80,755,772,796
90,755,771,796
100,755,772,796
110,755,772,796
120,755,772,796
130,755,772,796
140,755,772,796
150,755,772,795
160,756,771,795
170,755,772,795
180,755,772,796
190,755,772,796
200,755,772,795
210,755,772,796
220,755,772,795
230,755,772,796
240,755,773,795
250,755,771,796
260,755,772,795
270,755,772,796
280,755,772,796
290,755,772,796
300,755,772,796
310,755,771,795
320,755,772,796
330,755,772,796
340,755,772,795
350,755,772,796
360,755,772,795
370,755,772,795
380,755,772,796
390,755,772,796
400,755,772,795
410,756,772,796
420,755,772,796
430,755,772,795
440,755,772,796
450,755,772,795
460,755,772,795
470,755,772,796
480,755,773,796
490,755,772,796
500,755,772,796
510,756,772,796
520,755,772,796
530,756,773,795
540,755,772,795
550,755,772,796
560,755,772,796
570,755,772,795
580,756,772,796
590,755,772,796
600,755,771,795
610,755,772,796
620,755,773,796
630,755,772,795
640,755,772,796
650,755,772,796
660,755,771,796
670,755,772,796
680,755,772,795
690,755,772,796
700,756,772,796
710,755,772,796
720,755,772,795
730,755,771,795
740,755,772,795
750,755,772,796
760,755,772,796
770,755,772,796
780,755,772,796
790,755,772,795
800,755,772,795
810,755,772,794
820,755,772,796
830,755,772,795
840,755,772,796
850,755,772,796
860,755,772,795
870,755,772,796
880,755,772,795
890,755,772,796
900,756,772,796
910,755,772,795
920,755,772,796
930,755,772,795
940,755,772,795
950,755,771,795
960,755,772,796
970,755,772,795
980,755,772,796
990,755,772,796
1000,755,772,796
1010,755,772,795
1020,755,773,795
1030,756,771,795
1040,755,772,796
1050,755,772,795
1060,755,772,795
1070,755,772,796
1080,755,772,796
1090,755,772,796
1100,755,773,795
1110,755,772,795
1120,756,772,795
1130,755,772,796
1140,755,772,796
1150,755,771,795
1160,755,772,795
1170,755,772,795
1180,755,771,795
1190,755,773,795
1200,755,771,796
1210,755,772,796
1220,755,772,796
1230,755,772,796
1240,755,772,796
1250,755,772,796
1260,755,771,796
1270,755,771,796
1280,755,772,796
1290,755,772,795
1300,755,771,796
1310,755,771,796
1320,753,771,796
1330,754,771,797
1340,753,771,796
1350,752,771,796
1360,753,770,797
1370,752,770,797
1380,752,770,797
1390,753,770,798
1400,753,770,798
1410,754,770,798
1420,755,770,799
1430,756,771,799
1440,758,771,799
1450,761,771,800
1460,764,771,801
1470,767,772,803
1480,771,772,804
1490,775,774,804
1500,778,774,806
1510,780,775,808
1520,783,777,810
1530,785,779,812
1540,787,780,815
1550,790,783,817
1560,792,785,820
1570,794,787,822
1580,796,789,824
1590,797,792,827
1600,799,794,830
1610,800,796,832
1620,802,799,832
1630,805,801,835
1640,806,803,839
1650,807,805,839
1660,809,807,843
1670,810,809,845
1680,811,811,845
1690,812,812,848
1700,814,815,849
1710,815,818,851
1720,816,818,852
1730,818,822,855
1740,819,822,855
1750,820,821,854
1760,821,824,857
1770,822,823,859
1780,823,822,859
1790,824,822,860
1800,825,822,861
1810,826,823,862
1820,828,823,863
1830,828,824,865
1840,828,823,865
1850,830,823,867
1860,830,824,867
1870,831,824,868
1880,831,824,870
1890,832,824,871
1900,832,824,871
1910,833,825,871
1920,833,824,871
1930,834,825,870
1940,834,825,872
1950,835,825,873
1960,835,825,873
1970,836,826,873
1980,837,825,873
1990,837,826,873
2000,837,826,873
2010,839,826,875
2020,839,825,873
2030,838,826,874
2040,839,826,875
2050,840,827,875
2060,840,827,874
2070,839,827,874
2080,841,826,874
2090,840,827,875
2100,841,828,875
2110,842,827,875
2120,842,828,876
2130,842,828,875
2140,842,827,875
2150,841,828,875
2160,842,828,876
2170,843,828,876
2180,844,828,876
2190,843,828,875
2200,843,828,875
2210,844,829,874
2220,844,828,875
2230,845,829,876
2240,845,829,876
2250,845,829,876
2260,845,829,876
2270,845,829,874
2280,845,829,876
2290,846,829,876
2300,846,829,874
2310,845,829,874
2320,846,830,876
2330,846,830,876
2340,846,829,876
2350,846,829,876
2360,846,830,877
2370,847,829,876
2380,847,830,877
2390,847,830,876
2400,847,829,876
2410,847,830,876
2420,848,831,873
2430,848,830,876
2440,848,830,876
2450,847,830,876
2460,848,830,876
2470,849,830,877
2480,848,831,874
2490,848,830,877
2500,849,831,876
2510,848,831,876
2520,848,831,876
2530,849,831,874
2540,848,831,876
2550,848,831,876
2560,849,831,875
2570,848,831,875
2580,848,831,877
2590,848,831,875
2600,849,832,879
2610,848,831,876
2620,850,832,876
2630,848,832,877
2640,849,832,877
2650,849,831,877
2660,849,832,879
2670,849,832,878
2680,849,831,876
2690,849,832,878
2700,849,832,878
2710,849,833,877
2720,849,832,876
2730,850,833,877
2740,850,832,877
2750,849,833,877
2760,849,832,876
2770,850,832,879
2780,849,832,878
2790,849,832,877
2800,850,832,877
2810,850,832,878
2820,850,832,876
2830,850,832,876
2840,850,832,879
2850,850,832,877
2860,850,832,876
2870,850,832,879
2880,850,832,877
2890,850,832,877
2900,850,832,876
2910,849,832,876
2920,850,833,877
2930,849,832,877
2940,850,832,877
2950,850,833,877
2960,849,832,879
2970,850,832,877
2980,850,832,878
2990,849,832,879
3000,850,833,877
3010,850,832,877
3020,850,832,876
3030,850,832,877
3040,850,832,877
3050,850,833,876
3060,850,832,877
3070,850,833,877
3080,850,833,877
3090,851,832,875
3100,850,832,879
3110,850,833,877
3120,850,832,877
3130,849,832,879
3140,850,832,877
3150,850,833,877
3160,849,833,877
3170,849,833,877
3180,850,832,876
3190,850,833,877
3200,850,833,877
3210,849,832,876
3220,850,832,876
3230,850,833,877
3240,850,832,877
3250,850,833,877
3260,850,833,877
3270,851,833,877
3280,850,833,877
3290,849,832,877
