Time_ms,Thumb,Middle,Pinky
0,742,770,805
10,742,770,805
20,743,770,806
30,742,770,805
40,742,770,805
50,743,770,806
60,743,770,805
70,742,770,805
80,742,770,805
90,743,770,806
100,743,771,805
110,742,770,806
120,743,770,806
130,742,771,805
140,742,770,805
150,742,771,806
160,742,770,805
170,742,770,806
180,743,770,806
190,742,770,806
200,742,770,805
210,742,770,805
220,742,770,805
230,743,770,805
240,742,770,806
250,742,770,805
260,742,770,805
270,743,770,805
280,742,770,805
290,743,770,805
300,743,770,805
310,743,769,805
320,742,770,805
330,742,770,805
340,742,769,805
350,742,770,805
360,742,770,805
370,742,770,805
380,742,770,805
390,742,770,805
400,742,770,805
410,743,770,805
420,742,770,805
430,743,770,805
440,742,770,805
450,742,770,806
460,742,770,805
470,742,770,806
480,742,770,805
490,742,770,805
500,742,770,805
510,742,770,805
520,742,770,805
530,742,770,805
540,742,771,805
550,742,770,804
560,742,770,806
570,743,770,806
580,742,771,805
590,742,770,805
600,742,770,805
610,742,770,805
620,742,770,805
630,742,770,806
640,742,770,805
650,742,770,806
660,742,770,805
670,742,770,805
680,743,770,805
690,742,770,805
700,742,770,805
710,743,770,805
720,742,770,805
730,743,770,805
740,742,770,805
750,742,770,805
760,742,770,805
770,743,770,805
780,742,770,805
790,742,770,805
800,742,770,806
810,742,770,805
820,742,770,805
830,742,769,805
840,742,770,805
850,742,770,806
860,742,770,806
870,742,770,805
880,742,770,805
890,742,770,805
900,742,770,804
910,742,770,805
920,742,770,805
930,743,770,805
940,742,769,805
950,742,770,806
960,742,770,806
970,742,770,805
980,742,770,805
990,743,770,806
1000,742,770,805
1010,743,770,806
1020,742,770,806
1030,742,770,805
1040,742,770,805
1050,742,770,805
1060,742,770,805
1070,742,770,806
1080,743,770,805
1090,742,770,805
1100,742,770,805
1110,742,770,806
1120,742,769,805
1130,742,770,805
1140,742,770,805
1150,742,770,805
1160,743,770,805
1170,742,770,805
1180,743,770,805
1190,743,770,805
1200,742,770,805
1210,742,770,805
1220,742,770,805
1230,742,770,806
1240,742,770,806
1250,742,770,805
1260,742,770,805
1270,742,770,805
1280,742,770,804
1290,742,770,805
1300,742,770,805
1310,742,769,806
1320,742,770,805
1330,742,769,806
1340,742,770,805
1350,742,770,805
1360,742,770,805
1370,742,770,805
1380,742,771,803
1390,743,770,805
1400,743,770,805
1410,742,770,806
1420,742,770,805
1430,742,770,805
1440,742,770,805
1450,742,770,805
1460,742,770,805
1470,742,770,805
1480,742,770,805
1490,742,770,805
1500,742,770,805
1510,742,770,805
1520,742,770,805
1530,743,770,806
1540,742,770,805
1550,743,770,805
1560,743,770,805
1570,744,770,806
1580,743,770,805
1590,743,770,805
1600,744,770,806
1610,744,770,805
1620,745,770,806
1630,745,770,806
1640,746,771,805
1650,747,771,806
1660,748,771,804
1670,750,771,806
1680,752,771,806
1690,753,772,806
1700,756,772,806
1710,758,772,806
1720,760,772,806
