Time_ms,Thumb,Middle,Pinky
0,742,769,804
10,742,769,805
20,742,769,804
30,742,769,804
40,743,769,805
50,742,770,804
60,743,769,804
70,742,769,803
80,742,770,804
90,742,770,805
100,741,770,804
110,742,770,805
120,741,770,804
130,742,770,804
140,742,769,804
150,742,769,804
160,741,769,804
170,742,769,804
180,742,770,804
190,742,769,804
200,742,769,804
210,742,770,804
220,742,769,804
230,742,769,805
240,742,769,802
250,742,769,804
260,741,769,804
270,742,770,804
280,742,769,805
290,742,770,804
300,741,770,804
310,742,770,804
320,742,770,804
330,741,770,805
340,742,769,803
350,742,770,805
360,742,770,805
370,742,769,804
380,741,770,804
390,742,769,804
400,742,769,804
410,742,770,804
420,742,769,804
430,741,770,804
440,742,770,804
450,742,769,804
460,742,770,804
470,742,769,804
480,742,769,804
490,742,770,804
500,742,769,804
510,742,769,804
520,742,770,804
530,742,770,804
540,741,768,804
550,743,770,805
560,742,770,804
570,743,770,804
580,742,770,804
590,742,770,803
600,742,770,804
610,742,769,804
620,742,770,804
630,742,770,804
640,742,769,802
650,742,769,802
660,742,770,804
670,741,770,804
680,741,770,804
690,742,769,804
700,741,769,802
710,741,769,803
720,741,769,804
730,742,770,804
740,742,769,804
750,742,769,804
760,742,770,804
770,742,770,804
780,741,770,804
790,742,769,804
800,741,769,801
810,742,770,804
820,742,770,804
830,742,769,804
840,742,769,803
850,741,770,803
860,742,769,803
870,742,769,804
880,742,769,804
890,741,770,804
900,741,769,804
910,741,769,803
920,742,769,804
930,742,769,803
940,742,770,804
950,742,769,804
960,742,770,803
970,742,770,804
980,742,769,803
990,741,770,803
1000,742,769,804
1010,742,769,804
1020,741,770,804
1030,742,769,804
1040,742,769,804
1050,742,770,804
1060,742,770,803
1070,741,769,804
1080,741,769,802
1090,741,770,803
1100,741,769,804
1110,742,769,804
1120,742,769,803
1130,741,770,803
1140,741,770,804
1150,742,770,804
1160,742,769,804
1170,741,769,803
1180,742,769,804
1190,742,769,803
1200,741,769,803
1210,742,770,804
1220,742,769,803
1230,742,769,804
1240,742,770,803
1250,742,769,804
1260,741,769,803
1270,742,769,804
1280,742,770,804
1290,741,770,804
1300,742,770,804
1310,742,770,804
1320,742,770,804
1330,741,769,804
1340,741,769,804
1350,742,770,804
1360,742,770,804
1370,741,769,804
1380,742,769,804
1390,742,770,804
1400,741,769,804
1410,741,770,803
1420,742,769,803
1430,742,770,803
1440,742,769,804
1450,742,770,803
1460,741,770,804
1470,742,769,804
1480,742,769,803
1490,741,770,804
1500,741,769,804
1510,742,770,803
1520,742,769,803
1530,742,770,804
1540,742,769,803
1550,741,769,804
1560,742,769,803
1570,741,770,804
1580,742,770,804
1590,742,770,804
1600,742,769,804
1610,743,769,804
1620,742,770,803
1630,741,769,804
1640,742,770,804
1650,743,770,804
1660,743,770,803
1670,743,770,804
1680,743,770,804
1690,743,770,803
1700,744,769,804
1710,744,770,804
1720,744,770,804
1730,744,770,804
1740,746,770,804
1750,746,770,804
1760,747,771,803
1770,749,771,805
1780,750,771,804
1790,752,772,805
1800,754,771,805
1810,757,772,805
1820,758,772,805
1830,761,773,806
1840,764,774,806
1850,767,773,806
1860,770,775,807
1870,774,776,807
1880,777,776,808
1890,779,777,808
1900,783,779,810
1910,786,780,809
1920,789,782,810
1930,793,783,812
1940,795,783,812
1950,798,786,813
1960,800,786,816
1970,802,788,815
1980,804,790,817
1990,806,791,819
2000,808,792,822
2010,809,795,824
2020,811,796,825
2030,814,797,826
2040,814,799,826
2050,817,800,829
2060,818,801,831
2070,819,803,833
2080,821,806,837
2090,823,806,836
2100,824,808,839
2110,826,809,840
2120,827,811,842
2130,828,812,844
2140,829,814,845
2150,830,815,846
2160,831,816,847
2170,832,818,849
2180,833,819,850
2190,834,820,852
2200,835,823,852
2210,835,824,853
2220,837,824,855
2230,837,826,855
2240,838,827,856
2250,839,828,858
2260,839,830,859
2270,841,830,859
2280,840,832,859
2290,841,832,863
2300,841,834,862
2310,843,834,863
2320,843,835,863
2330,844,836,864
2340,844,837,865
2350,844,837,865
2360,844,836,867
2370,845,835,867
2380,845,837,869
2390,845,837,868
2400,847,837,869
2410,846,837,869
2420,847,836,870
2430,848,838,870
2440,847,838,871
2450,847,837,871
2460,847,838,872
2470,849,838,872
2480,849,838,872
2490,848,839,873
2500,848,838,873
2510,849,838,873
2520,850,840,874
2530,849,840,875
2540,849,840,875
2550,850,840,875
2560,850,841,875
2570,850,841,876
2580,849,841,876
2590,850,841,877
2600,851,841,877
2610,851,842,879
2620,851,841,877
2630,851,842,878
2640,851,842,878
2650,851,841,877
2660,851,842,878
2670,851,842,880
2680,851,842,879
2690,851,842,880
2700,851,841,879
2710,852,842,882
2720,851,843,880
2730,852,841,880
2740,852,843,880
2750,852,842,880
2760,852,842,881
2770,851,842,880
2780,853,843,881
2790,852,842,882
2800,852,842,880
2810,852,842,881
2820,852,842,881
2830,852,842,882
2840,852,842,879
2850,852,842,881
2860,852,842,880
