Time_ms,Thumb,Middle,Pinky
0,743,767,804
10,743,767,805
20,742,767,805
30,743,768,805
40,742,767,805
50,743,767,805
60,743,767,805
70,742,767,805
80,742,768,804
90,743,767,805
100,743,768,805
110,743,767,805
120,742,768,804
130,742,767,805
140,743,767,804
150,742,767,804
160,742,767,804
170,743,768,805
180,742,768,804
190,743,768,804
200,743,767,804
210,743,767,804
220,743,767,805
230,742,768,805
240,743,767,804
250,742,767,804
260,743,768,804
270,742,767,804
280,742,768,804
290,743,768,805
300,742,768,804
310,742,767,804
320,742,768,805
330,743,767,804
340,742,768,805
350,742,767,805
360,743,767,805
370,742,768,804
380,743,767,805
390,742,767,805
400,743,767,805
410,742,767,804
420,742,767,805
430,743,768,805
440,743,768,804
450,742,768,805
460,743,767,804
470,742,768,804
480,743,767,804
490,743,767,805
500,742,768,804
510,742,768,805
520,743,768,805
530,742,767,805
540,742,767,805
550,742,768,805
560,742,767,804
570,742,767,804
580,743,767,804
590,742,767,804
600,742,767,805
610,742,767,804
620,743,767,805
630,742,767,805
640,742,767,805
650,742,768,804
660,742,767,804
670,743,767,804
680,742,767,805
690,742,767,804
700,742,768,804
710,742,768,804
720,742,767,804
730,743,768,804
740,742,767,804
750,743,767,805
760,743,767,804
770,742,767,805
780,742,768,804
790,742,767,805
800,742,767,804
810,743,767,805
820,743,768,804
830,742,768,805
840,742,767,804
850,743,767,804
860,742,767,804
870,743,767,804
880,742,767,804
890,742,767,804
900,742,768,804
910,742,767,804
920,742,767,804
930,742,767,804
940,742,768,805
950,742,767,804
960,742,767,805
970,742,767,805
980,743,767,804
990,742,768,805
1000,743,767,804
1010,742,768,804
1020,742,768,803
1030,742,767,804
1040,743,768,804
1050,742,767,805
1060,742,768,804
1070,742,767,804
1080,742,767,804
1090,742,768,804
1100,742,767,804
1110,742,767,805
1120,742,767,804
1130,742,768,804
1140,742,767,804
1150,742,767,804
1160,742,767,804
1170,743,768,805
1180,742,767,804
1190,742,767,804
1200,742,768,804
1210,742,768,804
1220,742,768,804
1230,742,767,804
1240,742,767,804
1250,743,768,804
1260,742,768,804
1270,742,767,804
1280,742,768,804
1290,742,767,804
1300,742,767,804
1310,742,768,804
1320,742,767,804
1330,742,767,804
1340,742,767,804
1350,742,768,804
1360,742,767,804
1370,742,768,804
1380,742,768,804
1390,742,767,804
1400,742,767,805
1410,742,768,804
1420,742,767,804
1430,742,767,804
1440,741,767,804
1450,741,768,805
1460,743,767,805
1470,742,767,804
1480,741,768,804
1490,742,767,804
1500,742,768,804
1510,742,767,804
1520,742,767,804
1530,742,768,804
1540,743,767,805
1550,742,767,804
1560,742,767,804
1570,742,767,804
1580,741,767,804
1590,742,767,805
1600,742,768,804
1610,742,767,804
1620,742,768,804
1630,742,767,805
1640,742,767,804
1650,743,768,804
1660,742,768,804
1670,741,767,804
1680,742,768,804
1690,743,768,804
1700,742,767,805
1710,742,767,804
1720,742,767,804
1730,742,768,804
1740,742,767,805
1750,742,767,805
1760,742,767,805
1770,742,768,804
1780,742,767,804
1790,742,768,804
1800,742,767,804
1810,741,767,804
1820,742,767,804
1830,741,767,805
1840,742,767,805
1850,742,767,804
1860,742,767,804
1870,742,767,804
1880,742,768,804
1890,742,768,804
1900,742,767,804
1910,743,768,805
1920,743,768,804
1930,742,767,804
1940,743,768,804
1950,742,768,804
1960,743,767,805
1970,744,768,805
1980,743,769,805
1990,744,768,805
2000,744,769,805
2010,745,768,805
2020,745,769,805
2030,745,769,805
2040,746,770,805
2050,748,770,805
2060,748,770,805
2070,750,769,805
2080,751,770,805
2090,752,772,806
2100,755,771,806
2110,757,772,806
2120,758,774,805
2130,761,774,807
2140,764,774,807
2150,766,775,807
2160,768,776,808
2170,771,778,809
2180,773,779,809
2190,776,779,810
2200,779,781,809
2210,781,782,811
2220,783,783,811
2230,786,784,812
2240,788,786,814
2250,789,787,814
2260,792,787,815
2270,793,788,817
2280,794,790,818
2290,797,791,819
2300,798,792,821
2310,799,794,822
2320,801,794,823
2330,802,795,823
2340,804,795,826
2350,806,797,829
2360,807,798,829
2370,809,799,829
2380,810,799,833
2390,811,802,834
2400,813,802,837
2410,816,803,837
2420,816,804,839
2430,817,807,839
2440,818,809,839
2450,820,810,842
2460,821,812,843
2470,822,813,844
2480,824,814,847
2490,824,815,847
2500,825,816,849
2510,826,818,849
2520,826,819,850
2530,827,820,851
2540,828,821,850
2550,829,822,854
2560,830,822,854
2570,831,823,855
2580,831,825,856
2590,832,826,857
2600,832,827,858
2610,833,828,859
2620,834,828,859
2630,834,830,860
2640,834,830,861
2650,835,832,861
2660,836,832,861
2670,836,832,862
2680,836,833,863
2690,837,835,862
2700,838,835,865
2710,838,836,865
2720,838,836,866
2730,839,837,866
2740,839,837,867
2750,839,838,868
2760,839,838,868
2770,840,837,868
2780,841,839,868
2790,841,837,869
2800,841,838,869
2810,841,839,869
2820,841,838,869
2830,842,838,869
2840,841,838,870
2850,842,839,868
2860,842,839,870
2870,843,839,869
2880,843,839,873
2890,843,839,872
2900,843,840,873
2910,844,839,873
2920,844,839,873
2930,844,840,872
2940,845,840,873
2950,844,839,873
2960,845,840,873
2970,844,840,873
2980,846,840,873
2990,846,840,874
3000,845,841,873
3010,846,841,875
3020,846,841,878
3030,846,841,878
3040,847,841,878
3050,846,842,879
3060,846,841,879
3070,847,842,878
3080,847,842,880
