Time_ms,Thumb,Middle,Pinky
0,731,746,781
10,731,746,781
20,732,746,781
30,732,746,783
40,731,746,782
50,732,746,781
60,732,746,782
70,732,746,781
80,731,746,781
90,731,745,781
100,731,745,781
110,731,745,780
120,731,745,780
130,731,745,780
140,731,745,779
150,730,745,780
160,730,744,780
170,730,744,779
180,730,744,780
190,730,744,779
200,729,744,779
210,729,743,779
220,729,744,779
230,729,743,778
240,729,743,778
250,728,743,778
260,728,742,777
270,728,742,777
280,728,742,777
290,727,742,778
300,727,741,776
310,727,741,776
320,726,740,776
330,726,740,775
340,726,740,775
350,725,739,775
360,725,739,774
370,725,738,774
380,725,738,773
390,724,738,773
400,724,738,773
410,723,737,773
420,723,737,772
430,723,737,771
440,722,736,772
450,722,736,771
460,721,735,770
470,721,735,768
480,720,734,769
490,720,734,768
500,719,733,768
510,719,732,767
520,717,731,766
530,715,729,762
540,703,717,751
550,707,721,755
560,688,701,735
570,686,701,733
580,688,701,735
590,691,705,739
600,693,707,740
610,694,707,741
620,702,721,758
630,717,731,766
640,723,737,772
650,724,738,774
660,726,740,775
670,727,741,777
680,728,742,779
690,728,743,778
700,729,743,779
710,730,744,779
720,730,744,779
730,730,744,780
740,730,744,780
750,730,745,780
760,731,744,780
770,730,745,780
780,730,745,780
790,730,744,780
800,730,744,780
810,730,745,779
820,730,745,780
830,730,745,779
840,730,744,779
850,730,744,779
860,729,744,779
870,729,744,779
880,729,744,779
890,729,743,779
900,729,743,778
910,728,742,777
920,727,742,777
930,727,741,776
940,726,740,775
950,725,739,774
960,724,738,773
970,722,736,771
980,717,731,766
990,714,729,763
1000,709,723,757
1010,704,719,751
1020,702,716,750
1030,699,712,746
1040,697,711,744
1050,723,737,772
1060,723,737,772
1070,723,736,772
1080,722,737,772
1090,722,737,772
1100,722,737,771
1110,722,736,771
1120,722,737,771
1130,723,736,773
1140,723,737,772
1150,722,735,770
1160,722,735,770
1170,731,744,780
1180,730,742,778
1190,732,744,778
