Time_ms,Thumb,Middle,Pinky
0,739,764,804
10,739,764,803
20,739,764,804
30,739,764,804
40,739,765,803
50,739,764,804
60,739,764,803
70,739,765,803
80,738,764,803
90,739,765,804
100,738,764,803
110,739,764,803
120,739,764,803
130,739,764,803
140,738,765,804
150,739,765,803
160,738,764,803
170,739,764,803
180,738,765,803
190,739,765,803
200,739,764,804
210,738,764,803
220,739,765,803
230,739,764,803
240,739,764,803
250,739,765,803
260,738,764,803
270,739,765,803
280,738,765,801
290,738,764,803
300,739,765,803
310,739,765,803
320,738,765,803
330,738,764,803
340,739,764,803
350,738,765,803
360,738,765,803
370,739,765,803
380,739,764,803
390,739,764,803
400,738,765,803
410,738,765,804
420,739,764,803
430,738,765,804
440,739,764,803
450,739,765,803
460,738,764,803
470,739,765,803
480,738,764,803
490,739,764,804
500,739,765,803
510,738,764,803
520,738,764,803
530,739,765,802
540,739,765,803
550,739,764,803
560,739,765,803
570,739,764,803
580,738,764,803
590,739,764,803
600,738,765,803
610,739,765,803
620,739,764,804
630,739,765,803
640,739,764,803
650,738,764,803
660,739,765,803
670,738,764,803
680,739,765,803
690,738,766,804
700,739,765,803
710,739,765,803
720,739,765,804
730,738,765,803
740,739,764,804
750,739,765,803
760,739,764,803
770,738,765,804
780,739,766,803
790,738,764,804
800,739,765,803
810,738,765,803
820,738,764,803
830,739,765,803
840,738,765,802
850,738,764,803
860,739,764,803
870,739,765,803
880,739,765,803
890,739,764,803
900,738,764,803
910,738,764,803
920,739,764,804
930,738,765,803
940,739,765,803
950,738,764,803
960,739,764,804
970,738,764,803
980,738,764,804
990,739,765,801
1000,738,764,803
1010,738,765,803
1020,738,764,803
1030,739,764,803
1040,738,765,803
1050,739,764,803
1060,739,765,803
1070,738,764,803
1080,738,764,803
1090,739,765,803
1100,739,764,803
1110,739,765,803
1120,738,765,803
1130,739,765,803
1140,738,765,803
1150,738,764,803
1160,738,765,803
1170,739,764,803
1180,738,765,802
1190,739,764,803
1200,739,765,802
1210,738,765,803
1220,738,764,803
1230,738,764,803
1240,739,766,804
1250,738,765,803
1260,738,764,803
1270,739,764,804
1280,738,765,803
1290,738,765,803
1300,739,765,803
1310,738,765,803
1320,738,765,803
1330,738,765,803
1340,738,765,803
1350,738,765,801
1360,738,764,803
1370,738,765,803
1380,738,765,803
1390,738,764,803
1400,738,765,803
1410,739,765,802
1420,738,764,802
1430,738,764,802
1440,739,764,803
1450,738,764,803
1460,739,765,803
1470,739,764,803
1480,738,765,802
1490,738,765,803
1500,738,765,803
1510,739,764,804
1520,739,765,803
1530,738,764,803
1540,738,765,802
1550,738,765,803
1560,738,764,802
1570,739,764,802
1580,739,765,802
1590,739,765,803
1600,739,765,803
1610,739,766,803
1620,740,765,803
1630,740,765,801
1640,740,765,803
1650,740,765,803
1660,741,765,802
1670,742,766,804
1680,741,766,803
1690,742,766,803
1700,743,766,804
1710,744,767,803
1720,744,767,803
1730,746,767,804
1740,747,768,804
1750,749,768,803
1760,751,769,804
1770,752,770,804
1780,753,770,805
1790,0,772,804
1800,0,773,805
1810,0,774,806
1820,0,776,806
1830,0,778,807
1840,0,779,807
1850,0,782,809
1860,0,783,809
1870,0,784,810
1880,0,786,812
1890,0,787,814
1900,0,789,815
1910,0,790,817
1920,0,793,819
1930,0,794,822
1940,0,797,824
1950,0,799,826
1960,0,800,830
1970,0,802,831
1980,0,802,833
1990,0,804,837
2000,0,805,838
2010,0,807,839
2020,0,808,841
2030,0,810,843
2040,0,813,846
2050,0,815,846
2060,0,817,846
2070,0,818,848
2080,0,821,850
2090,787,822,852
2100,788,822,853
2110,789,826,855
2120,791,825,855
2130,790,828,857
2140,791,826,858
2150,792,827,858
2160,793,826,860
2170,794,827,862
2180,794,828,862
2190,795,828,863
2200,796,828,864
2210,796,829,865
2220,797,829,866
2230,797,830,867
2240,797,829,868
2250,797,829,868
2260,797,831,870
2270,797,830,869
2280,798,829,870
2290,799,829,871
2300,798,829,871
2310,799,830,872
2320,799,831,872
2330,799,830,873
2340,800,830,873
2350,800,831,872
2360,800,831,875
2370,800,832,877
2380,800,832,875
2390,801,833,877
2400,801,833,877
2410,802,834,877
2420,802,834,878
2430,801,834,878
2440,801,834,878
2450,802,835,876
2460,802,836,877
2470,803,835,879
2480,802,835,881
2490,802,836,881
2500,802,836,881
2510,802,836,883
2520,802,837,881
2530,803,836,881
2540,803,837,881
2550,803,837,881
2560,803,837,882
2570,803,837,882
2580,804,837,882
2590,803,839,881
2600,804,839,881
2610,804,839,883
2620,804,839,883
2630,804,839,881
2640,804,839,883
2650,804,839,883
2660,805,840,883
2670,805,840,883
2680,805,839,882
2690,805,839,881
2700,805,839,881
2710,805,839,884
2720,805,839,883
2730,805,839,882
2740,805,840,883
2750,805,839,883
2760,805,840,883
2770,805,839,883
2780,806,839,883
2790,805,839,880
2800,806,840,882
2810,806,840,883
2820,806,839,880
2830,807,840,882
2840,806,840,882
2850,806,839,881
2860,806,840,882
2870,806,840,881
2880,806,840,882
2890,806,840,881
2900,806,840,882
2910,807,840,882
2920,806,840,881
2930,806,840,881
2940,806,840,881
2950,806,840,881
2960,0,840,880
2970,1,840,881
2980,0,840,881
2990,0,840,879
3000,0,840,881
3010,0,840,879
3020,0,840,881
3030,0,840,881
3040,2,840,879
3050,0,840,882
3060,0,840,878
3070,1,840,881
3080,808,839,881
3090,807,840,881
3100,808,841,881
3110,807,840,881
3120,807,840,881
3130,808,839,881
3140,807,840,880
3150,807,841,881
3160,807,840,880
3170,808,841,880
3180,0,840,879
3190,0,841,879
3200,0,840,877
3210,0,840,880
3220,0,840,877
3230,0,840,879
3240,0,841,879
3250,0,840,878
3260,0,841,879
3270,0,841,878
3280,0,841,879
3290,3,840,878
3300,808,840,879
3310,807,840,879
3320,807,841,879
3330,807,841,877
3340,808,841,878
3350,808,840,879
3360,808,841,877
3370,808,840,879
3380,808,840,879
3390,808,840,879
3400,809,841,877
3410,809,840,879
3420,808,841,878
3430,808,840,879
3440,809,840,879
3450,808,841,878
3460,809,841,878
3470,809,840,879
3480,0,840,877
3490,0,841,879
3500,0,841,877
3510,0,840,879
3520,0,840,877
3530,1,841,877
3540,809,841,878
3550,0,841,878
3560,0,841,876
3570,810,841,877
3580,809,840,878
3590,809,841,877
3600,809,840,879
3610,809,841,877
3620,809,841,879
3630,809,840,878
3640,809,841,879
3650,809,841,878
3660,810,840,878
3670,809,840,878
3680,810,840,879
3690,810,841,876
3700,809,841,877
3710,809,840,878
3720,809,841,878
3730,809,840,878
3740,810,841,877
3750,809,840,878
3760,810,841,876
3770,809,840,879
3780,809,841,879
3790,809,841,876
3800,809,840,878
3810,809,840,879
3820,809,840,878
3830,810,840,879
3840,810,840,878
3850,810,841,878
3860,810,840,878
3870,810,840,878
3880,810,840,879
3890,810,840,878
3900,809,841,877
3910,810,840,879
3920,810,840,878
3930,810,840,879
3940,810,840,878
3950,810,840,878
3960,810,841,878
3970,810,840,878
3980,810,840,878
3990,809,840,879
