Time_ms,Thumb,Middle,Pinky
0,737,753,791
10,736,754,791
20,736,753,791
30,736,753,791
40,736,753,791
50,736,753,791
60,736,753,791
70,736,753,791
80,736,753,791
90,736,753,791
100,736,753,791
110,736,753,791
120,736,753,791
130,736,753,791
140,736,753,791
150,736,753,791
160,736,753,791
170,736,753,791
180,736,753,791
190,736,753,791
200,736,753,791
210,736,753,791
220,736,753,791
230,736,753,791
240,736,753,791
250,736,753,791
260,736,753,791
270,736,753,791
280,736,753,791
290,736,753,791
300,736,753,791
310,736,753,791
320,736,753,791
330,736,753,791
340,736,753,791
350,736,753,790
360,737,753,791
370,736,753,791
380,736,753,791
390,736,754,791
400,736,753,791
410,737,753,791
420,736,753,791
430,736,753,791
440,736,753,791
450,736,753,790
460,736,753,791
470,736,753,791
480,736,753,791
490,736,753,790
500,736,753,791
510,736,753,791
520,736,753,791
530,736,753,791
540,736,753,790
550,736,753,791
560,737,753,791
570,736,753,790
580,736,754,791
590,736,753,791
600,736,753,791
610,736,753,791
620,736,753,791
630,736,754,791
640,736,753,791
650,736,753,791
660,736,753,790
670,736,753,791
680,736,753,790
690,736,753,790
700,736,753,791
710,736,753,791
720,736,753,791
730,736,753,790
740,736,753,790
750,736,753,791
760,736,753,791
770,737,753,791
780,736,753,790
790,736,753,790
800,736,753,791
810,736,753,790
820,736,753,791
830,736,753,790
840,736,753,791
850,736,753,791
860,736,753,790
870,736,753,791
880,736,753,790
890,736,753,791
900,737,753,791
910,736,753,790
920,736,753,791
930,737,753,790
940,736,753,790
950,736,753,791
960,736,753,790
970,736,753,790
980,736,753,790
990,736,753,791
1000,736,753,790
1010,736,753,790
1020,736,753,790
1030,736,754,790
1040,736,753,791
1050,736,753,790
1060,736,753,791
1070,736,753,790
1080,736,753,790
1090,736,753,790
1100,736,753,791
1110,736,753,790
1120,736,754,790
1130,736,753,791
1140,736,753,790
1150,736,753,790
1160,736,753,791
1170,736,753,791
1180,736,753,791
1190,736,753,791
1200,736,753,790
1210,736,753,790
1220,737,754,790
1230,736,753,791
1240,736,753,791
1250,736,753,790
1260,736,753,791
1270,736,753,791
1280,736,754,790
1290,736,753,790
1300,737,753,791
1310,737,753,790
1320,737,754,791
1330,737,754,791
1340,737,753,791
1350,737,753,791
1360,738,754,791
1370,737,754,791
1380,737,754,791
1390,738,754,791
1400,738,754,791
1410,739,754,791
1420,739,754,791
1430,740,754,791
1440,740,754,791
1450,742,754,792
1460,742,755,790
1470,743,755,792
1480,745,755,792
1490,746,756,793
1500,747,756,793
1510,748,756,794
1520,750,757,795
1530,751,757,796
1540,753,757,797
1550,754,758,798
1560,755,759,800
1570,756,759,801
1580,758,760,803
1590,759,761,805
1600,760,762,807
1610,761,762,810
1620,763,763,812
1630,764,764,814
1640,765,765,816
1650,767,765,819
1660,768,766,821
1670,770,768,823
1680,771,768,826
1690,773,769,828
1700,774,770,830
1710,775,771,832
1720,776,771,835
1730,778,772,836
1740,779,773,838
1750,780,774,839
1760,781,775,841
1770,782,776,843
1780,783,776,844
1790,785,778,846
1800,785,778,847
1810,786,779,849
1820,788,780,850
1830,788,780,852
1840,790,781,853
1850,791,782,854
1860,791,782,855
1870,792,783,856
1880,793,783,857
1890,794,783,859
1900,795,785,861
1910,796,785,861
1920,796,786,862
1930,797,786,863
1940,798,787,864
1950,799,788,865
1960,799,788,865
1970,800,788,866
1980,801,789,866
1990,801,790,868
2000,802,790,869
2010,802,791,868
2020,803,791,869
2030,804,792,871
2040,804,792,873
2050,805,793,872
2060,806,793,873
2070,806,793,872
2080,807,794,874
2090,807,794,875
2100,808,795,875
2110,807,796,877
2120,806,796,877
2130,806,796,876
2140,806,797,877
2150,806,798,877
2160,806,798,878
2170,806,798,879
2180,806,798,879
2190,805,798,880
2200,805,799,879
2210,805,799,878
2220,805,800,880
2230,805,800,881
2240,805,801,881
2250,805,801,881
2260,805,801,882
2270,805,802,884
