epoch,accuracy,loss,val_accuracy,val_loss
0,0.13101160526275635,2.295016050338745,0.23999999463558197,2.2669260501861572
1,0.17744609713554382,2.2448811531066895,0.2150000035762787,2.2017762660980225
2,0.23880596458911896,2.1536340713500977,0.20999999344348907,2.077702522277832
3,0.23880596458911896,2.0084798336029053,0.2849999964237213,1.9159116744995117
4,0.2985074520111084,1.8569074869155884,0.2750000059604645,1.7867906093597412
5,0.2553897202014923,1.7473576068878174,0.3700000047683716,1.689538598060608
6,0.37976783514022827,1.6617507934570312,0.3499999940395355,1.6120617389678955
7,0.4344941973686218,1.582489013671875,0.5450000166893005,1.5374928712844849
8,0.5223880410194397,1.5129235982894897,0.5049999952316284,1.464260458946228
9,0.5456053018569946,1.4336615800857544,0.5149999856948853,1.3902227878570557
10,0.5704809427261353,1.358156681060791,0.7300000190734863,1.3152740001678467
11,0.6915422677993774,1.2820219993591309,0.7350000143051147,1.2405909299850464
12,0.7346600294113159,1.2053788900375366,0.6700000166893005,1.1745377779006958
13,0.6550580263137817,1.1398298740386963,0.7250000238418579,1.0904433727264404
14,0.7562189102172852,1.0658680200576782,0.7900000214576721,1.0306215286254883
15,0.7761194109916687,1.0064224004745483,0.7850000262260437,0.9674270153045654
16,0.739635169506073,0.9541144967079163,0.7799999713897705,0.918925404548645
17,0.7562189102172852,0.9120776057243347,0.8050000071525574,0.8760040402412415
18,0.7495853900909424,0.8763014674186707,0.7749999761581421,0.8387780785560608
19,0.7927031517028809,0.833134114742279,0.8050000071525574,0.8135980367660522
20,0.7628524303436279,0.8034086227416992,0.7699999809265137,0.7868838310241699
21,0.7893863916397095,0.7795453071594238,0.7749999761581421,0.7668837904930115
22,0.774461030960083,0.755887508392334,0.7599999904632568,0.7333816289901733
23,0.7827529311180115,0.7357330322265625,0.7900000214576721,0.7180030941963196
24,0.7711442708969116,0.7174942493438721,0.7900000214576721,0.7028806805610657
25,0.7661691308021545,0.7089214324951172,0.8050000071525574,0.6937242746353149
26,0.7860696315765381,0.6920027136802673,0.7400000095367432,0.6861631274223328
27,0.7761194109916687,0.6780943870544434,0.7900000214576721,0.6608518958091736
28,0.7844112515449524,0.6639191508293152,0.7900000214576721,0.6480642557144165
29,0.7927031517028809,0.6538997292518616,0.7850000262260437,0.6412570476531982
30,0.7810945510864258,0.6449294686317444,0.8100000023841858,0.6315367817878723
31,0.7960199117660522,0.6314628720283508,0.800000011920929,0.6228256821632385
32,0.7960199117660522,0.6253318786621094,0.7950000166893005,0.6129170060157776
33,0.7893863916397095,0.6169965267181396,0.8149999976158142,0.6086899042129517
34,0.8009950518608093,0.608451247215271,0.8199999928474426,0.5972322821617126
35,0.7827529311180115,0.5994633436203003,0.7850000262260437,0.5931440591812134
36,0.7927031517028809,0.5934361815452576,0.8100000023841858,0.579490602016449
37,0.8026533722877502,0.5833545923233032,0.8050000071525574,0.5781753063201904
38,0.7910447716712952,0.5787174105644226,0.7699999809265137,0.5729778409004211
39,0.8059701323509216,0.5705471634864807,0.8149999976158142,0.56369948387146
40,0.7860696315765381,0.5673177242279053,0.7649999856948853,0.5650032162666321
41,0.7993366718292236,0.5588980913162231,0.7850000262260437,0.5553528666496277
42,0.7976782917976379,0.5551381707191467,0.8149999976158142,0.544400155544281
43,0.8109452724456787,0.5446362495422363,0.800000011920929,0.5393449664115906
44,0.7960199117660522,0.5418449640274048,0.7900000214576721,0.53643399477005
45,0.8159204125404358,0.5346084833145142,0.8100000023841858,0.5294250249862671
46,0.8225538730621338,0.5282119512557983,0.7850000262260437,0.5263068675994873
47,0.8142620325088501,0.5234313011169434,0.7799999713897705,0.522538959980011
48,0.8291873931884766,0.5177470445632935,0.824999988079071,0.5155580043792725
49,0.8341625332832336,0.5137316584587097,0.8349999785423279,0.5026435852050781
50,0.8242122530937195,0.5103397965431213,0.8149999976158142,0.5020497441291809
51,0.8275290131568909,0.5038925409317017,0.8199999928474426,0.4966144859790802
52,0.8341625332832336,0.5001567602157593,0.8199999928474426,0.4936554431915283
53,0.8424543738365173,0.4970170259475708,0.8399999737739563,0.4874171316623688
54,0.8308457732200623,0.4932786524295807,0.8399999737739563,0.4796142280101776
55,0.8474295139312744,0.48487189412117004,0.8650000095367432,0.4785035252571106
56,0.8407959938049316,0.47663456201553345,0.8550000190734863,0.473457932472229
57,0.8424543738365173,0.47544044256210327,0.8450000286102295,0.4647412896156311
58,0.8457711338996887,0.4720706343650818,0.824999988079071,0.465442419052124
59,0.8391376733779907,0.46790531277656555,0.8600000143051147,0.45919761061668396
60,0.8391376733779907,0.46272963285446167,0.8600000143051147,0.45722854137420654
61,0.832504153251648,0.4605662226676941,0.8650000095367432,0.4468863308429718
62,0.8407959938049316,0.45326006412506104,0.8600000143051147,0.44247257709503174
63,0.8391376733779907,0.4508671462535858,0.8500000238418579,0.43901658058166504
64,0.8474295139312744,0.44620418548583984,0.8500000238418579,0.4415265917778015
65,0.8424543738365173,0.44454360008239746,0.8500000238418579,0.43539315462112427
66,0.8490878939628601,0.4364137053489685,0.8650000095367432,0.4254526197910309
67,0.8457711338996887,0.4383431673049927,0.8600000143051147,0.4283524751663208
68,0.8590381145477295,0.43200623989105225,0.8149999976158142,0.43883419036865234
69,0.8557214140892029,0.4273325800895691,0.8600000143051147,0.4106525778770447
70,0.872305154800415,0.4177054166793823,0.8550000190734863,0.41536635160446167
71,0.8590381145477295,0.4162258207798004,0.8849999904632568,0.40561622381210327
72,0.8689883947372437,0.40928542613983154,0.8650000095367432,0.39694756269454956
73,0.8839137554168701,0.4044688642024994,0.8399999737739563,0.4037727415561676
74,0.8839137554168701,0.4033747911453247,0.8399999737739563,0.40483391284942627
75,0.878938615322113,0.39451542496681213,0.8799999952316284,0.38565295934677124
76,0.8888888955116272,0.3916906714439392,0.8700000047683716,0.3902376592159271
77,0.878938615322113,0.387133926153183,0.8999999761581421,0.3821326494216919
78,0.8772802948951721,0.38381263613700867,0.875,0.37941351532936096
79,0.8888888955116272,0.37762200832366943,0.8450000286102295,0.3825679123401642
80,0.89552241563797,0.3718801438808441,0.9049999713897705,0.367409884929657
81,0.8888888955116272,0.3692113161087036,0.8849999904632568,0.3597579300403595
82,0.8872305154800415,0.36572200059890747,0.8700000047683716,0.3746100664138794
83,0.8938640356063843,0.36173877120018005,0.8949999809265137,0.35890889167785645
84,0.8922056555747986,0.3591255843639374,0.8849999904632568,0.3498913645744324
85,0.8905472755432129,0.3550165295600891,0.8849999904632568,0.35453346371650696
86,0.8922056555747986,0.3502633571624756,0.8949999809265137,0.3429877758026123
87,0.9087893962860107,0.34462371468544006,0.8849999904632568,0.34437304735183716
88,0.89552241563797,0.34222346544265747,0.8949999809265137,0.33619919419288635
89,0.9004974961280823,0.33989548683166504,0.8899999856948853,0.332640141248703
